"theta","design","n1","n2","rho","true_absd","true_vd","true_fn_mean","true_fn_var","d_mean","absd_mean","fn_mean_est","absd_bias","fn_bias","absd_vs_fn_mean","fn_vs_fn_mean","mean_var_absd","mean_var_fn","Var_MC_absd","Var_MC_fn","relbias_var_absd","relbias_var_fn","relbias_var_absd_vsFN","relbias_var_fn_vsFN","rmse_absd","rmse_fn","cover_absd","cover_fn","fail_prop","mcse_bias_absd","mcse_bias_fn","mcse_varbar_absd","mcse_varbar_fn","mcse_cover_absd","mcse_cover_fn"
0.7,"indep",10,10,0,0.7,0.213611111111111,0.726203611340467,0.176239425987175,-0.729464892889504,0.753289766918842,0.817725749728092,0.0532897669188417,0.117725749728092,0.0270861555783748,0.0915221383876247,0.221489078097712,0.173432536885878,0.206163400207008,0.152989480855923,7.43375297231048,13.3623932283339,25.6751018434604,-1.59265674270932,0.457166422466993,0.408469464109808,0.97294,0.9728,0,0.00143583912819998,0.00123688916583469,7.67475668663829e-05,0.000193152382421053,0.000513105801955113,0.000514394401213699
0.8,"indep",10,10,0,0.8,0.217777777777778,0.816483283304902,0.191132825861426,-0.83457932032506,0.848563773816728,0.898949791402974,0.0485637738167284,0.0989497914029738,0.0320804905118268,0.0824665080980722,0.22623554476539,0.186150779798558,0.224421377533728,0.176455413611558,0.808375410399087,5.49451330994211,18.3656149830664,-2.60658839757848,0.476211689742359,0.431560783987739,0.97303,0.97296,0,0.00149807001683409,0.00132836521187344,8.76935252718125e-05,0.000194327467568907,0.000512275503025472,0.00051292142088238
0.9,"indep",10,10,0,0.9,0.2225,0.910213997161049,0.204010479372107,-0.940166218094659,0.947388221410293,0.98571371760353,0.0473882214102929,0.0857137176035294,0.0371742242492443,0.0754997204424809,0.231546566873536,0.198834975785999,0.238134346723816,0.196758433047406,-2.76641313649735,1.05537674112923,13.4973887548222,-2.53688124356969,0.490283192561993,0.451777939754136,0.96796,0.9541,0,0.00154316022085789,0.00140270607415597,9.75378582938828e-05,0.000192760549224821,0.000556897103601733,0.000661764232941008
1,"indep",10,10,0,1,0.227777777777778,1.00625490971484,0.215228834452558,-1.0438140308703,1.04813758666548,1.07678253756896,0.0481375866654836,0.0767825375689608,0.0418826769506442,0.0705276278541214,0.237487015835268,0.211223900822548,0.250942678915481,0.216337215241058,-5.3620464794454,-2.36358520784934,10.3416354222816,-1.86077931435034,0.503246854673398,0.471413417229966,0.95468,0.93283,0,0.00158411703770738,0.00147084062780798,0.000108116877483208,0.000190822356724408,0.000657769698298729,0.000791569271131718
1.2,"indep",10,10,0,1.2,0.24,1.20229381520934,0.234489581909368,-1.25324006626648,1.25418151517894,1.2688833541516,0.0541815151789367,0.0688833541516023,0.0518876999695959,0.0665895389422615,0.251272998789074,0.235432479776719,0.272859411984239,0.251606025036242,-7.91118511844201,-6.42812319664964,7.1574253930792,0.402106507109634,0.52515932818261,0.506308626684522,0.94864,0.931,0,0.0016518456707097,0.0015862093967577,0.000132608132424248,0.000187943568385695,0.00069801253856933,0.000801492358042171
1.4,"indep",10,10,0,1.4,0.254444444444444,1.40083360109337,0.252109666492231,-1.45885867627001,1.45912251018653,1.46616819126375,0.0591225101865283,0.0661681912637466,0.0582889090931602,0.0653345901703786,0.267242508452602,0.258248333870789,0.291694721507859,0.280078114583028,-8.38280957874575,-7.79417583010307,6.00248382813886,2.43491947927643,0.54331139852887,0.533341863476887,0.94957,0.9383,0,0.0017079072618496,0.00167355344875217,0.000157985529347441,0.000191237977307457,0.000692002999270957,0.000760875219730542
1.6,"indep",10,10,0,1.6,0.271111111111111,1.60030691234357,0.270128897416492,-1.67128203128445,1.67132896096195,1.67444483960403,0.0713289609619479,0.0744448396040311,0.0710220486183752,0.0741379272604585,0.28626565672574,0.281540607554489,0.312226268639175,0.306526235683673,-8.3146789751496,-8.15122009816112,5.97372567821477,4.22454252289837,0.563303618884524,0.55862796615009,0.95019,0.9437,0,0.00176699255414157,0.00175078906691718,0.000184733834010665,0.000202743949225768,0.000687960492324959,0.000728905412244963
1.8,"indep",10,10,0,1.8,0.29,1.80011653743943,0.289580451637085,-1.88300801200096,1.88302535795189,1.88439805682432,0.0830253579518889,0.0843980568243201,0.0829088205124611,0.0842815193848923,0.30787421415284,0.305467215928735,0.337690587718286,0.334926020423281,-8.82949500218825,-8.79561535927112,6.31733337396743,5.48613147118102,0.587009728092683,0.584846734759457,0.95129,0.94778,0,0.00183763594794586,0.0018300984138108,0.000216408322689952,0.000225682695338345,0.000680715328900415,0.000703513124255689
2,"indep",10,10,0,2,0.311111111111111,2.00004624196647,0.310926141106909,-2.09154156458344,2.09154156458344,2.09212225403832,0.0915415645834354,0.0921222540383209,0.0914953226169648,0.0920760120718502,0.33175018474556,0.330554903248287,0.368464219102243,0.367230078795854,-9.96407044519426,-9.98697483273295,6.69742452806235,6.31299834471903,0.613873270721601,0.612954252929341,0.94885,0.94696,0,0.00191954218266295,0.00191632481274927,0.000249554696490512,0.000254146567236467,0.000696661162258957,0.000708708391371232
2.5,"indep",10,10,0,2.5,0.373611111111111,2.50000583804503,0.373581920851875,-2.61079861506261,2.61079861506261,2.61086513538355,0.110798615062605,0.110865135383545,0.110792777017575,0.110859297338515,0.401683218093005,0.401489582795157,0.444330886244222,0.444177173256408,-9.5981777255468,-9.6104872180384,7.52212451208836,7.4702924273327,0.675723890383599,0.675621054829032,0.95141,0.95114,0,0.0021079157626533,0.00210755112217096,0.00034207196746766,0.000342808741508511,0.00067991920034663,0.000681708885082188
