"theta","design","n1","n2","rho","true_absd","true_vd","true_fn_mean","true_fn_var","d_mean","absd_mean","fn_mean_est","absd_bias","fn_bias","absd_vs_fn_mean","fn_vs_fn_mean","mean_var_absd","mean_var_fn","Var_MC_absd","Var_MC_fn","relbias_var_absd","relbias_var_fn","relbias_var_absd_vsFN","relbias_var_fn_vsFN","rmse_absd","rmse_fn","cover_absd","cover_fn","fail_prop","mcse_bias_absd","mcse_bias_fn","mcse_varbar_absd","mcse_varbar_fn","mcse_cover_absd","mcse_cover_fn"
0.2,"indep",100,100,0,0.2,0.0201010101010101,0.210155865257135,0.0159355223990351,-0.200395555309882,0.210675941746056,0.234040616637779,0.000520076488920995,0.0238847513806443,0.000520076488920995,0.0238847513806443,0.0201529623324273,0.0149849110366993,0.016188893099565,0.0109662343631015,24.4863512809828,36.6459127220524,26.4656521937906,-5.96536052306216,0.127236007836573,0.107408593926524,0.97829,0.97822,0,0.000402354235712327,0.000331153051670998,5.15165121715571e-07,1.3965093325094e-05,0.000460854379386808,0.00046158023787853
0.3,"indep",100,100,0,0.3,0.0202272727272727,0.301792817417549,0.0191483680824505,-0.300845342841349,0.302649049732215,0.312840488511174,0.000856232314665972,0.0110476710936251,0.000856232314665972,0.0110476710936251,0.0202807603643683,0.0175785835370237,0.0195848528345488,0.016014270007968,3.55329465939036,9.76824749599816,5.91377958185169,-8.19800694590514,0.139947812129369,0.127028189398497,0.95944,0.93612,0,0.000442547769563341,0.000400178335345231,7.33389363227998e-07,1.14707583498666e-05,0.00062381797345059,0.000773300365963964
0.4,"indep",100,100,0,0.4,0.0204040404040404,0.400217224969543,0.0202302132417189,-0.402220086318854,0.402376380169817,0.40553641676924,0.00215915520027393,0.0053191917996977,0.00215915520027393,0.0053191917996977,0.0204600990530399,0.0193972123783201,0.0202926766119983,0.0188025143776254,0.825038728220706,3.16286422523577,1.13634892808183,-4.11760792358322,0.142468016187532,0.137224706791028,0.95101,0.93635,0,0.000450473935006215,0.000433618661702024,9.55039025660685e-07,7.22699632665102e-06,0.000682568530625314,0.000772001797277701
0.5,"indep",100,100,0,0.5,0.0206313131313131,0.500018114469888,0.0206131983332908,-0.50192115757758,0.501941862859795,0.50273794965867,0.00192374838990717,0.00271983518878138,0.00192374838990717,0.00271983518878138,0.02068878029671,0.0203521633919889,0.0208115719216989,0.0203483718585778,-0.590016099941404,0.0186331045913368,0.366667812520394,-1.26634856503735,0.144274268717077,0.142672933236523,0.94991,0.94369,0,0.000456197017983446,0.000451091696427432,1.18984443530228e-06,3.95548696156584e-06,0.000689789764348529,0.000728966281113194
0.6,"indep",100,100,0,0.6,0.0209090909090909,0.600001054871849,0.0209078250617591,-0.603122161314662,0.603122161314662,0.60327840820539,0.00312110644281305,0.00327735333354118,0.00312110644281305,0.00327735333354118,0.0209720209554243,0.020890306824877,0.0211641685208436,0.0210573852455976,-0.907890925315713,-0.793443339578681,0.307042427777837,-0.0837879446110912,0.145511848949099,0.145147909790731,0.94975,0.94827,0,0.000460045307777871,0.000458883266698598,1.43317188084801e-06,2.2296598772904e-06,0.000690832378366851,0.000700385658762371
0.7,"indep",100,100,0,0.7,0.0212373737373737,0.700000043911238,0.0212373122616391,-0.703021641658609,0.703021641658609,0.703046878025154,0.00302159774737154,0.00304683411391604,0.00302159774737154,0.00304683411391604,0.0213022597231765,0.0212863495577211,0.0214556362938951,0.0214360622030603,-0.71485444951459,-0.698414867063823,0.305817707708322,0.230901610702339,0.146507855729579,0.146441561861911,0.94925,0.94894,0,0.000463202291595099,0.00046299095242845,1.67483030579558e-06,1.8188443946947e-06,0.000694078075579397,0.000696081003906873
0.8,"indep",100,100,0,0.8,0.0216161616161616,0.800000001346014,0.02161615946254,-0.801616724602642,0.801616724602642,0.80162006818308,0.00161672325662821,0.00162006683706628,0.00161672325662821,0.00162006683706628,0.0216779496003059,0.0216754022763616,0.021878887347337,0.0218760740919707,-0.918409349804516,-0.917311830109591,0.285851600386899,0.274067250124577,0.147923231280796,0.14791375848036,0.94949,0.94945,0,0.000467748728991721,0.000467718655731955,1.92290856142655e-06,1.94259896445609e-06,0.000692522489887513,0.000692782054473122
0.9,"indep",100,100,0,0.9,0.0220454545454545,0.900000000031433,0.0220454544888758,-0.90345493417165,0.90345493417165,0.903455205859216,0.00345493414021747,0.00345520582778369,0.00345493414021747,0.00345520582778369,0.0221174315629615,0.022117178495181,0.0222723035767031,0.0222720657270872,-0.695356963001947,-0.69543271739646,0.326493945144146,0.325346008816929,0.149278322014888,0.149277531644056,0.9498,0.9498,0,0.000471935414826044,0.000471932894881117,2.18545693333602e-06,2.18726840216239e-06,0.000690506770422999,0.000690506770422999
1,"indep",100,100,0,1,0.0225252525252525,1.00000000000058,0.0225252525240922,-1.00320733665314,1.00320733665314,1.00320736088268,0.0032073366525609,0.00320736088209594,0.0032073366525609,0.00320736088209594,0.0225988482357731,0.0225988230014143,0.0227191682431518,0.0227191448627817,-0.529596885286221,-0.529605590765281,0.326725356806556,0.326613329832437,0.150762157253975,0.150762080229616,0.95031,0.95031,0,0.000476646286497144,0.000476646041237957,2.44824780381763e-06,2.44844115405482e-06,0.000687174678666204,0.000687174678666204
1.2,"indep",100,100,0,1.2,0.0236363636363636,1.2,0.0236363636363632,-1.2047172922961,1.2047172922961,1.20471729237623,0.0047172922960983,0.00471729237623419,0.0047172922960983,0.00471729237623419,0.023725790426987,0.0237257903188191,0.0240694954245568,0.0240694953396412,-1.42796926776927,-1.427969369412,0.378344114177409,0.378343656544078,0.155214392297265,0.155214392026161,0.94896,0.94896,0,0.00049060672054668,0.000490606719681266,3.01775547104228e-06,3.01775638077492e-06,0.000695951998344713,0.000695951998344713
1.4,"indep",100,100,0,1.4,0.024949494949495,1.4,0.0249494949494951,-1.4061638859657,1.4061638859657,1.40616388596624,0.00616388596569717,0.00616388596624406,0.00616388596569717,0.00616388596624406,0.0250571054044185,0.025057105403595,0.0253171191267583,0.0253171191260443,-1.0270272894715,-1.02702728993266,0.431313159409674,0.431313156109225,0.15923209301446,0.159232093012238,0.95002,0.95002,0,0.000503161198094192,0.000503161198087097,3.61000633538685e-06,3.61000634360821e-06,0.000689071836603413,0.000689071836603413
1.6,"indep",100,100,0,1.6,0.0264646464646465,1.6,0.0264646464646465,-1.6058675294588,1.6058675294588,1.6058675294588,0.00586752945879554,0.00586752945879554,0.00586752945879554,0.00586752945879554,0.0265799075795824,0.0265799075795822,0.0268331476760065,0.0268331476760064,-0.943758441916154,-0.943758441916409,0.435528640406502,0.435528640405947,0.163912498750033,0.163912498750033,0.94992,0.94992,0,0.000518007216899596,0.000518007216899595,4.24415324742179e-06,4.2441532474232e-06,0.000689724536318667,0.000689724536318667
1.8,"indep",100,100,0,1.8,0.0281818181818182,1.8,0.0281818181818183,-1.80656758099334,1.80656758099334,1.80656758099334,0.0065675809933381,0.0065675809933381,0.0065675809933381,0.0065675809933381,0.0283136790946139,0.0283136790946139,0.0285307820787844,0.0285307820787844,-0.760942982814361,-0.76094298281435,0.467893561532584,0.467893561532584,0.169037362411592,0.169037362411592,0.94981,0.94981,0,0.000534142135379568,0.000534142135379568,4.91947148193282e-06,4.91947148193281e-06,0.000690441626062623,0.000690441626062623
2,"indep",100,100,0,2,0.0301010101010101,2,0.03010101010101,-2.00787253276281,2.00787253276281,2.00787253276281,0.00787253276281419,0.00787253276281419,0.00787253276281419,0.00787253276281419,0.030257122023123,0.030257122023123,0.0302685160185033,0.0302685160185033,-0.0376430591223054,-0.0376430591223165,0.518626855341919,0.518626855341919,0.174155649077037,0.174155649077037,0.94995,0.94995,0,0.000550168301690521,0.000550168301690521,5.62613655162606e-06,5.62613655162606e-06,0.000689528806504848,0.000689528806504848
2.5,"indep",100,100,0,2.5,0.0357828282828283,2.5,0.0357828282828283,-2.50989452594352,2.50989452594352,2.50989452594352,0.00989452594352036,0.00989452594352036,0.00989452594352036,0.00989452594352036,0.0359996282430529,0.0359996282430529,0.0362826157138718,0.0362826157138718,-0.779953333713701,-0.779953333713723,0.605877094205742,0.60587709420572,0.190735823932899,0.190735823932899,0.94976,0.94976,0,0.000602350526802059,0.000602350526802059,7.69939594754464e-06,7.69939594754465e-06,0.000690767271951994,0.000690767271951994
3,"indep",100,100,0,3,0.0427272727272727,3,0.042727272727273,-3.01245419088527,3.01245419088527,3.01245419088527,0.0124541908852698,0.0124541908852698,0.0124541908852698,0.0124541908852698,0.043025679889885,0.0430256798898849,0.0432894171063903,0.0432894171063903,-0.609241782713765,-0.609241782713832,0.698399742283429,0.698399742283362,0.208432461682019,0.208432461682019,0.95079,0.95079,0,0.000657946936358779,0.000657946936358779,1.00938564751934e-05,1.00938564751934e-05,0.000684020291365687,0.000684020291365687
4,"indep",100,100,0,4,0.0604040404040404,4,0.0604040404040411,-4.01507174965693,4.01507174965693,4.01507174965693,0.0150717496569319,0.0150717496569319,0.0150717496569319,0.0150717496569319,0.0608632971680562,0.0608632971680563,0.0610651343084357,0.0610651343084357,-0.330527628679156,-0.330527628679111,0.760308020693912,0.760308020693956,0.247571568025923,0.247571568025923,0.95055,0.95055,0,0.00078144183602131,0.00078144183602131,1.59694993643247e-05,1.59694993643247e-05,0.00068559971922398,0.00068559971922398
5,"indep",100,100,0,5,0.0831313131313131,5,0.0831313131313145,-5.02092601390226,5.02092601390226,5.02092601390226,0.0209260139022609,0.0209260139022609,0.0209260139022609,0.0209260139022609,0.0838739742422275,0.0838739742422276,0.0843966068077156,0.0843966068077156,-0.619257793952332,-0.619257793952277,0.893359052009579,0.893359052009624,0.29126218583861,0.29126218583861,0.95081,0.95081,0,0.000918676258579243,0.000918676258579243,2.34741280201933e-05,2.34741280201933e-05,0.000683888469708329,0.000683888469708329
0.2,"indep",3,7,0,0.2,0.478690476190476,0.574941220454897,0.188133069212309,-0.219223874050432,0.636040555779638,0.855452125714813,0.0610993353247409,0.280510905259915,0.0610993353247409,0.280510905259915,0.519379440903567,0.312155806585225,0.286478711600097,0.166450394841755,81.2977439065638,87.5368375557128,176.070253399972,65.9228799552276,0.538710474735837,0.495111197921784,0.9892,0.98857,0,0.00169256820128495,0.00129015655965373,0.000253466593455029,0.000493922007901891,0.000326854095889894,0.000336145133833588
0.3,"indep",3,7,0,0.3,0.481815476190476,0.604771053877466,0.206067448582415,-0.334761095663945,0.667195262046568,0.878668422429534,0.0624242081691018,0.273897368552068,0.0624242081691018,0.273897368552068,0.523641736791468,0.321316514288898,0.314073792656414,0.189489090434545,66.7257023779487,69.5699280375673,154.111816491988,55.9278364920356,0.563886011250524,0.514302405247523,0.98723,0.98659,0,0.0017722127204611,0.00137655036389717,0.000292813853144878,0.000528256546854369,0.000355062348046085,0.000363733032593962
0.4,"indep",3,7,0,0.4,0.486190476190476,0.645456953996167,0.229575796728466,-0.443495660158226,0.711864572386667,0.912343067235315,0.0664076183904997,0.266886113239148,0.0664076183904997,0.266886113239148,0.529248885020712,0.334131704072884,0.342186793732459,0.211683966738928,54.6666600565856,57.8445969339622,130.533397929002,45.5430880930723,0.588721787982085,0.531892890852248,0.98567,0.98502,0,0.0018498291643621,0.00145493631042368,0.000300804038100811,0.000547860277196332,0.000375827767734104,0.000384130181058453
0.5,"indep",3,7,0,0.5,0.491815476190476,0.696037651879045,0.257347063357182,-0.559515498981398,0.76590006600845,0.954604400603573,0.0698624141294051,0.258566748724528,0.0698624141294051,0.258566748724528,0.537159164555241,0.350162753687987,0.388899991724401,0.251228375335528,38.1226988906458,39.3802563983179,108.729471223729,36.0663491240166,0.627516421803024,0.563988144022328,0.98384,0.98327,0,0.00197205474499163,0.00158501853407311,0.000340794159271413,0.000589743567754756,0.000398733675527914,0.000405587316123175
0.6,"indep",3,7,0,0.6,0.498690476190476,0.755419818975164,0.288031373290007,-0.666098739794936,0.826306156172747,1.00228398591057,0.0708863371975835,0.246864166935411,0.0708863371975835,0.246864166935411,0.54614337507371,0.367944219203468,0.436468883091597,0.292875278341979,25.1276771909298,25.6317096091102,89.6124609050213,27.7444935948004,0.664446680482375,0.594822886669558,0.98135,0.98075,0,0.0020891837714562,0.00171135992223138,0.000386680765094658,0.000634749668871012,0.000427810442836545,0.000434504746809514
0.7,"indep",3,7,0,0.7,0.506815476190476,0.822453754488758,0.320385297917822,-0.778874874981912,0.902141646613102,1.06114436639194,0.0796878921243437,0.238690611903178,0.0796878921243437,0.238690611903178,0.556721703680669,0.390060538953212,0.474644835737651,0.329136729612498,17.2922702962652,18.5101825045297,73.766308035604,21.7473278231582,0.693534605798812,0.62137480352515,0.98135,0.98076,0,0.00217863451670456,0.00181421258294748,0.000411180612836012,0.00066278350334122,0.000427810442836545,0.000434394088357565
0.8,"indep",3,7,0,0.8,0.516190476190476,0.896000510723554,0.353373560973607,-0.886198901931524,0.980109529078666,1.12471466368833,0.0841090183551116,0.228714152964779,0.0841090183551116,0.228714152964779,0.569260818490926,0.413405132564389,0.528516072977123,0.380001888037058,7.7092727349404,8.79028383250377,61.0932116490299,16.9881333015928,0.731836808848161,0.657501522267879,0.97925,0.97882,0,0.00229894774402796,0.00194936371166865,0.000459139607012478,0.000707593300506602,0.00045077086751475,0.000455317555119501
0.9,"indep",3,7,0,0.9,0.526815476190476,0.974984704685132,0.386220301820523,-1.00030420816326,1.07012660261004,1.19853908063383,0.0951418979249066,0.223554375948698,0.0951418979249066,0.223554375948698,0.584026135794185,0.440326369682157,0.580205410099746,0.432578717751963,0.658512593631744,1.79103862771071,51.2158043068339,14.0091205994595,0.767627245990134,0.694658873815487,0.97793,0.97743,0,0.00240874533751442,0.00207985268168677,0.000509980529315377,0.000751954687512253,0.000464574160925896,0.000469687077744321
1,"indep",3,7,0,1,0.538690476190476,1.05843065712424,0.418415020250025,-1.10665328434635,1.15732801051214,1.27101781077609,0.0988973533878954,0.212587153651847,0.0988973533878954,0.212587153651847,0.599133585338633,0.466704769913519,0.627687899333528,0.484037126856861,-4.54912609040466,-3.58079080749263,43.1912231498333,11.5411128488261,0.798412367740922,0.727478923669534,0.97692,0.97655,0,0.00250537003121999,0.00220008437760205,0.000563923725201139,0.00079574493031439,0.00047484011624967,0.000478540463283931
1.2,"indep",3,7,0,1.2,0.566190476190476,1.23541014376114,0.479952252882563,-1.33008780690537,1.35575620160541,1.44095273190271,0.120346057844277,0.205542588141572,0.120346057844277,0.205542588141572,0.636315507903501,0.527629310143398,0.723932868545548,0.594347873069347,-12.1029676160552,-11.2255071396822,32.5789188574135,9.93370840005232,0.8593071644386,0.797865706200329,0.97629,0.97606,0,0.00269060006048009,0.00243792508717833,0.000689929177245496,0.00089378709154412,0.000481121979335802,0.000483392970573631
1.4,"indep",3,7,0,1.4,0.598690476190476,1.42157595147261,0.537812290385229,-1.55173286590234,1.56363418899784,1.6249735616669,0.142058237525235,0.203397610194293,0.142058237525235,0.203397610194293,0.679482132942636,0.592605498348397,0.807722708258684,0.69901105662295,-15.8768069790329,-15.2222997428134,26.3418752397662,10.1881658234177,0.909887451216023,0.860450262563231,0.96577,0.94688,0,0.00284204628438505,0.00264388172319215,0.000828837930154672,0.000999285677370625,0.000574963538843986,0.000709212701521906
1.6,"indep",3,7,0,1.6,0.636190476190476,1.61332917400815,0.593359452484663,-1.77412717866278,1.77972555514398,1.82252223191294,0.166396381135835,0.209193057904789,0.166396381135835,0.209193057904789,0.73004271535008,0.661899449477065,0.894221717138271,0.80819988860864,-18.3599882044472,-18.1020117910978,23.0354909310137,11.5511763915439,0.960156513583176,0.923013294641693,0.95425,0.93302,0,0.00299035402107889,0.00284288566180323,0.000949615428198898,0.00109145584995227,0.000660733966888338,0.000790529440311998
1.8,"indep",3,7,0,1.8,0.678690476190476,1.80840413939796,0.648364944798803,-1.99267848413896,1.99493721121944,2.02420468589824,0.186533071821477,0.215800546500281,0.186533071821477,0.215800546500281,0.785285325042199,0.732850617866911,0.965752762447207,0.900556683957298,-18.6867120056386,-18.6224886315251,21.1177950538156,13.0305738682903,1.00026880977203,0.973199647688122,0.9518,0.93331,0,0.00310765629123815,0.003000927663169,0.00107479939988429,0.00118810298431825,0.000677323851639672,0.00078893880561169
2,"indep",3,7,0,2,0.726190476190476,2.00543370288811,0.704426139510963,-2.21667149201832,2.21747254113574,2.23718112219596,0.212038838247631,0.231747419307851,0.212038838247631,0.231747419307851,0.849774697820659,0.80983854464525,1.0601736771287,1.01231444889286,-19.8457086651941,-20.00128561526,20.6336122635372,14.964294937645,1.05124856447813,1.03247817996518,0.95015,0.93634,0,0.00325603083082562,0.00318168893654432,0.00123139706917377,0.00131921453270148,0.000688222184327125,0.000772058316450254
2.5,"indep",3,7,0,2.5,0.866815476190476,2.50207167501203,0.856452809292961,-2.77031354231792,2.77038480628863,2.77731627658459,0.2683131312766,0.275244601572559,0.2683131312766,0.275244601572559,1.03683634848914,1.01726196544702,1.29531493501314,1.27643540399314,-19.9548835219271,-20.3044695983311,21.0617020855005,18.7761840943476,1.16931343885172,1.16283370708539,0.95403,0.94705,0,0.00359904839508048,0.00357272361650484,0.00168134116485442,0.00172298226825732,0.000662244358979372,0.000708140505125925
3,"indep",3,7,0,3,1.03869047619048,3.00094936328756,1.03299339517446,-3.32274134386504,3.3227421311708,3.32541595946475,0.321792767883243,0.324466596177194,0.321792767883243,0.324466596177194,1.2654867352539,1.25540399156493,1.58814075616492,1.58044738971483,-20.3164624834748,-20.5665433892457,22.5067595945444,21.5306891050254,1.30064424813986,1.29834901212106,0.95351,0.95032,0,0.00398514837385627,0.00397548410852669,0.00220222076155569,0.00222224486879602,0.000665797866473001,0.000687109144168523
4,"indep",3,7,0,4,1.47619047619048,4.00031852822078,1.47364214896397,-4.43513980855636,4.43513980855636,4.43571878571873,0.434821280335576,0.435400257497943,0.434821280335576,0.435400257497943,1.85193570796024,1.84836603967562,2.34148200169493,2.33991562977912,-20.9075403261832,-21.0071501659185,25.6706527607278,25.4284183561863,1.59076338048987,1.59042938065546,0.95612,0.95547,0,0.00483888623723986,0.00483726744121009,0.00362172724141947,0.00362666406749004,0.000647723286596985,0.000652281220793608
5,"indep",3,7,0,5,2.03869047619048,5.00016579350331,2.0370325136699,-5.53964535312211,5.53964535312211,5.53987564691075,0.539479559618806,0.539709853407444,0.539479559618806,0.539709853407444,2.59926244184415,2.59724460618498,3.28151362722756,3.28097991268219,-20.7907466762472,-20.8393627725158,27.6004395806793,27.501381973811,1.89011084525162,1.89003540409913,0.9555,0.95529,0,0.0057284497267826,0.0057279838623046,0.0052672891935587,0.00526878977618553,0.000652071698511751,0.0006535366546721
0.2,"indep",6,14,0,0.2,0.239206349206349,0.42241549541701,0.100771498437951,-0.209996629313277,0.440255129725636,0.591403502729813,0.0178396343086265,0.168988007312803,0.0178396343086265,0.168988007312803,0.246768096339975,0.146636633204249,0.118399501555809,0.0625968828739928,108.419877699956,134.255487608588,144.878859762038,45.5139950057785,0.344552710210003,0.301915888155486,0.98981,0.9895,0,0.00108811535029982,0.000791181918865647,4.22482800688402e-05,0.00018009299198718,0.00031758721479304,0.000322331351252092
0.3,"indep",6,14,0,0.3,0.240595238095238,0.462366850551556,0.116812133606273,-0.313678758572644,0.481482028593214,0.622389908733586,0.0191151780416579,0.160023058182031,0.0191151780416579,0.160023058182031,0.248394507236723,0.153330890547428,0.138950134736557,0.078468891978258,78.7652150950893,95.4034097867883,112.644439895226,31.2628113310935,0.373248088095269,0.322607325458161,0.98663,0.98622,0,0.00117877111746326,0.000885826687215157,4.92695296453023e-05,0.00019210741768347,0.000363197509628026,0.000368647685466761
0.4,"indep",6,14,0,0.4,0.242539682539683,0.515873317233481,0.136414403106207,-0.419694501935873,0.536684254631681,0.663885336682162,0.0208109373982002,0.148012019448681,0.0208109373982002,0.148012019448681,0.250560089596731,0.162323636813815,0.16070627194691,0.0962283288583709,55.911830049486,68.6859147816266,83.6756851852769,18.9930338128855,0.401419680633102,0.34370761480706,0.98349,0.98324,0,0.00126769977497399,0.000980960390935184,5.62543063574972e-05,0.000203488363019425,0.000402956820267383,0.000405944607058648
0.5,"indep",6,14,0,0.5,0.245039682539683,0.580915047708463,0.157577389885556,-0.522336663683764,0.602347158831009,0.714582701447062,0.0214321111225453,0.133667653738599,0.0214321111225453,0.133667653738599,0.253329055225489,0.17278317590196,0.185597172908966,0.118336042165596,36.4940269589909,46.0106090587105,60.7648504709172,9.64972578073973,0.43134052942473,0.369055416517839,0.98049,0.98027,0,0.00136234053345324,0.00108782370890506,6.5245167471277e-05,0.000214247253777128,0.000437371237051547,0.000439780935239353
0.6,"indep",6,14,0,0.6,0.248095238095238,0.655363320721975,0.178594155947504,-0.62637782718214,0.67961386450616,0.775335912537532,0.0242505437841855,0.119972591815557,0.0242505437841855,0.119972591815557,0.256742960997666,0.184875776082375,0.209445114109552,0.142040852540822,22.5824541618928,30.1567631954636,43.7577616331034,3.51725962226712,0.458291510430035,0.39551593510153,0.97869,0.97852,0,0.00144722187003083,0.0011918089299079,7.47620117773414e-05,0.000222324795702843,0.000456682426857001,0.000458460571914315
0.7,"indep",6,14,0,0.7,0.251706349206349,0.737179949559173,0.198272071174284,-0.731183016066892,0.76618252431482,0.845752683521255,0.0290025747556464,0.108572733962082,0.0290025747556464,0.108572733962082,0.26087537148662,0.198097306406329,0.233051472039033,0.167566941156034,11.9389503117691,18.2198022113837,31.5744420994656,-0.0881439160444475,0.483622053743175,0.423501244445191,0.97699,0.97687,0,0.00152660234520661,0.00129447650096876,8.53310454717043e-05,0.000228171050322107,0.000474136477187739,0.000475342014764106
0.8,"indep",6,14,0,0.8,0.255873015873016,0.824556612145882,0.215979409239522,-0.836316876088193,0.858043722520957,0.922692197334125,0.0334871103750757,0.0981355851882436,0.0334871103750757,0.0981355851882436,0.265601573481269,0.211746709639451,0.25399158405534,0.192723973957399,4.57101343302764,9.87045632748129,22.9754143769863,-1.9597699683387,0.505084577769677,0.449836236643851,0.97582,0.97574,0,0.00159371134166555,0.00138825060402436,9.61164379159929e-05,0.000230974326144829,0.000485750219763203,0.000486533168447948
0.9,"indep",6,14,0,0.9,0.260595238095238,0.915987542144662,0.231562060731018,-0.940697144668582,0.953608112284384,1.00505054912302,0.0376205701397218,0.0890630069783571,0.0376205701397218,0.0890630069783571,0.270912108491874,0.225508397398217,0.272041622880548,0.216686605946139,-0.415199106928577,4.07122139070766,16.9933052230714,-2.61427252533991,0.522928493928143,0.473937399127888,0.97455,0.97448,0,0.00164936843331182,0.00147202787319445,0.000107125118758496,0.000231176379257346,0.000498019050840427,0.000498685568269225
1,"indep",6,14,0,1,0.265873015873016,1.01028485934702,0.245197518847182,-1.04292770822445,1.05054696381618,1.09049989212195,0.0402621044691533,0.0802150327749234,0.0402621044691533,0.0802150327749234,0.276683529049406,0.239012840195157,0.285532406490712,0.237661525101557,-3.0990799083235,0.568588076266519,12.8410802647017,-2.5223251365277,0.535864337517371,0.494058296124442,0.96448,0.94485,0,0.0016897704178104,0.00154162746829951,0.000117940371066408,0.000229001874466568,0.000585306155785158,0.000721862019363812
1.2,"indep",6,14,0,1.2,0.278095238095238,1.20414762001934,0.268123747296986,-1.24932327668235,1.25171179979555,1.27447130898709,0.0475641797762054,0.070323688967745,0.0475641797762054,0.070323688967745,0.290228725264805,0.26562387728422,0.310026208619081,0.27713604001413,-6.38574507699144,-4.15397532898425,8.24431934532617,-0.932356808364909,0.558825070621191,0.531110807538091,0.94984,0.92896,0,0.0017607561120697,0.00166474034015558,0.000142231657023619,0.000224216429262465,0.000690246147399607,0.000812362717017466
1.4,"indep",6,14,0,1.4,0.292539682539683,1.40164289191983,0.287936886070303,-1.46335981404024,1.4639940924686,1.47589494868358,0.0623512005487696,0.074252056763749,0.0623512005487696,0.074252056763749,0.30691742334964,0.291963484010493,0.334323309608623,0.31428985184645,-8.19742012337264,-7.10375079080331,6.59190892086774,1.39843074471773,0.581556221345284,0.565508688599548,0.94889,0.93431,0,0.00182845101003178,0.00177282219031253,0.000170084096871421,0.000224105851706176,0.000696403388130758,0.000783420856883451
1.6,"indep",6,14,0,1.6,0.309206349206349,1.60065109925489,0.307122407660458,-1.6721797409297,1.67230805345665,1.67817684504133,0.0716569542017593,0.07752574578644,0.0716569542017593,0.07752574578644,0.325715346237493,0.317063250273424,0.35771324459764,0.346701932871683,-8.94512541634821,-8.54875032070543,6.05391795364871,3.23676891200846,0.602365658508737,0.593892841438672,0.94941,0.94011,0,0.00189133086634158,0.00186199337504644,0.00019944643209966,0.000231852118316087,0.00069304149875747,0.000750354502218785
1.8,"indep",6,14,0,1.8,0.328095238095238,1.8002623028909,0.327150878885186,-1.87849248323348,1.87854309401563,1.88139713860119,0.0782807911247296,0.0811348357102877,0.0782807911247296,0.0811348357102877,0.346692102273591,0.341839396298195,0.380566760014503,0.37468837014308,-8.90110784757463,-8.76701185903928,5.97315326035359,4.48982972720806,0.621844704573429,0.617468610396603,0.95025,0.94477,0,0.0019508120360878,0.00193568688104011,0.000228729863173695,0.000247390280287698,0.000687567723937068,0.00072235480963305
2,"indep",6,14,0,2,0.349206349206349,2.00010878940384,0.348771179755866,-2.0895351449596,2.08954737508499,2.09083417168821,0.0894385856811577,0.0907253822843739,0.0894385856811577,0.0907253822843739,0.37065357029974,0.368099223671258,0.40589578559535,0.403070803199476,-8.68257728863028,-8.6762869576814,6.27413955453298,5.54175489182367,0.643343599677608,0.641325087207797,0.95099,0.94784,0,0.00201468554766085,0.00200766233017277,0.000261748219260327,0.000271603419998198,0.000682700665738653,0.000703131100151316
2.5,"indep",6,14,0,2.5,0.411706349206349,2.50001445206031,0.411634088695947,-2.60944484893606,2.60944484893606,2.60962544463315,0.109430396875757,0.109610992572845,0.109430396875757,0.109610992572845,0.440678247692451,0.440183901144843,0.483790763768346,0.483342564196149,-8.91139709656343,-8.92920802931638,7.0558196694827,6.93572598405092,0.704102931126622,0.703812688478483,0.95136,0.95088,0,0.00219952441170437,0.00219850531997571,0.000355187376821319,0.00035709876295556,0.00068025105953611,0.000683426847585022
3,"indep",6,14,0,3,0.488095238095238,3.00000260583813,0.488079603059695,-3.13388113480504,3.13388113480504,3.13390687639371,0.133878528966913,0.133904270555585,0.133878528966913,0.133904270555585,0.526962313088585,0.526868334102642,0.578009512768698,0.577942148260127,-8.83155009605189,-8.83718453676385,7.96646894997037,7.94721410191825,0.771963207149092,0.771924039340442,0.95173,0.95163,0,0.00240418283990361,0.00240404273726597,0.000463176625041684,0.000463536569673399,0.000677790580489284,0.000678456653736995
4,"indep",6,14,0,4,0.682539682539683,4.0000002040289,0.682538050308452,-4.17769622101004,4.17769622101004,4.1776972081825,0.177696016981137,0.177697004153597,0.177696016981137,0.177697004153597,0.745739710998722,0.745734160056901,0.822063530119164,0.822060832819747,-9.28441857886316,-9.28479617512473,9.25980033812153,9.258987058654,0.923921633005115,0.923920363178874,0.9523,0.9523,0,0.00286716502859386,0.00286716032481573,0.000734373760402752,0.00073439297648365,0.000673978560489872,0.000673978560489872
5,"indep",6,14,0,5,0.932539682539683,5.00000003923514,0.932539290188252,-5.22130956372445,5.22130956372445,5.22130966345035,0.221309524489307,0.221309624215209,0.221309524489307,0.221309624215209,1.02674812651725,1.02674733968373,1.12944171736911,1.12944146280046,-9.09242055367591,-9.09246972942639,10.1023986142157,10.1023142388418,1.08554517574425,1.08554507882267,0.95242,0.95242,0,0.0033607167648719,0.00336071638613028,0.00107147798666799,0.00107148018900476,0.000673172664329145,0.000673172664329145
