ES.ID,Study,Year,Category,Sub_category,Response,same_trt,experiment,Ctrl-shared_YN,Shared-Control,LaterDiet,TrtFood,TrtResponse,TrtSE,TrtSD,CtrlFood,CtrlResponse,CtrlSE,CtrlSD,nTrt,nCtrl,Species,Sp_group,age_treated,sex,Trt_magnitude,Trt_duration,Recovery,LoH
477,Xie et al 2015,2015,Reproduction,egg_offspring_quantity,Preovi position (days),kkkkkkkkk,ssss,Y,BT,ad libitum,Restricted,6.065,0.372,1.440749805,High,5.395,0.428,1.657636872,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,1,0.181818182,lower
478,Xie et al 2015,2015,Condition,stress_tolerance,Days to starvation (as reproductively mature adult),jjjjjjjjj,ssss,Y,BU,high food supply,Variable,9,0.611,1.93215165,High,9.22,0.278,0.87911319,10,10,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,0.181818182,0.303030303,higher
479,Xie et al 2015,2015,Condition,stress_tolerance,Days to starvation (as reproductively mature adult),kkkkkkkkk,ssss,Y,BU,ad libitum,Restricted,10.611,0.667,2.109239199,High,9.22,0.278,0.87911319,10,10,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,1,0.27027027,higher
480,Xie et al 2015,2015,Condition,size_growth,Body mass at emergence,iiiiiiiii,ssss,N,NA,high food supply,Variable,9.68,,0.41,High,9.91,,0.48,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Male,0.25,0.181818182,0.652173913,higher
481,Xie et al 2015,2015,Condition,size_growth,Body mass at emergence,hhhhhhhhh,ssss,N,NA,high food supply,Variable,11.22,,0.37,High,11.09,,0.38,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Female,0.25,0.181818182,0.652173913,higher
482,Xie et al 2015,2015,Condition,development_rate,Developmental time (from egg hatch to adult),jjjjjjjjj,ssss,N,NA,high food supply,Variable,22.3,,0.9,High,21.7,,0.9,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,0.181818182,0.652173913,lower
483,Xie et al 2015,2015,Reproduction,egg_offspring_quality,Egg hatch (%),jjjjjjjjj,ssss,Y,BV,high food supply,Variable,81.562,0.937,3.628985395,High,79.453,1.406,5.445414585,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,0.181818182,0.849056604,higher
484,Xie et al 2015,2015,Reproduction,egg_offspring_quality,Egg hatch (%),kkkkkkkkk,ssss,Y,BV,ad libitum,Restricted,78.516,1.172,4.539136482,High,79.453,1.406,5.445414585,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,1,0.526315789,higher
485,Xie et al 2015,2015,Reproduction,egg_offspring_quantity,No. eggs laid,jjjjjjjjj,ssss,Y,BW,high food supply,Variable,290.278,23.611,91.44500979,High,308.333,13.889,53.7918657,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,0.181818182,0.849056604,higher
486,Xie et al 2015,2015,Reproduction,egg_offspring_quantity,No. eggs laid,kkkkkkkkk,ssss,Y,BW,ad libitum,Restricted,190.278,22.222,86.06543592,High,308.333,13.889,53.7918657,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Mixed,0.25,1,0.526315789,higher
487,Zeller & Koella 2016,2016,Reproduction,egg_offspring_quantity,Egg-laying after blood feeding (proportion),lllllllll,tttt,N,NA,high food,LH,0.351,0.04,0.259229628,HH,0.502,0.043,0.294793148,42,47,Aedes.aegypti,Insect,youngest,Female,0.5,0.3,0.755555556,higher
488,Zeller & Koella 2016,2016,Condition,size_growth,Wing length (mm),lllllllll,tttt,N,NA,high food,LH,2.5,,0.21,HH,2.55,,0.18,41,46,Aedes.aegypti,Insect,youngest,Female,0.5,0.3,0.727272727,higher
489,Zeller & Koella 2016,2016,Condition,development_rate,Age at emergence (days),lllllllll,tttt,N,NA,high food,LH,10.9,,0.73,HH,9.7,,0.71,90,89,Aedes.aegypti,Insect,youngest,Mixed,0.5,0.3,0.727272727,lower
490,Zeller & Koella 2016,2016,Longevity,longevity,Longevity (days),lllllllll,tttt,N,NA,high food,LH,33.5,,13.75,HH,32.3,,12.84,90,89,Aedes.aegypti,Insect,youngest,Mixed,0.5,0.3,0.755555556,higher
491,Zeller & Koella 2016,2016,Reproduction,egg_offspring_quantity,Total number of eggs,lllllllll,tttt,N,NA,high food,LH,48,6.9,44.71711082,HH,67,8.1,55.53080226,42,47,Aedes.aegypti,Insect,youngest,Female,0.5,0.3,0.755555556,higher
492,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line y - env. A from data (unsure if S, Y, or F in paper)",nnnnnnnnn,vvvv,N,NA,Env. A,Low,134.1,,28.9,High,147.3,,13.6,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
493,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line y - env. B from data (unsure if S, Y, or F in paper)",qqqqqqqqq,yyyy,N,NA,Env. B,Low,161.3,,12.7,High,185.1,,27.9,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
494,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line x - env. A from data (unsure if S, Y, or F in paper)",mmmmmmmmm,uuuu,N,NA,Env. A,Low,158.7,,64.8,High,189.6,,30.2,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
495,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line z - env. A from data (unsure if S, Y, or F in paper)",ooooooooo,wwww,N,NA,Env. A,Low,179,,38.5,High,191,,24.5,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
496,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line y - env. C from data (unsure if S, Y, or F in paper)",ttttttttt,bbbbb,N,NA,Env. C,Low,177.3,,13.8,High,196.3,,13.8,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
497,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line x - env. B from data (unsure if S, Y, or F in paper)",ppppppppp,xxxx,N,NA,Env. B,Low,174.2,,36.8,High,237.4,,31.8,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
498,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line z - env. C from data (unsure if S, Y, or F in paper)",uuuuuuuuu,ccccc,N,NA,Env. C,Low,202.2,,36.8,High,265.5,,11.9,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
499,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line z - env. B from data (unsure if S, Y, or F in paper)",rrrrrrrrr,zzzz,N,NA,Env. B,Low,203,,36,High,271.2,,46.7,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
500,Zikovitz & Agrawal 2013,2013,Reproduction,egg_offspring_quantity,"Number of offspring produced - line x - env. C from data (unsure if S, Y, or F in paper)",sssssssss,aaaaa,N,NA,Env. C,Low,176.8,,22,High,287.1,,44.4,3,3,Drosophila.melanogaster,Insect,youngest,Female,0.25,1,0.4,higher
501,Aldersley et al. 2019,2019,Longevity,longevity,Proportion surviving 14 days post-emergence,da,ab,N,NA,10% sucrose solution,Low-lab,0.85,,0.070711,High-lab,0.95,,0.070711,2,2,Aedes.aegypti,Insect,youngest,Male,0.3,1,0.666666667,higher
502,Aldersley et al. 2019,2019,Reproduction,mating,Proportion to attempt copulation with female first,da,ab,N,NA,10% sucrose solution,Low-lab,0.775,,0.106066,High-lab,0.675,,0.106066,2,2,Aedes.aegypti,Insect,youngest,Male,0.3,1,0.222222222,higher
503,Aldersley et al. 2019,2019,Reproduction,mating,Proportion to attempt copulation with female first,db,ab,N,NA,10% sucrose solution,Low-field,0.675,,0.035355,High-field,0.625,,0.176777,2,2,Aedes.aegypti,Insect,youngest,Male,0.3,1,0.222222222,higher
504,Aldersley et al. 2019,2019,Reproduction,mating,Proportion of females successfully inseminated in competition,da,ab,N,NA,10% sucrose solution,Low-lab,0.527179,,0.074699,High-lab,0.452628,,0.040143,2,2,Aedes.aegypti,Insect,youngest,Male,0.3,1,0.3,higher
505,Aldersley et al. 2019,2019,Reproduction,mating,Proportion of females successfully inseminated in competition,db,ab,N,NA,10% sucrose solution,Low-field,0.503813,,0.046986,High-field,0.482613,,0.049843,2,2,Aedes.aegypti,Insect,youngest,Male,0.3,1,0.3,higher
506,Atlihan et al. 2004,2004,Longevity,longevity,Longevity,dl,ae,Y,CB,water + honey + yeast,5 aphids,41.5,4.23,13.3764345,250 aphids,43.7,0.4,1.385640646,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.02,1,0.690515807,higher
507,Atlihan et al. 2004,2004,Longevity,longevity,Longevity,dm,ae,Y,CB,water + honey + yeast,10 aphids,37.1,4.43,15.34597016,250 aphids,43.7,0.4,1.385640646,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.04,1,0.678244973,higher
508,Atlihan et al. 2004,2004,Longevity,longevity,Longevity,dn,ae,Y,CB,water + honey + yeast,20 aphids,38.6,5.78,18.27796488,250 aphids,43.7,0.4,1.385640646,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.08,1,0.706959707,higher
509,Atlihan et al. 2004,2004,Longevity,longevity,Longevity,do,ae,Y,CB,water + honey + yeast,40 aphids,38.7,3.56,13.3203003,250 aphids,43.7,0.4,1.385640646,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.16,1,0.712707182,higher
510,Atlihan et al. 2004,2004,Longevity,longevity,Longevity,dp,ae,Y,CB,water + honey + yeast,80 aphids,46.9,4.08,14.13353459,250 aphids,43.7,0.4,1.385640646,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.32,1,0.755233494,higher
511,Atlihan et al. 2004,2004,Longevity,longevity,Longevity,dq,ae,Y,CB,water + honey + yeast,160 aphids,44.6,3.13,11.71138762,250 aphids,43.7,0.4,1.385640646,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.64,1,0.743333333,higher
512,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Fecundity (no. eggs/fm),dl,ae,Y,CC,water + honey + yeast,5 aphids,514.2,77.42,244.8235365,250 aphids,778.4,81.4,281.9778715,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.02,1,0.690515807,higher
513,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Fecundity (no. eggs/fm),dm,ae,Y,CC,water + honey + yeast,10 aphids,522.7,88.36,306.0880187,250 aphids,778.4,81.4,281.9778715,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.04,1,0.678244973,higher
514,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Fecundity (no. eggs/fm),dn,ae,Y,CC,water + honey + yeast,20 aphids,621,84.29,266.548384,250 aphids,778.4,81.4,281.9778715,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.08,1,0.706959707,higher
515,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Fecundity (no. eggs/fm),do,ae,Y,CC,water + honey + yeast,40 aphids,682,71.46,267.3788369,250 aphids,778.4,81.4,281.9778715,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.16,1,0.712707182,higher
516,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Fecundity (no. eggs/fm),dp,ae,Y,CC,water + honey + yeast,80 aphids,793.2,94.47,327.2536796,250 aphids,778.4,81.4,281.9778715,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.32,1,0.755233494,higher
517,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Fecundity (no. eggs/fm),dq,ae,Y,CC,water + honey + yeast,160 aphids,806.6,79.61,297.8733446,250 aphids,778.4,81.4,281.9778715,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.64,1,0.743333333,higher
518,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Pre-oviposition period (days),dl,ae,Y,CD,water + honey + yeast,5 aphids,8.2,0.37,1.170042734,250 aphids,6.7,0.58,2.009178937,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.02,1,0.305970149,lower
519,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Pre-oviposition period (days),dm,ae,Y,CD,water + honey + yeast,10 aphids,7.2,0.48,1.662768775,250 aphids,6.7,0.58,2.009178937,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.04,1,0.290322581,lower
520,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Pre-oviposition period (days),dn,ae,Y,CD,water + honey + yeast,20 aphids,6.5,0.51,1.612761607,250 aphids,6.7,0.58,2.009178937,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.08,1,0.288888889,lower
521,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Pre-oviposition period (days),do,ae,Y,CD,water + honey + yeast,40 aphids,6.6,0.37,1.384413233,250 aphids,6.7,0.58,2.009178937,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.16,1,0.297297297,lower
522,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Pre-oviposition period (days),dp,ae,Y,CD,water + honey + yeast,80 aphids,6.3,0.21,0.727461339,250 aphids,6.7,0.58,2.009178937,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.32,1,0.293023256,lower
523,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Pre-oviposition period (days),dq,ae,Y,CD,water + honey + yeast,160 aphids,6,0.4,1.496662955,250 aphids,6.7,0.58,2.009178937,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.64,1,0.280373832,lower
524,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Oviposition period (days),dl,ae,Y,CE,water + honey + yeast,5 aphids,30.2,3.31,10.46713906,250 aphids,34.9,2.9,10.04589468,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.02,1,0.690515807,higher
525,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Oviposition period (days),dm,ae,Y,CE,water + honey + yeast,10 aphids,27.8,3.65,12.6439709,250 aphids,34.9,2.9,10.04589468,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.04,1,0.678244973,higher
526,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Oviposition period (days),dn,ae,Y,CE,water + honey + yeast,20 aphids,31,5.22,16.50708939,250 aphids,34.9,2.9,10.04589468,10,12,Chrysoperla.carnea,Insect,youngest,Female,0.08,1,0.706959707,higher
527,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Oviposition period (days),do,ae,Y,CE,water + honey + yeast,40 aphids,29,3.41,12.75905169,250 aphids,34.9,2.9,10.04589468,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.16,1,0.712707182,higher
528,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Oviposition period (days),dp,ae,Y,CE,water + honey + yeast,80 aphids,37.5,3.54,12.26291972,250 aphids,34.9,2.9,10.04589468,12,12,Chrysoperla.carnea,Insect,youngest,Female,0.32,1,0.755233494,higher
529,Atlihan et al. 2004,2004,Reproduction,egg_offspring_quantity,Oviposition period (days),dq,ae,Y,CE,water + honey + yeast,160 aphids,36.6,2.8,10.47664068,250 aphids,34.9,2.9,10.04589468,14,12,Chrysoperla.carnea,Insect,youngest,Female,0.64,1,0.743333333,higher
530,Barreaux et al. 2018,2018,Longevity,longevity,Survival after 1st blood meal,dr,af,N,NA,Blood meal + 10% sucrose solution,Low food 21 deg.C,30.3,,9.23,Standard food 21 deg. C,26.4,2.54,14.35,12,32,Anopheles.gambiae,Insect,youngest,Female,0.5,1,0.778032037,higher
531,Barreaux et al. 2018,2018,Longevity,longevity,Survival after 1st blood meal,ds,af,N,NA,Blood meal + 10% sucrose solution,Low food 25 deg.C,29.1,,15.41,Standard food 25 deg. C,29.1,,10.78,25,43,Anopheles.gambiae,Insect,youngest,Female,0.5,1,0.791366906,higher
532,Barreaux et al. 2018,2018,Longevity,longevity,Survival after 1st blood meal,dt,af,N,NA,Blood meal + 10% sucrose solution,Low food 29 deg.C,30.6,1.56,9.34,Standard food 29 deg. C,28.3,,11.23,36,39,Anopheles.gambiae,Insect,youngest,Female,0.5,1,0.808314088,higher
533,Beyer & Hambright 2016,2016,Longevity,longevity,Lifespan,du,ag,N,NA,High Chlamydomonas,Low,6.5,,1.91,High,5,,0.82,4,4,Brachionus.calyciflorus,Rotifer,youngest,Female,0.025,1,0.538461538,higher
534,Beyer & Hambright 2016,2016,Reproduction,egg_offspring_quantity,Number of offspring,du,ag,N,NA,High Chlamydomonas,Low,7.25,,3.78,High,13.25,,2.75,4,4,Brachionus.calyciflorus,Rotifer,youngest,Female,0.025,1,0.538461538,higher
535,Beyer & Hambright 2016,2016,Reproduction,egg_offspring_quality,Length of offspring,du,ag,N,NA,High Chlamydomonas,Low,184.882,,10.167,High,186.926,,7.957,4,4,Brachionus.calyciflorus,Rotifer,youngest,Female,0.025,1,0.538461538,higher
536,Beyer & Hambright 2016,2016,Reproduction,egg_offspring_quality,Offspring ovary:body area,du,ag,N,NA,High Chlamydomonas,Low,0.344,,0.046,High,0.354,,0.017,4,4,Brachionus.calyciflorus,Rotifer,youngest,Female,0.025,1,0.538461538,higher
537,Brzek & Konarzewski 2004,2004,Condition,size_growth,Final body mass (g),dv,ah,N,NA,ad libitum,FR (from FR/AL),10.8,,1.14,AL (from FR/AL),13.3,,2.69,2,2,Riparia.riparia,Bird,youngest,Mixed,0.411988582,0.3,0.3,higher
538,Brzek & Konarzewski 2004,2004,Condition,body_composition,Carcass fat content (g),dv,ah,N,NA,ad libitum,FR (from FR/AL),0.284,,0.091,AL (from FR/AL),0.436,,0.2039,2,2,Riparia.riparia,Bird,youngest,Mixed,0.411988582,0.3,0.3,higher
539,Brzek & Konarzewski 2004,2004,Condition,body_composition,Pectoral muscle mass (g),dv,ah,N,NA,ad libitum,FR (from FR/AL),0.442,,0.1071,AL (from FR/AL),0.676,,0.1752,2,2,Riparia.riparia,Bird,youngest,Mixed,0.411988582,0.3,0.3,higher
540,Dan et al. 2018,2018,Condition,stress_tolerance,Survived hours without food (SH),dw,ai,Y,CF,Artemia - 4 ind/ml daily,"N.ocu5, Art0.2",168.4,,17.5,"N.ocu5, Art0.6",169.2,,27.9,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.227777778,higher
541,Dan et al. 2018,2018,Condition,stress_tolerance,Survived hours without food (SH),dx,ai,Y,CF,Artemia - 4 ind/ml daily,"N.ocu5, Art0.4",170.8,,19.8,"N.ocu5, Art0.6",169.2,,27.9,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.27027027,higher
542,Dan et al. 2018,2018,Condition,stress_tolerance,Survived hours without food (SH),dy,ai,Y,CG,Artemia - 4 ind/ml daily,"N.ocu10, Art0.2",147.7,,20.7,"N.ocu10, Art0.6",156.1,,32.2,3,2,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.274611399,higher
543,Dan et al. 2018,2018,Condition,stress_tolerance,Survived hours without food (SH),dz,ai,Y,CG,Artemia - 4 ind/ml daily,"N.ocu10, Art0.4",158.1,,13.5,"N.ocu10, Art0.6",156.1,,32.2,3,2,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.28042328,higher
544,Dan et al. 2018,2018,Condition,size_growth,Somatic size (um),dw,ai,Y,CH,Artemia - 4 ind/ml daily,"N.ocu5, Art0.2",4282,,210.3,"N.ocu5, Art0.6",4621.2,,168.9,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.227777778,higher
545,Dan et al. 2018,2018,Condition,size_growth,Somatic size (um),dx,ai,Y,CH,Artemia - 4 ind/ml daily,"N.ocu5, Art0.4",4504.1,,224.9,"N.ocu5, Art0.6",4621.2,,168.9,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.27027027,higher
546,Dan et al. 2018,2018,Condition,size_growth,Somatic size (um),dy,ai,Y,CI,Artemia - 4 ind/ml daily,"N.ocu10, Art0.2",4350.7,,85.1,"N.ocu10, Art0.6",4501.8,,123.1,3,2,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.274611399,higher
547,Dan et al. 2018,2018,Condition,size_growth,Somatic size (um),dz,ai,Y,CI,Artemia - 4 ind/ml daily,"N.ocu10, Art0.4",4508.5,,81.1,"N.ocu10, Art0.6",4501.8,,123.1,3,2,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.28042328,higher
548,Dan et al. 2018,2018,Condition,development_rate,Days to reach C1,dw,ai,Y,CJ,Artemia - 4 ind/ml daily,"N.ocu5, Art0.2",18,,0.4,"N.ocu5, Art0.6",18,,0.4,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.227777778,lower
549,Dan et al. 2018,2018,Condition,development_rate,Days to reach C1,dx,ai,Y,CJ,Artemia - 4 ind/ml daily,"N.ocu5, Art0.4",18.5,,0.6,"N.ocu5, Art0.6",18,,0.4,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.27027027,lower
550,Dan et al. 2018,2018,Condition,development_rate,Days to reach C1,dy,ai,Y,CK,Artemia - 4 ind/ml daily,"N.ocu10, Art0.2",19.3,,1.4,"N.ocu10, Art0.6",18.5,,2.3,3,2,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.274611399,lower
551,Dan et al. 2018,2018,Condition,development_rate,Days to reach C1,dz,ai,Y,CK,Artemia - 4 ind/ml daily,"N.ocu10, Art0.4",18.9,,2.3,"N.ocu10, Art0.6",18.5,,2.3,3,2,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.28042328,lower
552,Dan et al. 2018,2018,Longevity,survival,Percent survival to C1,dw,ai,Y,CL,Artemia - 4 ind/ml daily,"N.ocu5, Art0.2",10.3,,1.8,"N.ocu5, Art0.6",13.6,,8.8,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.227777778,higher
553,Dan et al. 2018,2018,Longevity,survival,Percent survival to C1,dx,ai,Y,CL,Artemia - 4 ind/ml daily,"N.ocu5, Art0.4",15.9,,6.9,"N.ocu5, Art0.6",13.6,,8.8,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.27027027,higher
554,Dan et al. 2018,2018,Longevity,survival,Percent survival to C1,dy,ai,Y,CM,Artemia - 4 ind/ml daily,"N.ocu10, Art0.2",6.4,,2.5,"N.ocu10, Art0.6",5.7,,6.6,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.333333333,1,0.274611399,higher
555,Dan et al. 2018,2018,Longevity,survival,Percent survival to C1,dz,ai,Y,CM,Artemia - 4 ind/ml daily,"N.ocu10, Art0.4",10.1,,5.6,"N.ocu10, Art0.6",5.7,,6.6,3,3,Portunus.trituberculatus,Crustacean,youngest,Mixed,0.666666667,1,0.28042328,higher
556,Grangeteau et al. 2018,2018,Longevity,survival,LT50 (d),ef,ak,Y,CQ,Industrially desiccated yeast,90deg.,57.1,,5.7,Ind,61.3,,8,20,20,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.826086957,higher
557,Grangeteau et al. 2018,2018,Longevity,survival,LT50 (d),eg,ak,Y,CQ,Industrially desiccated yeast,no yeast,89,,10,Ind,61.3,,8,14,20,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.839622642,higher
558,Grangeteau et al. 2018,2018,Reproduction,egg_offspring_quantity,Number adult progeny,ef,ak,Y,CR,Industrially desiccated yeast,90deg.,56.7,,38.4,Ind,44.2,,34.4,22,51,Drosophila.melanogaster,Insect,youngest,Mixed,NA,1,0.25,higher
559,Grangeteau et al. 2018,2018,Reproduction,egg_offspring_quantity,Number adult progeny,eg,ak,Y,CR,Industrially desiccated yeast,no yeast,35.6,,33.1,Ind,44.2,,34.4,19,51,Drosophila.melanogaster,Insect,youngest,Mixed,NA,1,0.19047619,higher
560,Hentschel & Emlet 2000,2000,Condition,size_growth,Carapace area (um2),ej,am,Y,CU,1.0 x 10^5 cells/mL,1 x 10^5 day 4,164500,,3317,1 x 10^5,168250,,2062,4,4,Balanus.glandula,Crustacean,youngest,Mixed,0.1,0.25,0.75,higher
561,Hentschel & Emlet 2000,2000,Condition,size_growth,Carapace area (um2),ek,am,Y,CU,1.0 x 10^5 cells/mL,1 x 10^5 day 16,162500,,6557,1 x 10^5,168250,,2062,4,4,Balanus.glandula,Crustacean,youngest,Mixed,0.1,0.666666667,0.333333333,higher
562,Hentschel & Emlet 2000,2000,Condition,body_composition,Lipid area (um2),ej,am,Y,CV,1.0 x 10^5 cells/mL,1 x 10^5 day 4,31275,,2166,1 x 10^5,31475,,6995,4,4,Balanus.glandula,Crustacean,youngest,Mixed,0.1,0.25,0.75,higher
563,Hentschel & Emlet 2000,2000,Condition,body_composition,Lipid area (um2),ek,am,Y,CV,1.0 x 10^5 cells/mL,1 x 10^5 day 16,42475,,11865,1 x 10^5,31475,,6995,4,4,Balanus.glandula,Crustacean,youngest,Mixed,0.1,0.666666667,0.333333333,higher
564,Hsu et al. 2017,2017,Condition,size_growth,2012 Body mass at adulthood,el,an,N,NA,Ad lib,IRF2012,248.6,,25.3,Ad lib2012,287.9,,22.2,5,21,Columba.livia,Bird,youngest,Mixed,NA,1,0.960546282,higher
565,Hsu et al. 2017,2017,Condition,size_growth,2013 Body mass at adulthood,em,ao,N,NA,Ad lib,IRF2013,255,,18.5,Ad lib2013,275.8,,20.9,7,13,Columba.livia,Bird,youngest,Mixed,NA,0.307692308,0.970695971,higher
566,Katsuki et al. 2012,2012,Longevity,longevity,Male adult longevity (week),en,ap,N,NA,whole meal (4 g),Poor larval diet,30.771,0.618,3.656137306,Control,30.438,0.589,3.331887153,35,32,Gnatocerus.cornutus,Insect,youngest,Male,NA,1,0.81573969,higher
567,Katsuki et al. 2012,2012,Longevity,longevity,Female adult longevity (week),en,ap,N,NA,whole meal (4 g),Poor larval diet,34.281,0.639,3.614729865,Control,34.394,0.641,3.682264656,32,33,Gnatocerus.cornutus,Insect,youngest,Female,NA,1,0.832235702,higher
568,Katsuki et al. 2012,2012,Reproduction,egg_offspring_quantity,Lifetime reproductive success,en,ap,N,NA,whole meal (4 g),Poor larval diet,126.56,3.5,24.74873734,Control,129.34,3.54,25.03158005,50,50,Gnatocerus.cornutus,Insect,youngest,Mixed,NA,1,0.824275362,higher
569,Klepsatel et al. 2018,2018,Condition,stress_tolerance,male Proportion of flies alive after 48 hours starvation (at day 10 post eclosion),et,as,N,NA,,1/6Y,0.35,,0.139,N-150,0.44,,0.241,5,5,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.396825397,higher
570,Klepsatel et al. 2018,2018,Condition,stress_tolerance,female Proportion of flies alive after 48 hours starvation (at day 10 post eclosion),et,as,N,NA,,1/6Y,0.84,,0.092,N-150,0.91,,0.013,5,5,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.392156863,higher
571,Klepsatel et al. 2018,2018,Condition,stress_tolerance,male Proportion of flies alive after 48 hours starvation (at day 10 post eclosion),eu,as,N,NA,,1/12Y,0.65,,0.134,N-150,0.47,,0.255,5,5,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.396825397,higher
572,Klepsatel et al. 2018,2018,Condition,stress_tolerance,female Proportion of flies alive after 48 hours starvation (at day 10 post eclosion),eu,as,N,NA,,1/12Y,0.97,,0.041,N-150,0.96,,0.013,5,5,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.387596899,higher
