"","theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","boot_keep","boot_total","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe","facet_label"
"95",0.6,"indep",6,14,-1.39883117989595,-0.767191797798724,-1.03995526789948,0.631639382097225,0.358875911996468,3.69334025170628,0.36949751410074,209.896573175285,-68.996624840155,0.9203051119664,1.14916059427668,0.748642218393634,0.664812535893018,6206563077,6094500000,0.00271125414220378,0.00442213739578512,0.0249553883163365,0.000370601622272697,0.00175717203958665,0.0019121609429805,"indep n1=6 n2=14"
"96",0.7,"indep",6,14,-1.03592568620658,-0.688571283692643,-0.920053137948391,0.347354402513937,0.115872548258189,3.15618263420872,0.358410597883947,188.574081359781,-67.2300303813375,0.739370674223476,1.05220100446081,0.819571775439629,0.748421749687293,6923754283,6795500000,0.00250382734651726,0.00401182235143308,0.0218912883636307,0.00036862595076954,0.00147514606883403,0.0016645584039146,"indep n1=6 n2=14"
"97",0.8,"indep",6,14,-0.802343654837751,-0.608502178561433,-0.802660503258695,0.193841476276318,-0.000316848420944149,2.70528785306599,0.345883034256894,171.199899941373,-65.3258915957583,0.666080573115254,0.998755265605973,0.85524388113063,0.783430330237497,7584091713,7440100000,0.00233627544532005,0.00366161427357905,0.0194182800637492,0.000370936533379313,0.00128995353410483,0.00151011360863988,"indep n1=6 n2=14"
"98",0.9,"indep",6,14,-0.625964991095738,-0.530663389655378,-0.691204482375031,0.09530160144036,-0.0652394912792934,2.32197616091198,0.332795633164144,156.459031693543,-63.2431860111801,0.628153963456036,0.953752288366937,0.878419641527233,0.803224765403903,8216269576,8056400000,0.00218746726895437,0.00335235011015186,0.0173578575090491,0.000371165096052052,0.00115136286606873,0.00140066170272242,"indep n1=6 n2=14"
"99",1,"indep",6,14,-0.482540448021794,-0.443956219888035,-0.570355586745789,0.0385842281337583,-0.0878151387239956,1.89656769025665,0.316913709970512,133.69591530612,-60.949751540587,0.603770656804697,0.905127414687712,0.892414244934251,0.823938883429267,8722505432,8547600000,0.00206093276291671,0.00308131797813289,0.0151419073784884,0.000374238445574541,0.00105983568412481,0.00130273814580076,"indep n1=6 n2=14"
"100",1.2,"indep",6,14,-0.254619790305178,-0.275886909512953,-0.344598076888247,-0.0212671192077752,-0.0899782865830693,1.22716494529764,0.284347505510039,105.044691806702,-52.488907985251,0.55115390997805,0.778830030105182,0.912255187124297,0.859522116648353,9483812897,9282600000,0.00180766045698965,0.00253917355776388,0.0113528680705974,0.000373989673568926,0.000928611544563775,0.00114050629647221,"indep n1=6 n2=14"
"101",1.4,"indep",6,14,-0.0748580413796963,-0.117627018596887,-0.146563922824733,-0.0427689772171906,-0.0717058814450363,0.75910536943689,0.249579739186044,74.5270343650935,-42.6187542974887,0.503330779679763,0.663390734275,0.922538189394643,0.888665408299038,9919160315,9695100000,0.00161066804651624,0.00211808571237636,0.00821586510309774,0.00036697566656414,0.000858538651990781,0.00101020159898802,"indep n1=6 n2=14"
"102",1.6,"indep",6,14,0.0746203431648513,0.038379410368648,0.0363655637102367,-0.0362409327962033,-0.0382547794546146,0.444346561496203,0.213182617752251,52.6295655614651,-26.7734395800878,0.446356962952513,0.540913978624335,0.927934034803723,0.91280857952246,10127410774,9.884e+09,0.00141508299791815,0.00171622889452147,0.00558818600902997,0.000346791331595363,0.000822540493705918,0.000897346895890677,"indep n1=6 n2=14"
"103",1.8,"indep",6,14,0.203049913633128,0.178813917389622,0.189919297851882,-0.0242359962435054,-0.0131306157812461,0.267506272498587,0.17949653371551,37.7165765791783,-7.59226727567801,0.394699109846993,0.440924625790886,0.931712114977368,0.93007617652077,10225324883,9963700000,0.00124806648726865,0.00139625118399335,0.00371375506094674,0.000314371478609495,0.00079910230065064,0.000807907282027407,"indep n1=6 n2=14"
"104",2,"indep",6,14,0.315889117091827,0.303777683699194,0.319127880015796,-0.0121114333926323,0.00323876292396924,0.165433763437657,0.15038679990724,25.8672435923443,14.4190374665022,0.349583190031668,0.362552470992874,0.934208418438864,0.942468661139813,10264225416,9987600000,0.00110550661709438,0.00114716303338238,0.00215390684100412,0.000273802273682308,0.000784470255401311,0.000736809351349793,"indep n1=6 n2=14"
"105",2.5,"indep",6,14,0.55029722493605,0.554897627237027,0.56323802110639,0.00460040230097614,0.0129407961703392,0.0830382110058142,0.0999275622202774,14.1806048738002,37.404086139051,0.281412571921096,0.269985291414353,0.939688793775876,0.95559911198224,10303792240,9999800000,0.000889799118685391,0.000852799948275243,0.000330946357746552,0.000168687419654832,0.00075282732499477,0.000651385429426772,"indep n1=6 n2=14"
"106",3,"indep",6,14,0.738633069662809,0.751634385171818,0.750943993260104,0.0130013155090093,0.012310923597295,0.0613599210262041,0.0740693260910978,7.94821230430507,30.3073929104967,0.248108282394103,0.238732043809433,0.94061,0.95991,10314799547,1e+10,0.000783513238436866,0.00075393632570393,7.75956235135369e-05,9.53427857292478e-05,0.000747414395767168,0.00062034499997985,"indep n1=6 n2=14"
"107",4,"indep",6,14,1.03222437854685,1.05198639467949,1.04241931826977,0.0197620161326388,0.0101949397229204,0.0450837765413505,0.0539141612065386,1.18465036761763,21.0032958650534,0.215810805748955,0.211327791875417,0.93997,0.96274,10317824277,1e+10,0.000679589791261399,0.000667502392373455,3.06525740717033e-05,3.66747405508896e-05,0.00075117507346823,0.00059892981558777,"indep n1=6 n2=14"
"108",5,"indep",6,14,1.25807959664605,1.2813816286564,1.26824241746665,0.0233020320103445,0.0101628208205964,0.0384070833135573,0.0465023705916715,-0.794151472254123,20.1160498295379,0.200043182198162,0.197021397690255,0.94166,0.96458,10317856020,1e+10,0.000628288825262744,0.00062221005589868,1.71292146493479e-05,2.20510441045089e-05,0.000741191233083608,0.000584511963949413,"indep n1=6 n2=14"
"109",0.2,"indep",12,28,NA,-1.37179254586283,-1.77578556009224,NA,NA,5.49331269229227,0.382323366482,304.405424901888,-71.85420671774,NA,NA,NA,NA,4089844494,4017300000,NA,NA,0.035829069123939,0.000333466962975086,NA,NA,"indep n1=12 n2=28"
"110",0.3,"indep",12,28,NA,-1.26646061866664,-1.60804989317848,NA,NA,4.66396450126322,0.370089229740928,261.417084506191,-71.3212717669956,NA,NA,NA,NA,4903117539,4812700000,NA,NA,0.0309221182658462,0.000342297587715516,NA,NA,"indep n1=12 n2=28"
"111",0.4,"indep",12,28,-1.94424625400898,-1.16451756225833,-1.44893854097162,0.779728691750648,0.495307713037356,3.91866715807811,0.35693394295687,227.507444239037,-70.1688051818877,1.02117431149028,1.20075877934125,0.721226746076569,0.61123376289983,5956503517,5843100000,0.00272795299931351,0.0045251912751681,0.0261056703514075,0.000340391972255722,0.00185498244768888,0.00201663025618695,"indep n1=12 n2=28"
"112",0.5,"indep",12,28,-1.36303435330244,-1.05085416975457,-1.27564330562403,0.312180183547873,0.0873910476784174,3.16725287944834,0.341102668074344,198.926014460869,-67.8066561242838,0.710285245758843,1.03303715359364,0.83223294148648,0.750720988449545,6968961923,6830900000,0.00244111017873155,0.00393840659621456,0.0219329507891695,0.00034378965470517,0.00142967338465266,0.00165517215710313,"indep n1=12 n2=28"
"113",0.6,"indep",12,28,-1.058151567492,-0.937270647242809,-1.10892802776018,0.120880920249189,-0.0507764602681782,2.50813595726728,0.323004208794445,169.676209990137,-65.2704030711896,0.627450313708805,0.965722949502448,0.877151718790385,0.797286120444559,7901925928,7.738e+09,0.0022133742490319,0.00346688835734741,0.0183920659283954,0.000348232165520517,0.00118006937281269,0.00144522172644961,"indep n1=12 n2=28"
"114",0.7,"indep",12,28,-0.842414379200356,-0.820715562734294,-0.944050650100745,0.0216988164660619,-0.10163627090039,1.9265885349144,0.30252953323056,140.364655094926,-62.2558706266653,0.590540241816742,0.901026016534791,0.900834520180322,0.824656599065432,8686120531,8495900000,0.00202466877024186,0.00307152805593403,0.0153395255777117,0.000352546346520635,0.00102541123818297,0.00130459763306826,"indep n1=12 n2=28"
"115",0.8,"indep",12,28,-0.672621910644767,-0.699643897902643,-0.779578879522009,-0.0270219872578767,-0.106956968877243,1.42953290916726,0.279056172097454,118.086812482533,-57.4277229394022,0.556712993379044,0.81665205333739,0.914719535996648,0.848482175346514,9283778122,9068900000,0.00184647846540419,0.00268846922715108,0.0126232374808758,0.000355813196400912,0.000927452012757671,0.00119062752486344,"indep n1=12 n2=28"
"116",0.9,"indep",12,28,-0.531415775693636,-0.582779892858814,-0.627299502355387,-0.0513641171651783,-0.095883726661751,1.01168664624525,0.254698077050666,93.4886804466452,-51.2880840883563,0.52102272166956,0.729420474037608,0.92381244188995,0.872231848533514,9703240121,9464800000,0.00168532062181526,0.00235038770531173,0.0100876649567017,0.000354861983299646,0.000862339361508589,0.00108510447687517,"indep n1=12 n2=28"
"117",1,"indep",12,28,-0.409949443099545,-0.466191235307398,-0.48355318984419,-0.0562417922078539,-0.0736037467446453,0.705291303716011,0.228119002261597,74.276140175041,-43.6322282647337,0.48312778704341,0.640399024788165,0.929527538770673,0.890421969189551,9964871619,9704500000,0.00154033375613217,0.00204210804358711,0.00799887715769776,0.000349118010845864,0.00082158834165221,0.00100270480702136,"indep n1=12 n2=28"
"118",1.2,"indep",12,28,-0.207397101698341,-0.252523865557641,-0.238148355548198,-0.0451267638593,-0.0307512538498563,0.314531895346845,0.176372581562259,45.987806362068,-18.1378846927569,0.398173513638295,0.465181975297285,0.937928396726822,0.923072277636307,10240496147,9935300000,0.00125509558929448,0.00147259581499335,0.00439612454322048,0.000316165752225619,0.000765492308341744,0.000845412760166336,"indep n1=12 n2=28"
"119",1.4,"indep",12,28,-0.0414320722515917,-0.0694081612543319,-0.0468082920809272,-0.0279760890027402,-0.00537621982933542,0.14755448757634,0.131624898343718,28.1106875626748,14.2801991600335,0.326406948092317,0.339418760318021,0.94118294856136,0.941233005626414,10331415767,9988600000,0.00102898297796163,0.00107381933411461,0.00204273512251508,0.00025987996699106,0.000744451379166443,0.000744154312148184,"indep n1=12 n2=28"
"120",1.6,"indep",12,28,0.0996205513262785,0.0831369290052865,0.102082414446202,-0.016483622320992,0.0024618631199238,0.0884382780557452,0.0980019788790308,19.2998224641094,32.2008856168616,0.279277225146017,0.27228004980408,0.943461519227884,0.949942491373706,10368839086,9998500000,0.00088168302989159,0.000861058810463563,0.000887616032516404,0.000197974636993267,0.000730410045430742,0.000689629525830108,"indep n1=12 n2=28"
