"theta","design","n1","n2","rho","true_lnM","true_var_delta","true_var_safe","replicates","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","med_var_delta","med_var_safe","trim_var_delta","trim_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","boot_keep","boot_total"
0.3,"paired",100,100,0.8,-1.67620360874636,0.104975703031089,0.0910754876748619,994,-1.70899507088691,-1.73531628177093,-0.0327914621405523,-0.0591126730245672,0.232564533799474,0.131770973408957,0.0800065371280279,0.10994036944619,0.0937898704605012,0.123247721611195,-10.6556395885965,35.3248000726474,0.325492509378048,0.299192010450115,0.946680080482897,0.95271629778672,13925696,9940000
0.4,"paired",100,100,0.8,-1.32963001846639,0.0423404225743925,0.0472585366844616,1000,-1.35342676122403,-1.37345515980451,-0.0237967427576433,-0.0438251413381194,0.0456292275041277,0.0550424460520062,0.0382612467473787,0.0429319121721331,0.0408109752945932,0.0480380801702122,-3.61226267194671,1.64952946164088,0.20703711531436,0.22165721545008,0.962,0.968,12121627,1e+07
0.5,"paired",100,100,0.8,-1.08141157530944,0.0270219150607975,0.0286937112784471,1000,-1.09155700361784,-1.09932562971509,-0.0101454283083915,-0.0179140544056455,0.0258244472687067,0.0280299786056553,0.0237403882385022,0.0250901386121245,0.0246508028851226,0.0262751593798821,-8.77477473502516,-8.42885702408832,0.164614163610843,0.170252550384472,0.951,0.956,10263947,1e+07
0.6,"paired",100,100,0.8,-0.885978420965938,0.0171329893175979,0.0176163931404158,1000,-0.883407105807022,-0.886331608767688,0.00257131515891629,-0.000353187801749977,0.0178000019324411,0.0185522267548611,0.0171266506971653,0.0177094962040689,0.0173998641577192,0.018071603687197,1.55766652960649,2.58401673459991,0.130852848612198,0.132660851380121,0.957,0.959,10004999,1e+07
0.7,"paired",100,100,0.8,-0.724084882418989,0.0126744264214508,0.0128894606894424,1000,-0.718432904956713,-0.718936636109133,0.00565197746227675,0.005148246309856,0.0135880598437639,0.0140262035992085,0.0132271198324787,0.0135922711440652,0.0133457007181811,0.0137574587942679,5.29628934997928,6.73416930109767,0.112666307493693,0.113591705986044,0.954,0.956,1e+07,1e+07
0.8,"paired",100,100,0.8,-0.585591490751473,0.0114010882640904,0.0115313335375428,1000,-0.586883636944111,-0.586258146599011,-0.00129214619263807,-0.000666655847538444,0.0113031970636169,0.0116149840755814,0.0111288772719856,0.0113864132011066,0.011178387076642,0.0114767396266611,-1.95333271956005,-0.473439699788591,0.106730299435584,0.107332411852265,0.948,0.951,1e+07,1e+07
0.9,"paired",100,100,0.8,-0.464434757040508,0.00998344172457577,0.0100485243178167,1000,-0.467159202609417,-0.4656144098972,-0.002724445568909,-0.00117965285669247,0.0096902008306192,0.0099490384398071,0.00951168641454677,0.00978974517874384,0.00960664271753085,0.0098627569871712,-3.77423956026485,-1.84870260318837,0.0999043586962508,0.100199138590914,0.948,0.95,1e+07,1e+07
1,"paired",100,100,0.8,-0.356674943938733,0.00892475535347057,0.0089656769785309,1000,-0.353994814980055,-0.351888817572835,0.0026801289586772,0.00478612636589759,0.00856907883308948,0.00880165108230274,0.00849234181228442,0.00871681123165938,0.00852178197122991,0.00875216710535972,-4.51523169297815,-2.38141384841831,0.0944617048827314,0.094760847965511,0.954,0.955,1e+07,1e+07
1.5,"paired",100,100,0.8,0.0544272024560408,0.00606823325915237,0.00606178447970922,1000,0.061290091539755,0.0646431151155425,0.00686288908371421,0.0102159126595016,0.00603027367412672,0.00622551411258,0.00600996579311502,0.00620322148845279,0.00601859776493725,0.00621620545629566,-0.817956266599651,2.54745078950487,0.0781617826848172,0.0784862253309208,0.955,0.955,1e+07,1e+07
2,"paired",100,100,0.8,0.3440673193682,0.00544168172790084,0.00543152846915362,1000,0.347886704035551,0.351655908277903,0.00381938466735043,0.00758858890970249,0.00519678148048369,0.00538731426454139,0.00519571802042118,0.00538968526623217,0.00519739926962288,0.00538919562817632,-4.48909860026277,-0.779390943409641,0.0738297212876367,0.0740518981682773,0.937,0.939,1e+07,1e+07
3,"paired",100,100,0.8,0.750926350877081,0.00450476260784992,0.00449414316129433,1000,0.752705974729028,0.756739056713431,0.00177962385194708,0.00581270583634963,0.00461026471099319,0.00479765554394364,0.00461996426189326,0.00480263313330717,0.00461560917339206,0.00480156252937186,2.46065276223402,6.84044448617409,0.06710756221393,0.06725649832747,0.956,0.957,1e+07,1e+07
4,"paired",100,100,0.8,1.03909537988909,0.00459597085425339,0.00458236971341847,1000,1.04075333552126,1.0448841251515,0.00165795563216453,0.0057887452624108,0.00440224265089968,0.00458691287235865,0.00441022821537356,0.00459419508215573,0.00440675124357911,0.00459105903522211,-4.11707594923415,0.189625070587285,0.0677799653310428,0.067906530727303,0.938,0.941,1e+07,1e+07
5,"paired",100,100,0.8,1.26246416206874,0.00450567945807774,0.00449160250681198,1000,1.26698768706548,1.27115052244899,0.00452352499674058,0.00868636038024295,0.00431093518093561,0.00449338842417315,0.00431653547943991,0.00449701027246489,0.00431392711348594,0.0044950295079909,-4.25579197046576,0.0762979621130366,0.0672431115952838,0.0675467524086882,0.946,0.946,1e+07,1e+07
