"theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","boot_keep","boot_tried","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe","delta_fail_prop","safe_fail_prop","boot_accept_prop"
0.5,"indep",3,7,NA,-0.463463852144944,-0.715813417873793,NA,NA,4.22313954719201,0.46889667692263,298.642545651673,-55.7385772250095,NA,NA,NA,NA,1e+06,2860000,NA,NA,0.869687470471862,0.00848084777920131,NA,NA,0.48,0,0.34965034965035
0.6,"indep",3,7,NA,-0.697530926419131,-0.876022989415553,NA,NA,5.9652154713473,0.482129324559751,168.24364673497,-78.319621673521,NA,NA,NA,NA,1e+06,3150000,NA,NA,1.26437532110396,0.00806246624246726,NA,NA,0.6,0,0.317460317460317
0.7,"indep",3,7,-2.48777198714249,-0.300775749042056,-0.569624259258553,2.18699623810044,1.91814772788394,2.77214723143057,0.453591714429165,209.986948361672,-49.2784835654364,2.26715679995499,2.03749104411819,0.346153846153846,0.192307692307692,1e+06,2705000,0.0836715579520957,0.0690541471684844,0.732344053699728,0.00946957887538061,0.0659736778727153,0.054653707697962,0.48,0,0.369685767097967
0.8,"indep",3,7,-1.25109907344903,-0.417708600316133,-0.669653579285732,0.833390473132898,0.581445494163299,4.03174080878105,0.457308818254843,267.423180332045,-58.3242404791681,1.05568780192865,0.990100714479009,0.694915254237288,0.610169491525424,1e+06,2600000,0.085089917392931,0.0805423887474282,0.856150790302891,0.00956535648140491,0.0599446133718329,0.063494652535687,0.41,0,0.384615384615385
0.9,"indep",3,7,-0.895165958618435,-0.403055115450468,-0.662810549630775,0.492110843167967,0.23235540898766,3.22223578991316,0.446307014941072,228.835558941639,-54.4534831444855,0.805396000283362,0.840377455488435,0.82089552238806,0.73134328358209,1e+06,2545000,0.0784788752997737,0.0811685633284337,0.651922802894733,0.00982596500949811,0.0468446246794934,0.0541529460812196,0.33,0,0.392927308447937
1,"indep",3,7,-0.669887172742499,-0.275571142533008,-0.544630923372774,0.394316030209491,0.125256249369725,3.19098496090934,0.421803887585248,178.251028768734,-63.2190790313846,0.804077196712433,0.898531555215921,0.753623188405797,0.695652173913043,1e+06,2420000,0.0849788041559528,0.0894240735282709,0.679342545140258,0.0125372013080972,0.0518743295123951,0.0553932223713571,0.31,0,0.413223140495868
1.2,"indep",3,7,-0.365004386932052,-0.132071699474942,-0.391114555657993,0.23293268745711,-0.0261101687259416,2.38020723833067,0.401999527290433,142.443557391399,-59.0530631549935,0.692011025562294,0.84415198160429,0.814285714285714,0.757142857142857,1e+06,2280000,0.0784470302791641,0.0847998729710999,0.600828799162418,0.0122943832162933,0.0464795638343068,0.0512525331806575,0.3,0,0.43859649122807
1.4,"indep",3,7,-0.14926719864041,0.006138837290648,-0.159899700838444,0.155406035931059,-0.0106325021980338,1.85615541136206,0.353496825892227,161.770922316278,-50.1468521529768,0.635759786489798,0.805410401694784,0.829545454545455,0.772727272727273,1e+06,1940000,0.0660928874495765,0.0809397372195095,0.411003546686282,0.0134664375480838,0.0400851073836584,0.0446730336992555,0.12,0,0.515463917525773
1.6,"indep",3,7,0.0205252699151788,0.0771931552410939,-0.0208273232481641,0.0566678853259152,-0.0413525931633429,1.06157251977938,0.325135138538302,41.2597457069028,-56.7354032489047,0.616633586134178,0.852592251114,0.926315789473684,0.873684210526316,1e+06,1725000,0.0633317615789707,0.0855878962047237,0.26560596633656,0.0125355780784101,0.0268043295099542,0.0340835059358203,0.05,0,0.579710144927536
1.8,"indep",3,7,0.161731404866309,0.22186672165358,0.172339929421191,0.0601353167872703,0.0106085245548817,0.953501689213094,0.302304370657987,61.0872665282481,-48.9278464005382,0.61760194880165,0.766189147947319,0.828282828282828,0.777777777777778,1e+06,1645000,0.0620907754526477,0.0769975251890767,0.258977832033377,0.013442105634859,0.037903437206498,0.0417834129494642,0.01,0,0.60790273556231
2,"indep",3,7,0.283197737460401,0.272335129857402,0.218957071223506,-0.0108626076029988,-0.0642406662368946,0.524396324634175,0.293238811562745,57.4276430270781,-11.967546720338,0.488235437431243,0.594451938855712,0.905263157894737,0.905263157894737,1e+06,1685000,0.0503451751496438,0.0593947795899007,0.104100961418981,0.0132923225833355,0.0300458899638161,0.0300458899638161,0.05,0,0.593471810089021
2.5,"indep",3,7,0.530092455767112,0.541872889631129,0.537158259085303,0.0117804338640173,0.00706580331819073,0.649247501481016,0.217895998270901,37.9891303250536,-53.6890334824181,0.557310768654137,0.682532875907384,0.92,0.9,1e+06,1550000,0.0559993248729002,0.0685934591455648,0.280108865602115,0.01196165876544,0.0271293199325011,0.03,0,0,0.645161290322581
3,"indep",3,7,0.724858093778693,0.74393174619236,0.757178304856907,0.0190736524136671,0.0323202110782135,0.348502728687253,0.172898519600602,37.7123784495991,-31.6783932960798,0.416932549987694,0.501577104466261,0.9,0.93,1e+06,1515000,0.0418594264902104,0.050305631116471,0.198797853273546,0.00892440982408292,0.03,0.0255147016443461,0,0,0.66006600660066
4,"indep",3,7,1.02461388154167,1.04087281916547,1.06176261060759,0.016258937623802,0.0371487290659205,0.109245019656126,0.123268265938599,25.7744306987635,41.9194762420602,0.306674018836878,0.295583053516309,0.97,0.96,1e+06,1500000,0.0307785509692503,0.0294716630644757,0.0049638948631964,0.00537968446203062,0.017058722109232,0.0195959179422654,0,0,0.666666666666667
5,"indep",3,7,1.25324864119018,1.3328439793718,1.33703257825104,0.0795953381816115,0.083783937060858,0.0851665672972793,0.0985717569637676,-17.6222561912549,-4.65602642413264,0.336931737329538,0.330713324409626,0.93,0.94,1e+06,1500000,0.0329044496330373,0.0321536014968568,0.00177839064959975,0.00260926011631563,0.0255147016443461,0.0237486841740758,0,0,0.666666666666667
0.2,"indep",6,14,NA,-1.16591165273654,-1.25658604460875,NA,NA,7.2151567454327,0.456065303146323,214.03116102247,-80.1502972558754,NA,NA,NA,NA,1e+06,2735000,NA,NA,1.55175556173257,0.00585553706895073,NA,NA,0.68,0,0.36563071297989
0.3,"indep",6,14,NA,-0.959964073375264,-1.15881074220425,NA,NA,5.22680146058048,0.445722596058071,227.060947265163,-72.1094333535197,NA,NA,NA,NA,1e+06,2580000,NA,NA,1.20954586843293,0.00679115009016228,NA,NA,0.59,0,0.387596899224806
0.4,"indep",6,14,NA,-0.986476326078131,-1.17125867297033,NA,NA,3.9947523196079,0.441734169264466,100.358330649037,-77.8446537698851,NA,NA,NA,NA,1e+06,2460000,NA,NA,0.833663763871272,0.0063927030521457,NA,NA,0.56,0,0.40650406504065
0.5,"indep",6,14,-2.56198198970163,-0.788046726030896,-1.04900872873395,1.77393526367073,1.51297326096768,3.73631381372141,0.436648861827211,338.131723038092,-48.79720287616,1.86846930749224,1.63243069146035,0.522727272727273,0.318181818181818,1e+06,2510000,0.0894857703831709,0.0616065943291294,0.874227361807435,0.00822755004344823,0.0752999262154625,0.0702175432560596,0.56,0,0.398406374501992
0.6,"indep",6,14,-1.39883117989595,-0.731102429540851,-1.00850758725005,0.667728750355097,0.3903235926459,3.61276110407805,0.39211256909817,235.588542531013,-63.5767542384106,0.93877750350311,0.976316141595662,0.733333333333333,0.64,1e+06,2080000,0.0767094832779293,0.0899405359878413,0.699936052636523,0.0106434008280816,0.051062779080338,0.0554256258422041,0.25,0,0.480769230769231
0.7,"indep",6,14,-1.03592568620658,-0.671725393098193,-0.929805442719621,0.364200293108388,0.106120243486959,3.06744531815791,0.406441916975143,200.7189221923,-60.1542122094171,0.735993874564524,0.819281677731256,0.815384615384615,0.753846153846154,1e+06,2115000,0.0799457951028642,0.0816472432924508,0.666501730546278,0.00974839981348474,0.0481236459355878,0.053430347207659,0.35,0,0.472813238770686
0.8,"indep",6,14,-0.802343654837751,-0.508277739251835,-0.747367801773828,0.294065915585917,0.0549758530639231,1.82101118759265,0.379048484684072,212.239781011795,-35.0064312306232,0.608054134549365,0.666092919566195,0.816901408450704,0.774647887323944,1e+06,2015000,0.0636121133829526,0.0667164536121862,0.449664013044359,0.011181279943783,0.0458984637691245,0.0495853990873811,0.29,0,0.496277915632754
0.9,"indep",6,14,-0.625964991095738,-0.655558918685167,-0.902249170171095,-0.0295939275894295,-0.276284179075357,3.15841687826787,0.381092690368236,212.973333074738,-62.2368249309835,0.639219369536195,0.916549190370322,0.907894736842105,0.763157894736842,1e+06,1970000,0.0737315492707685,0.0878318797396336,0.681753790718697,0.0107711417804953,0.0331705885212911,0.0487674290622112,0.24,0,0.50761421319797
1,"indep",6,14,-0.482540448021794,-0.500647233233804,-0.697674125854649,-0.0181067852120106,-0.215133677832855,2.16389797328294,0.339874525872018,49.1343213764718,-76.5760875074095,0.733626236815885,1.16014047226495,0.888888888888889,0.811111111111111,1e+06,1695000,0.0777405364502469,0.114576224729325,0.541222468347252,0.0108992694759918,0.0331269329999969,0.0412593257529885,0.1,0,0.589970501474926
1.2,"indep",6,14,-0.254619790305178,-0.292186125205326,-0.456820462024959,-0.0375663349001485,-0.202200671719781,1.32135310367895,0.308238065159471,118.031409584212,-49.1388186495236,0.56463355505598,0.780349130607793,0.942528735632184,0.885057471264368,1e+06,1740000,0.0607510954994846,0.0757494310407281,0.373220472109659,0.0129163168970495,0.0249524416928336,0.0341953051532353,0.13,0,0.574712643678161
1.4,"indep",6,14,-0.0748580413796963,-0.150421832122635,-0.248877138415741,-0.075563790742939,-0.174019097036045,1.08979429361424,0.26581825944124,63.5100672364205,-60.1172792621629,0.591530237572607,0.823103481630513,0.914893617021277,0.851063829787234,1e+06,1620000,0.0608362985423682,0.0808550702007112,0.340100704077563,0.0128302374390892,0.0287807719787276,0.0367212309473486,0.06,0,0.617283950617284
1.6,"indep",6,14,0.0746203431648513,0.00264630664614557,-0.0155364796715011,-0.0719740365187058,-0.0901568228363525,0.721111534615983,0.224411409081081,108.63056383255,-35.0737347004499,0.461277258546366,0.597170131433187,0.939393939393939,0.909090909090909,1e+06,1525000,0.0460253310155879,0.0593299210094683,0.299772541309867,0.0110794530200435,0.0239808353667596,0.0288928057347149,0.01,0,0.655737704918033
1.8,"indep",6,14,0.203049913633128,0.16603281536999,0.169154067705858,-0.0370170982631375,-0.0338958459272702,0.183956531498029,0.180348305387753,20.9879521421866,18.6148269022553,0.374513125327674,0.401963200656456,0.95959595959596,0.96969696969697,1e+06,1510000,0.0376462881980496,0.0402549308493434,0.0218563230558082,0.0104509207557137,0.0197896906951266,0.0172283407156049,0.01,0,0.662251655629139
2,"indep",6,14,0.315889117091827,0.313419517500014,0.332660426572878,-0.00246959959181281,0.0167713094810519,0.131072184056552,0.150135095792139,26.6127476635124,45.0270866835158,0.327713077576939,0.320574738100903,0.94,0.94,1e+06,1500000,0.0329354683231421,0.0321748515080204,0.0106278932848192,0.00857699386384654,0.0237486841740758,0.0237486841740758,0,0,0.666666666666667
2.5,"indep",6,14,0.55029722493605,0.518403366672663,0.526868475775375,-0.0318938582633874,-0.0234287491606759,0.0837804348959899,0.103440902846213,16.2499093489284,43.5298777545388,0.28272536120851,0.268137019674112,0.97,0.98,1e+06,1500000,0.0282335876478757,0.0268457161401139,0.00474282175829152,0.00552790294133493,0.017058722109232,0.014,0,0,0.666666666666667
3,"indep",6,14,0.738633069662809,0.726183302892821,0.728489113528092,-0.0124497667699875,-0.0101439561347167,0.0657301404338338,0.0797559867441154,16.3240238048087,41.1458615387803,0.249364428792267,0.236735959142468,0.98,1,1e+06,1500000,0.0250308136677851,0.0237710065537026,0.00307475082529588,0.00402380511317555,0.014,0,0,0,0.666666666666667
4,"indep",6,14,1.03222437854685,1.06157640791637,1.05096087821995,0.0293520293695244,0.0187364996731016,0.0448728627733617,0.0544709032815144,22.362318383881,48.5348961053355,0.197389785528079,0.191458769744342,0.94,0.96,1e+06,1500000,0.0196178608072759,0.019149967453098,0.000998883043685021,0.00118689451390275,0.0237486841740758,0.0195959179422654,0,0,0.666666666666667
5,"indep",6,14,1.25807959664605,1.27425604807905,1.2617519222648,0.016176451432997,0.00367232561875053,0.0386296433325335,0.0465381122627141,-2.53471208313004,17.4189073336069,0.199869530274774,0.198119663459236,0.97,0.97,1e+06,1500000,0.020021743622618,0.019908354439846,0.000528035343529658,0.000660535772088957,0.017058722109232,0.017058722109232,0,0,0.666666666666667
0.2,"indep",12,28,NA,-1.54858871927024,-1.70667404131071,NA,NA,8.02789634410423,0.430622093816902,452.268967920597,-70.3758981030287,NA,NA,NA,NA,1e+06,2425000,NA,NA,1.25997618851917,0.00545868935631169,NA,NA,0.55,0,0.412371134020619
0.3,"indep",12,28,NA,-1.24955712082652,-1.47914860126093,NA,NA,3.86606380816084,0.417199958766356,170.554666500506,-70.8035352469381,NA,NA,NA,NA,1e+06,2275000,NA,NA,0.901541184849786,0.00663413245096376,NA,NA,0.5,0,0.43956043956044
0.4,"indep",12,28,-1.94424625400898,-1.22150042921339,-1.46957050783772,0.722745824795582,0.474675746171257,4.01824316204935,0.405237680388664,293.482335472053,-60.3175162701489,0.940699145671372,0.925524614814425,0.774193548387097,0.67741935483871,1e+06,2110000,0.0770940829741788,0.0798533218871047,0.818959354203533,0.00667575251093622,0.0531003155969743,0.0593679576507634,0.38,0,0.4739336492891
0.5,"indep",12,28,-1.36303435330244,-1.02910128757158,-1.28673532159282,0.333933065730868,0.0762990317096239,3.19248788412851,0.387319739832945,306.424897377607,-50.6916263342694,0.659795813914329,0.708710221186008,0.857142857142857,0.793650793650794,1e+06,2070000,0.0722695696981945,0.0708140712044037,0.711562206978965,0.00953906356446922,0.0440866714177406,0.0509854027333033,0.37,0,0.483091787439614
0.6,"indep",12,28,-1.058151567492,-1.01685565205991,-1.26672362024047,0.0412959154320851,-0.208572052748476,3.07085527705495,0.362988687694783,179.228968477182,-66.9938998456792,0.634275014113183,0.942362862164914,0.961038961038961,0.857142857142857,1e+06,1930000,0.0726019646769925,0.0923621256279023,0.683272459857459,0.00888976413242993,0.0220516148962829,0.039877894731363,0.23,0,0.518134715025907
0.7,"indep",12,28,-0.842414379200356,-0.890739398656284,-1.09776725871648,-0.0483250194559287,-0.255352879516121,2.19648290879201,0.351038971427256,195.361066576073,-52.7957879410297,0.555999022326627,0.816459614341035,0.936708860759494,0.835443037974684,1e+06,1835000,0.0627162520672957,0.0779407447011709,0.535916450710863,0.0100720420168465,0.0273943011106984,0.0417160334465097,0.21,0,0.544959128065395
0.8,"indep",12,28,-0.672621910644767,-0.594970355165834,-0.686431403176668,0.0776515554789327,-0.0138094925319019,0.686871709954849,0.279693994534443,134.130243933399,-4.66222117175206,0.419858500645477,0.5602714414287,0.923076923076923,0.912087912087912,1e+06,1660000,0.04349347288144,0.0562922914862576,0.170780020960849,0.0110470198145562,0.0279335784308678,0.0296839677583607,0.09,0,0.602409638554217
0.9,"indep",12,28,-0.531415775693636,-0.5184392038958,-0.572824437540848,0.0129765717978362,-0.0414086618472123,0.898055629769802,0.250560896637169,95.4280100865388,-45.4748505414386,0.489899597985756,0.683467423275188,0.895833333333333,0.875,1e+06,1570000,0.0502450023375963,0.0685648731665709,0.339678487021946,0.0106850533400375,0.0311775781181736,0.0337538578042076,0.04,0,0.636942675159236
1,"indep",12,28,-0.409949443099545,-0.433583339601024,-0.477169664749532,-0.0236338965014793,-0.0672202216499871,0.715385842817827,0.227130031322146,36.9941429768598,-56.5053120666684,0.507658452762457,0.723696734481564,0.917525773195876,0.896907216494845,1e+06,1545000,0.0517564955260579,0.0724198201915179,0.267773137405178,0.0112679417571056,0.0279307369979622,0.0308746487094359,0.03,0,0.647249190938511
1.2,"indep",12,28,-0.207397101698341,-0.251224403460221,-0.254374494041821,-0.0438273017618794,-0.0469773923434794,0.257191459422383,0.180297185855472,41.7992759921304,-0.595414501156932,0.381248656223812,0.453419186519081,0.938775510204082,0.928571428571429,1e+06,1535000,0.0384533061992993,0.0453250976601412,0.0888766688230085,0.0103096162495373,0.02421756228256,0.0260154056815958,0.02,0,0.651465798045603
1.4,"indep",12,28,-0.0414320722515917,-0.0743420793004154,-0.0603731956113176,-0.0329100070488236,-0.0189411233597259,0.116584597601209,0.138430065431414,40.501959682066,66.8290312118264,0.29781105176678,0.314203594330612,0.95959595959596,0.95959595959596,1e+06,1510000,0.0298992106220422,0.031521218208293,0.00923601885260719,0.00881214143201388,0.0197896906951266,0.0197896906951266,0.01,0,0.662251655629139
1.6,"indep",12,28,0.0996205513262785,0.0436381984493254,0.0659366716000406,-0.0559823528769531,-0.0336838797262378,0.091425864034628,0.10875687082575,14.3823034532205,36.0650132516323,0.302242664351538,0.283311455265339,0.96,0.97,1e+06,1500000,0.0298509097234902,0.0282719079137286,0.00652517398389681,0.00730146884585416,0.0195959179422654,0.017058722109232,0,0,0.666666666666667
1.8,"indep",12,28,0.22249551249365,0.218754278690242,0.231613986508604,-0.00374123380340854,0.00911847401495394,0.0611749288733086,0.0731455938917747,46.7860058984548,75.5089834052689,0.21643378851745,0.20332892481108,0.97,0.98,1e+06,1500000,0.021749164150117,0.0204147661691753,0.00310027487183253,0.00427522247860832,0.017058722109232,0.014,0,0,0.666666666666667
2,"indep",12,28,0.331466700981724,0.304274289516279,0.311777454207432,-0.0271924114654457,-0.0196892467742926,0.0508875668849353,0.0592394118950167,34.7366064497034,56.8500483597232,0.205525492423529,0.194366063708897,0.97,0.98,1e+06,1500000,0.0204744977601795,0.0194340376927169,0.00199420885272408,0.00276858919294274,0.017058722109232,0.014,0,0,0.666666666666667
2.5,"indep",12,28,0.560101460630239,0.564444074742885,0.56265651333892,0.00434261411264614,0.0025550527086815,0.0352774301822023,0.0397252220574535,18.6072121997385,33.5612548282274,0.17638884626173,0.171616348173169,0.97,0.97,1e+06,1500000,0.0177223726631123,0.0172461802727299,0.00110666277237415,0.00137194385976364,0.017058722109232,0.017058722109232,0,0,0.666666666666667
3,"indep",12,28,0.745380810400251,0.750910665236592,0.745513019150403,0.00552985483634094,0.000132208750151741,0.0279542747947395,0.0310148602887734,21.2381872500311,34.5120010028472,0.153474212729017,0.151085282687021,0.95,0.97,1e+06,1500000,0.0154147229497969,0.0151846364292837,0.000520721642693407,0.000563955093434138,0.0217944947177034,0.017058722109232,0,0,0.666666666666667
4,"indep",12,28,1.03598662353616,1.05348133553069,1.04446436128285,0.0174947119945381,0.00847773774669314,0.020996798623742,0.0236882415013839,-10.2040258945661,1.30633524561778,0.154147249487792,0.15238381853388,0.93,0.94,1e+06,1500000,0.0153922811486271,0.0152914302644313,0.000272137590156344,0.000306325541560377,0.0255147016443461,0.0237486841740758,0,0,0.666666666666667
5,"indep",12,28,1.2604776827778,1.27066364647655,1.26010321386405,0.0101859636987485,-0.00037446891375259,0.0181030009099734,0.0208055360546596,-12.9595106000362,0.0344666296999252,0.144349869426363,0.143493986318987,0.94,0.94,1e+06,1500000,0.0144715432874508,0.0144216391434294,0.000180735433215146,0.000204725483582647,0.0237486841740758,0.0237486841740758,0,0,0.666666666666667
0.2,"indep",60,140,-2.40823963982765,-1.94715352541814,-2.20586707111421,0.461086114409509,0.202372568713442,3.68146717046648,0.381993067357659,277.428479914384,-60.8376073791348,0.75802310923586,0.811642499952837,0.84375,0.71875,1e+06,2085000,0.0758024405137902,0.0789967964548016,0.793337136999747,0.00827763852763794,0.0453865235883682,0.0562011506638209,0.36,0,0.479616306954436
0.3,"indep",60,140,-1.70418293557038,-1.62544857131469,-1.8316257537865,0.0787343642556932,-0.127442818216115,1.90242604791483,0.329534664096654,235.576007025309,-41.8721548334621,0.511937281059698,0.703278966963693,0.935064935064935,0.857142857142857,1e+06,1880000,0.0580245727919201,0.0695119809060377,0.486010055586651,0.00994510159268673,0.028081167668433,0.039877894731363,0.23,0,0.531914893617021
0.4,"indep",60,140,-1.3434239967258,-1.40175225024029,-1.47844916716933,-0.0583282535144907,-0.135025170443524,0.630775631081546,0.263975561259063,107.06624063267,-13.3441046302138,0.437156450704392,0.586320041561268,0.902173913043478,0.869565217391304,1e+06,1630000,0.0454167003744836,0.0573434975559614,0.147327502167888,0.0110785208596601,0.0309726639058887,0.0351118631777064,0.08,0,0.613496932515337
0.5,"indep",60,140,-1.08976250011841,-1.14365380389188,-1.10035322029834,-0.0538913037734696,-0.0105907201799356,0.19245926582027,0.182423877003354,97.7419863107796,87.4311410022922,0.293623511894734,0.31059194558545,0.98,0.97,1e+06,1475000,0.0290089665892407,0.0311975124151783,0.0274982884825515,0.00836275941027966,0.014,0.017058722109232,0,0,0.677966101694915
0.6,"indep",60,140,-0.891612283389109,-0.997951771579496,-0.964577822586466,-0.106339488190387,-0.072965539197357,0.169106109122945,0.144639625939686,23.2512675432885,5.41912014008135,0.35675511771403,0.375707709978127,0.97,0.94,1e+06,1440000,0.0342253564319574,0.0370411064894954,0.0277475551750778,0.00910238157513472,0.017058722109232,0.0237486841740758,0,0,0.694444444444444
0.7,"indep",60,140,-0.728154080870475,-0.762533187435767,-0.730051573216026,-0.0343791065652925,-0.00189749234555103,0.072381653018675,0.0865879444902568,31.0330760670949,56.7508373145041,0.248126626230384,0.233859853740339,0.96,0.96,1e+06,1320000,0.0246971350884719,0.0235030259634133,0.00631950104826879,0.00553184946575075,0.0195959179422654,0.0195959179422654,0,0,0.757575757575758
0.8,"indep",60,140,-0.588673164605307,-0.591136473317901,-0.568304280640416,-0.00246330871259459,0.0203688839648906,0.0485406546886746,0.0572514233786675,30.6758305338957,54.1260073074499,0.20375588319741,0.192845243664605,0.93,0.93,1e+06,1195000,0.0204767402037322,0.0192732600048094,0.00213079318973114,0.00301511532934722,0.0255147016443461,0.0255147016443461,0,0,0.836820083682008
0.9,"indep",60,140,-0.466851680175666,-0.476630619564724,-0.458907417427444,-0.00977893938905816,0.0079442627482213,0.0393766646167856,0.0451945107464717,-11.2890338225827,1.8178851168136,0.220942376875203,0.209778050845607,0.9,0.89,1e+06,1115000,0.0221837838316138,0.0210683637852005,0.00208497698266349,0.00293432582522824,0.03,0.031288975694324,0,0,0.896860986547085
1,"indep",60,140,-0.358622366069503,-0.367597727458913,-0.355312883114781,-0.00897536138941063,0.00330948295472211,0.0303583854092249,0.0330665429168155,8.29892984713691,17.9598705057409,0.17295644526273,0.166621305804478,0.97,0.97,1e+06,1035000,0.0173593554219373,0.0167427677347509,0.00114324292191892,0.00145717819397684,0.017058722109232,0.017058722109232,0,0,0.966183574879227
1.2,"indep",60,140,-0.17258833862568,-0.198377104182252,-0.190868823067333,-0.0257887655565724,-0.0182804844416528,0.0219078485963862,0.0230173752199468,15.0762916593461,20.9043495252261,0.142422437811796,0.138497194205355,0.94,0.95,1e+06,1e+06,0.0140773800805603,0.0137977075724884,0.000601720022261889,0.00067388101316196,0.0237486841740758,0.0217944947177034,0,0,1
1.4,"indep",60,140,-0.0162124050415837,-0.0199611257120786,-0.0159995114516191,-0.00374872067049485,0.000212893589964579,0.0158020665627673,0.0162919219817297,1.72344440807728,4.87681553715666,0.126125314048886,0.124012268544946,0.95,0.96,1e+06,1e+06,0.0126704706956426,0.0124636835784316,0.00041071264078441,0.000441158370255473,0.0217944947177034,0.0195959179422654,0,0,1
1.6,"indep",60,140,0.118757981051209,0.105934022145017,0.108500099347366,-0.012823958906192,-0.0102578817038434,0.0125747468302455,0.0129222139499863,-0.655924613740577,2.08916442890752,0.113897868649984,0.112411826283765,0.97,0.97,1e+06,1e+06,0.0113743777989366,0.0112506765459428,0.00026634026127944,0.000279513735530206,0.017058722109232,0.017058722109232,0,0,1
1.8,"indep",60,140,0.237525198337027,0.238123148474507,0.239374716474792,0.000597950137479958,0.00184951813776507,0.0101914782112763,0.0104218640120671,-10.6640430091922,-8.64453852082746,0.107322070022337,0.106289117234421,0.93,0.94,1e+06,1e+06,0.0107861064625443,0.0106808408311286,0.000187868862209117,0.000195089547949661,0.0255147016443461,0.0237486841740758,0,0,1
2,"indep",60,140,0.343588506786721,0.355987649861804,0.356274401393884,0.0123991430750831,0.0126858946071632,0.0086543642657439,0.0088426075414173,-16.68626790144,-14.874089749789,0.102760593176623,0.102199489101876,0.91,0.92,1e+06,1005000,0.0102523713743764,0.0101919970836205,0.000150996984101162,0.000154772049773799,0.0286181760425084,0.0271293199325011,0,0,0.995024875621891
2.5,"indep",60,140,0.567808742330832,0.567917888758314,0.567229621022302,0.000109146427481388,-0.000579121308529773,0.00646514830815664,0.00658997675557884,26.9754583644205,29.4270880212925,0.0711134387398541,0.0710004981598877,0.98,0.98,1e+06,1e+06,0.00714716109245189,0.00713558117901021,6.02083003280938e-05,6.29267930043076e-05,0.014,0.014,0,0,1
3,"indep",60,140,0.750714194302349,0.744233116008746,0.743106748799064,-0.00648107829360312,-0.00760744550328507,0.00527639207553876,0.00538446678019641,1.66103491939347,3.74332641077837,0.0722540793296505,0.0720843447948053,0.96,0.97,1e+06,1e+06,0.00723253563813166,0.00720429132595297,4.75309437363602e-05,4.90002771966391e-05,0.0195959179422654,0.017058722109232,0,0,1
4,"indep",60,140,1.03897616906418,1.03988525184315,1.03817115632956,0.000909082778966397,-0.000805012734625965,0.00403576804210909,0.00412288664061304,6.87050609826148,9.17747929779715,0.0611999542032921,0.0611490057563729,0.97,0.97,1e+06,1e+06,0.00615014819808798,0.00614517373203304,2.3671481625969e-05,2.58483160315292e-05,0.017058722109232,0.017058722109232,0,0,1
5,"indep",60,140,1.26238790477649,1.27142955322049,1.26922421253488,0.0090416484439948,0.00683630775838773,0.00346178258047134,0.00356025719107671,24.183833015632,27.7163929946101,0.0534177978277241,0.0529762800663043,0.96,0.96,1e+06,1e+06,0.00529122555372496,0.00527979868943608,1.26424713624205e-05,1.45128339148322e-05,0.0195959179422654,0.0195959179422654,0,0,1
0.2,"paired",5,5,NA,-1.16748039245975,-1.19490443710539,NA,NA,8.11922918789252,0.528057664840786,573.310671904974,-56.209283801384,NA,NA,NA,NA,1e+06,31085000,NA,NA,2.14234851631468,0.00466396307704228,NA,NA,0.85,0,0.032169856844137
0.3,"paired",5,5,NA,-0.961740509164192,-1.12219202781588,NA,NA,4.28062923074144,0.519642857178393,274.31494247302,-54.5603985520709,NA,NA,NA,NA,1e+06,32515000,NA,NA,1.43756732555527,0.0058414235433371,NA,NA,0.86,0,0.0307550361371675
0.4,"paired",5,5,NA,-0.830478591284067,-1.06610793287523,NA,NA,3.08090805933404,0.49476737662637,385.043314017351,-22.1062091419892,NA,NA,NA,NA,1e+06,7935000,NA,NA,0.817135053548536,0.00711920246659776,NA,NA,0.65,0,0.126023944549464
0.5,"paired",5,5,NA,-0.958055827698519,-1.16142234805465,NA,NA,5.67408914706157,0.490206238335964,392.391681188908,-57.4604015609209,NA,NA,NA,NA,1e+06,10565000,NA,NA,1.20641531657425,0.00785875174537202,NA,NA,0.6,0,0.0946521533364884
0.6,"paired",5,5,NA,-0.719096042125034,-1.05492373341053,NA,NA,4.04704863645466,0.481766773140049,192.176092119205,-65.2189173559699,NA,NA,NA,NA,1e+06,13340000,NA,NA,1.08437723102414,0.0105933220090658,NA,NA,0.61,0,0.0749625187406297
0.7,"paired",5,5,-1.55054639460591,-0.966525296885373,-1.17638006953015,0.584021097720536,0.374166325075758,5.28302239345011,0.484458134078373,304.279704315109,-62.9271699773453,0.912786959422936,0.875011593591637,0.74468085106383,0.595744680851064,1e+06,4545000,0.103430231758026,0.0794961945661285,1.10494535010184,0.00836794150632093,0.0636030377172783,0.0715828572264082,0.53,0,0.22002200220022
0.8,"paired",5,5,-1.06013176810005,-0.600954591214796,-0.850944340337427,0.459177176885249,0.209187427762619,2.7242136215935,0.424062391762071,124.693619116822,-65.0232592697265,0.862793667290847,0.943351765249698,0.811594202898551,0.695652173913043,1e+06,2760000,0.0885810722499685,0.0924499959336895,0.667030369573963,0.0127565772507593,0.047075186965389,0.0553932223713571,0.31,0,0.36231884057971
