"theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","boot_keep","boot_tried","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe","delta_fail_prop","safe_fail_prop","boot_accept_prop"
2.5,"indep",60,140,0.567808742330832,0.568447522190391,0.567818399953226,0.00063877985955918,9.65762239379941e-06,0.00643602797314661,0.00656247588601544,0.569596423542773,2.54547589747871,0.0803200406737049,0.0799969519007222,0.94916,0.9524,1e+10,10001455000,0.000253987507641039,0.000252973836906091,2.29949760424834e-06,2.35052585796083e-06,0.000694660308352219,0.000673307062193766,0,0,0.99985452116717
3,"indep",60,140,0.750714194302349,0.75208857712352,0.750847329378743,0.0013743828211713,0.000133135076393898,0.00522127720734703,0.00533015838750036,0.475453017477179,2.57070394297663,0.0722972462011678,0.0720870010329337,0.94819,0.95177,1e+10,10001410000,0.000228583794934909,0.000227959863982088,1.45760914984626e-06,1.48948445379808e-06,0.000700897452556364,0.000677523926514776,0,0,0.999859019878197
4,"indep",60,140,1.03897616906418,1.04070685523652,1.03886908287072,0.00173068617233851,-0.000107086193465111,0.00403306444573828,0.00413124566732655,-0.227798721912886,2.20106318541029,0.0636973607693512,0.0635786421370505,0.94862,0.95189,1e+10,10001360000,0.000201355383298886,0.000201054039781975,7.40082929960455e-07,7.64678013252889e-07,0.000698141071703993,0.000676723192302436,0,0,0.999864018493485
5,"indep",60,140,1.26238790477649,1.26445966992588,1.26234823860131,0.00207176514938401,-3.96661751860261e-05,0.0034869131003866,0.00358221318362625,0.705016051693885,3.4573635109157,0.0589352455762213,0.0588427468303815,0.95087,0.95423,1e+10,10001290000,0.0001862553529795,0.00018607799187862,4.47518798910468e-07,4.75650799683793e-07,0.000683492817080033,0.000660871448165224,0,0,0.999871016638854
0.2,"paired",5,5,NA,-1.10867018262602,-1.17061813046779,NA,NA,6.38586302870509,0.527570136229021,309.754724831652,-66.1479810907008,NA,NA,NA,NA,1e+10,NA,NA,NA,0.0666560925664175,0.000146701832817121,NA,NA,0.87342,0,NA
0.3,"paired",5,5,NA,-1.04920815345533,-1.17242271102879,NA,NA,5.64039124011998,0.51958618366721,273.17689875013,-65.6233845490796,NA,NA,NA,NA,1e+10,NA,NA,NA,0.0517733117591261,0.000177316159641032,NA,NA,0.8071,0,NA
0.4,"paired",5,5,NA,-0.984195392555953,-1.16713166663944,NA,NA,5.06092800730829,0.508545852703679,260.714426790245,-63.7537176008698,NA,NA,NA,NA,1e+10,NA,NA,NA,0.0412192741643621,0.000214759853962282,NA,NA,0.71865,0,NA
0.5,"paired",5,5,NA,-0.909076422298479,-1.14041346722286,NA,NA,4.40136774020052,0.493469940254843,227.812103932759,-63.2465567771115,NA,NA,NA,NA,1e+10,NA,NA,NA,0.0332738576696978,0.000256478707133131,NA,NA,0.61322,0,NA
0.6,"paired",5,5,NA,-0.833840553608924,-1.0926100743573,NA,NA,3.78081352499816,0.474889414407396,194.574239946088,-62.9999767556456,NA,NA,NA,NA,1e+10,76377910000,NA,NA,0.0273328645133277,0.000299100538340039,NA,NA,0.49795,0,0.13092790834418
0.7,"paired",5,5,-1.55054639460591,-0.751486421585913,-1.01287769009521,0.799059973019996,0.537668704510697,3.19110890194268,0.45279521841854,171.248465831106,-61.5118091842872,1.05563782006823,1.01168884853493,0.717208865271207,0.626482405547275,1e+10,49317705000,0.00277665960824117,0.00271004434424987,0.0227087558523316,0.000337052212674397,0.00181271149415616,0.00194707616294961,0.38276,0,0.20276693735039
0.8,"paired",5,5,-1.06013176810005,-0.659892050703234,-0.901638217838111,0.400239717396811,0.158493550261934,2.62246746550365,0.427283384062077,147.625177422761,-59.6539803906206,0.785540105216132,0.896706674532752,0.825260066765476,0.740113307384372,1e+10,33639025000,0.00251569052632902,0.00279100419989186,0.0190698976514908,0.000371189383324065,0.00141333122284945,0.0016322759542206,0.27807,0,0.297273776514034
0.9,"paired",5,5,-0.792372649921864,-0.56661742539929,-0.771129608954418,0.225755224522574,0.0212430409674462,2.10885238052861,0.399966606241713,120.220031085424,-58.2328951647138,0.700417816279629,0.892379233861712,0.867326217775687,0.782211931353855,1e+10,24194595000,0.00233312349361787,0.00282116534292474,0.0160509421516469,0.000396607841436361,0.0011936589525645,0.00145236484187209,0.19238,0,0.413315453306823
1,"paired",5,5,-0.601986402162968,-0.462275427920883,-0.617606149767957,0.139710974242085,-0.0156197476049891,1.62820537109019,0.37040796673111,98.6406051348171,-54.8103304628213,0.653100792054106,0.864318096521981,0.889410608812878,0.809107630439501,1e+10,19249975000,0.00215640437729867,0.00273278111738349,0.0133510216279551,0.000411496555657824,0.00106005144221869,0.0013283621359906,0.12469,0,0.519481194131421
1.2,"paired",5,5,-0.326963233703332,-0.255971045814894,-0.318906135036103,0.0709921878884381,0.00805709866722903,0.927102432635285,0.310429455296432,60.9798368698111,-46.0977759154873,0.590499766660408,0.759090400378209,0.908416255539761,0.84706079103604,1e+10,14420485000,0.0018952568294923,0.00240033139524155,0.00891725797947549,0.000412636448495354,0.000932522286900708,0.0011636551156462,0.04328,0,0.693457952350424
1.4,"paired",5,5,-0.12423067964925,-0.064127820041629,-0.0682824020049387,0.0601028596076208,0.0559482776443112,0.498085005959669,0.25738117767037,33.3749463333458,-31.0796343028672,0.528677496147662,0.619697537701258,0.916552833682421,0.876534215665442,1e+10,12700070000,0.00167080605713519,0.00195166246428016,0.00531273553486709,0.000377543863984834,0.000879715711687271,0.00104644292508814,0.01171,0,0.787397234818391
1.6,"paired",5,5,0.0384805205680643,0.111528126911777,0.130150139090457,0.073047606343713,0.0916696185223925,0.291834754664146,0.212303181049567,16.307266806839,-15.389094932543,0.478713972087651,0.511930031745524,0.918338913056552,0.891065092316019,1e+10,12040730000,0.00149785966103961,0.00159270705140237,0.00284644752985146,0.000320321842108172,0.00086699739325422,0.000986386159997776,0.00234,0,0.830514428942431
1.8,"paired",5,5,0.175328435806585,0.255033972306848,0.276522358746304,0.0797055365002633,0.10119392293972,0.205660346284649,0.179005711412417,7.67571075649325,-6.27961318743365,0.442894768138286,0.449339133831325,0.919987194749847,0.898828519693074,1e+10,11801300000,0.00137797878709381,0.00138443982832767,0.00136679133519009,0.000257550401611464,0.000858143047721405,0.00095379825358868,0.00041,0,0.847364273427504
2,"paired",5,5,0.29389333245106,0.379583126370423,0.397255690901201,0.0856897939193629,0.103362358450142,0.170271287403323,0.15501717766716,5.76915954175141,-3.70639203806304,0.416736523327534,0.414397483813446,0.921917657529726,0.903507105213156,1e+10,11707080000,0.00128970245569618,0.00126902761151055,0.000650954769970478,0.000197278413336393,0.000848455360606118,0.000933727109927982,3e-05,0,0.854183963891936
2.5,"paired",5,5,0.53664724034191,0.631690361683431,0.638087110629153,0.095043121341521,0.101439870287243,0.138778605985006,0.123301863350385,-1.51476938264182,-12.49795052038,0.390535452636606,0.388846695826767,0.91972,0.90341,1e+10,11661200000,0.00119785716892097,0.00118706829922565,9.43014140875542e-05,0.000104622189640416,0.000859273656060745,0.000934132602471405,0,0,0.857544678077728
3,"paired",5,5,0.729307511349758,0.826733551359898,0.827247856751239,0.0974260400101399,0.0979403454014803,0.1269408688215,0.110598900250713,-4.62665702900783,-16.9047215151937,0.377269134764293,0.377743138423832,0.91868,0.9006,1e+10,11657620000,0.00115256884908752,0.00115368495854765,6.64298820940252e-05,7.19449567658118e-05,0.000864332445300996,0.000946148191352708,0,0,0.857808025995014
4,"paired",5,5,1.02706186684777,1.12583104337663,1.12157779767066,0.0987691765288603,0.0945159308228898,0.116846182584636,0.100894778320867,-6.82482683323292,-19.5447533353524,0.364902602455069,0.366519922115472,0.91913,0.89996,1e+10,11655680000,0.00111085459464425,0.00111984305229204,5.22740964092029e-05,5.89499125556236e-05,0.000862148729048532,0.00094885192943894,0,0,0.857950801669229
5,"paired",5,5,1.25479963118919,1.35735153810003,1.35125575114247,0.102551906910841,0.0964561199532818,0.112484115755079,0.0969998981857098,-8.57865728478703,-21.1634382699396,0.361931966931851,0.363788100783071,0.91677,0.89661,1e+10,11656465000,0.0010976295361674,0.00110923049717905,4.92101441013623e-05,5.72394460304885e-05,0.000873514551109482,0.000962811029745713,0,0,0.857893023313672
0.2,"paired",10,10,NA,-1.58778581716705,-1.60985859239934,NA,NA,6.15289804730553,0.488073292310316,327.96814482975,-66.0517987060639,NA,NA,NA,NA,1e+10,153399505000,NA,NA,0.0626642354145303,0.000150187928016655,NA,NA,0.85849,0,0.065189258596369
0.3,"paired",10,10,NA,-1.47701783116553,-1.61440074563797,NA,NA,5.00788968938135,0.469567564672119,271.954241197833,-65.1235035030676,NA,NA,NA,NA,1e+10,103169965000,NA,NA,0.0421094477438379,0.000196646520311483,NA,NA,0.7298,0,0.0969274342586042
0.4,"paired",10,10,NA,-1.36906858525323,-1.59008928046604,NA,NA,4.1345163426195,0.444678725890473,230.107081556903,-64.4960657378504,NA,NA,NA,NA,1e+10,63701120000,NA,NA,0.0309704400165857,0.000246114983794841,NA,NA,0.56729,0,0.156983111128972
0.5,"paired",10,10,-1.84443972705697,-1.23325240055999,-1.49121418133815,0.61118732649698,0.353225545718818,3.12221306111888,0.410360661692752,186.956182304786,-62.2845954000272,0.885250495883181,0.895904280126512,0.750462407112957,0.692004413148587,1e+10,36777290000,0.00257957418618284,0.00260361858157136,0.0228416700194301,0.000295160051799122,0.00174309992706441,0.0018595870018796,0.38366,0,0.271906929520908
0.6,"paired",10,10,-1.26286432215413,-1.08146677241211,-1.31507165304929,0.181397549742016,-0.052207330895166,2.1868817317877,0.370527366736565,144.612357585701,-58.5548814048754,0.634957322777215,0.836973375833367,0.870965226882894,0.808825822547949,1e+10,22829980000,0.00219350353181485,0.00264160141677875,0.0171040894509448,0.00033497878131324,0.00120846074171092,0.00141749284755239,0.23044,0,0.438020532650489
0.7,"paired",10,10,-0.965510768280782,-0.921860842774416,-1.09327824995584,0.0436499255063654,-0.127767481675058,1.45672744348771,0.326248052809682,106.661327762197,-53.7162177627028,0.57356426389693,0.810410423510904,0.907006817382624,0.851129235341493,1e+10,16396320000,0.00192617103632785,0.00253070529621849,0.0128822215826419,0.000357837655874263,0.00097814317740422,0.00119887543720058,0.11843,0,0.609892951589137
0.8,"paired",10,10,-0.757063866314888,-0.760977701000938,-0.861424175415638,-0.00391383468605,-0.104360309100751,0.873203835428682,0.28082162501629,72.7922555622464,-44.4301547606025,0.520109997019886,0.71383711187812,0.925663847467994,0.886929745006644,1e+10,13104600000,0.00168896822533965,0.00223310845001366,0.00907841734103899,0.000357947173152212,0.000851849700701109,0.00102838345320657,0.05174,0,0.763090823069762
0.9,"paired",10,10,-0.593721751187363,-0.601425909854123,-0.648223888082758,-0.00770415866676044,-0.0545021368953948,0.504189857604721,0.236654911672211,49.2450590955213,-29.9478643906902,0.464363921095339,0.588827273295489,0.931897341888176,0.913932172318973,1e+10,11701720000,0.00148172385333848,0.00185405100349359,0.00617212923311053,0.000338035454212672,0.000803956291224017,0.000895042738880671,0.0181,0,0.854575224838742
1,"paired",10,10,-0.458145365937078,-0.456453108718417,-0.474697516578401,0.00169225721866062,-0.0165521506413231,0.282384693172004,0.197826870332224,27.3357913056259,-10.7938861972048,0.411231795283917,0.475754559603532,0.936827389214089,0.934624746042283,1e+10,11035200000,0.00130417301146413,0.00150356472424561,0.00370495358623223,0.000300435759736112,0.000771514723803995,0.000783926505017823,0.00574,0,0.906191097578657
1.2,"paired",10,10,-0.2390179004715,-0.218485894948478,-0.225919669780449,0.0205320055230222,0.0130982306910514,0.126266374961396,0.140256102751315,8.87037564125621,20.9327075176007,0.338223884757826,0.341600259388893,0.93901682639403,0.952171825293612,1e+10,10601750000,0.00106779351986664,0.00107944587067028,0.00110540274912523,0.00020789578460241,0.000756875120617307,0.000674966313474739,0.00038,0,0.943240502747188
1.4,"paired",10,10,-0.0639166857549427,-0.0351185860383305,-0.0492339217435978,0.0287980997166122,0.0146827640113449,0.0891914814481934,0.107424023908268,4.22736968125368,25.5335517555943,0.298994984669428,0.29289704996588,0.9405,0.95698,1e+10,10513945000,0.000941113999501356,0.000925061911761818,0.00019965075268281,0.000125046669023748,0.000748062497389088,0.000641632913744299,0,0,0.951117777389933
1.6,"paired",10,10,0.0827572192387867,0.120008736447812,0.0994527251084953,0.0372515172090255,0.0166955058697086,0.0752224506792176,0.0897173896025692,0.27781846114785,19.600784421932,0.278797383058116,0.274393945964057,0.93742,0.95773,1e+10,10501210000,0.000873733761945631,0.000866106505032483,5.44701556545621e-05,7.30727577221153e-05,0.000765922604445123,0.000636264466240258,0,0,0.952271214460048
1.8,"paired",10,10,0.209355167429093,0.246202830788563,0.221716426382541,0.0368476633594709,0.0123612589534488,0.0677778633089998,0.0804571480711919,-1.55167304246339,16.8651714981382,0.265051818805081,0.262675165200196,0.93657,0.95698,1e+10,10500045000,0.00083003256147504,0.000829735681716397,3.61918581737102e-05,4.73649098118675e-05,0.000770756998670787,0.000641632913744299,0,0,0.952376870765792
2,"paired",10,10,0.320926943086197,0.360381267041921,0.33352594094094,0.0394543239557239,0.0125989978547424,0.0629136496580214,0.0748216714924498,-3.82075937637986,14.3836287586325,0.2577171098926,0.256068351319213,0.9349,0.95643,1e+10,10500005000,0.000805370186148753,0.000808782541413916,2.76738586105598e-05,3.64100290386945e-05,0.000780140948803484,0.000645535863449894,0,0,0.952380498866429
2.5,"paired",10,10,0.553455545741402,0.596440367729333,0.566520670920435,0.0429848219879306,0.0130651251790331,0.0561483926956525,0.0674885405567277,-5.23699701490552,13.9020453337402,0.244868512767166,0.243765237461161,0.93303,0.95514,1e+10,1.05e+10,0.000762321944838382,0.000769749218982473,1.89246707253446e-05,2.82919762334028e-05,0.000790474661833003,0.000654580632160775,0,0,0.952380952380952
3,"paired",10,10,0.740802270462108,0.784672085993239,0.753313533223407,0.0438698155311315,0.012511262761299,0.0528066720082096,0.0640195333060528,-5.37868007013906,14.7130184945314,0.237543144390441,0.236567965835857,0.93278,0.95545,1e+10,1.05e+10,0.000738259641044123,0.00074705039219668,1.64691102810134e-05,2.68054563850125e-05,0.000791842608098351,0.000652420857269293,0,0,0.952380952380952
4,"paired",10,10,1.03343137973649,1.07876413009841,1.04613020876563,0.0453327503619254,0.0126988290291459,0.0496362058195667,0.0607716413763454,-6.88333365414425,14.0065514657131,0.232199663855502,0.231227422994967,0.92996,0.9547,1e+10,1.05e+10,0.000720153763169187,0.000730105430332642,1.562696838642e-05,2.66303783938405e-05,0.000807058847916309,0.000657631431730571,0,0,0.952380952380952
5,"paired",10,10,1.2588482363055,1.30316952513185,1.26996352630718,0.0443212888263502,0.0111152900016813,0.0482576819749212,0.0593910087674923,-6.57550148482813,14.9780715388828,0.228388636181735,0.227546123062683,0.93202,0.95596,1e+10,1.05e+10,0.000708501901681774,0.000718708598745599,1.55999111666862e-05,2.67742243189301e-05,0.000795981906829546,0.000648848814439851,0,0,0.952380952380952
0.2,"paired",20,20,NA,-1.92449134078949,-2.04978837805909,NA,NA,5.29052266893758,0.427941860665685,305.644061766491,-67.1881049523604,NA,NA,NA,NA,1e+10,114464855000,NA,NA,0.0473620325885104,0.000157666390793072,NA,NA,0.77617,0,0.0873630600414424
0.3,"paired",20,20,NA,-1.75437390502844,-1.99196776698961,NA,NA,3.87988951197699,0.391823723995386,242.810371933688,-65.3801387537817,NA,NA,NA,NA,1e+10,55088085000,NA,NA,0.0289670330141541,0.000225268896873265,NA,NA,0.52924,0,0.181527457343997
0.4,"paired",20,20,-1.75327894865999,-1.54145853244908,-1.78418072638776,0.211820416210911,-0.0309017777277649,2.44696540934774,0.34123159248512,168.195752991049,-62.5998538674578,0.63126959475662,0.817917386954807,0.85506242292397,0.789022987709404,1e+10,26301590000,0.00221362632588423,0.00258464816255978,0.0189310891490308,0.000289339007316488,0.00131043071896157,0.00151875266594615,0.27831,0,0.380205151095428
0.5,"paired",20,20,-1.29513358272291,-1.29862760958583,-1.44492097401028,-0.00349402686291578,-0.149787391287365,1.27992604099347,0.27858447262032,110.796878750173,-54.1186479407475,0.528451443733508,0.767170431280797,0.918702724412611,0.860822902023786,1e+10,15295220000,0.00176506876423112,0.00237932736133888,0.0120100992995241,0.000324474196893762,0.000912828328165999,0.00115612397095732,0.10366,0,0.653799030023759
0.6,"paired",20,20,-1.02011041426328,-1.05881651777621,-1.10786534392132,-0.038706103512929,-0.0877549296580413,0.554285385722198,0.2142492356503,62.9384570980523,-37.0190144093151,0.446516360929428,0.595160062092707,0.938760414633395,0.910488088022273,1e+10,11845995000,0.00142579902345771,0.00186149949506111,0.00685299513599384,0.000315669276182659,0.000768510958597827,0.000915027425102226,0.02661,0,0.844167163670084
0.7,"paired",20,20,-0.817377860209195,-0.841242203826941,-0.844405425098514,-0.0238643436177455,-0.0270275648893185,0.22032085562419,0.15713168041031,31.2540248586445,-6.39031684846554,0.361208063454637,0.415052570882047,0.944749106102607,0.941766100196858,1e+10,10856865000,0.00114224305863915,0.0013097322731405,0.00326093603726558,0.000267658907744426,0.000724063626540606,0.000742178375107409,0.00436,0,0.921076203858112
0.8,"paired",20,20,-0.654666659991881,-0.662913475855419,-0.658672035332619,-0.00824681586353815,-0.00400537534073764,0.106805754744896,0.114101950226458,17.0869119167634,25.0854415813644,0.297753525715309,0.303263651016357,0.949341631313536,0.958947010325782,1e+10,10581855000,0.000941486466815857,0.000958925015490451,0.00127368767957,0.000200866968215749,0.000693678924529999,0.000627612140935748,0.00056,0,0.945013894066777
0.9,"paired",20,20,-0.51781874475336,-0.516025983282232,-0.516599191059419,0.00179276147112828,0.00121955369394133,0.0700812644611335,0.0854742723994567,10.9479993824986,35.3171863309307,0.258378912403568,0.251595089757802,0.949965997279782,0.964777182174574,1e+10,10514315000,0.000817082963977884,0.000795608162799834,0.000392003647824475,0.000135280370626091,0.000689451985596781,0.000582965605512371,8e-05,0,0.951084307441807
1,"paired",20,20,-0.399253848108886,-0.392401716623989,-0.398899533203304,0.00685213148489633,0.000354314905581965,0.0557803681975356,0.0680105274085639,6.3961966968066,29.7241607654861,0.235351232833664,0.229015999320538,0.948239482394824,0.966889668896689,1e+10,10502170000,0.000743937887041647,0.000724214932827275,6.92666315017525e-05,8.72855672291116e-05,0.000700584450591024,0.000565812311823562,9.99999999999999e-06,0,0.952184167652971
1.2,"paired",20,20,-0.200238783298563,-0.188210177842918,-0.202061939034909,0.0120286054556449,-0.00182315573634675,0.0425873146867878,0.0507235247972534,1.95419491318063,21.4323131640677,0.206857817380458,0.204386725549461,0.9456,0.96803,1e+10,1.05e+10,0.00065303825095592,0.000646305093545346,2.86023828125009e-05,3.6190762322249e-05,0.000717221304758859,0.000556308539391587,0,0,0.952380952380952
1.4,"paired",20,20,-0.0362853464174178,-0.0198215957046719,-0.0371301047695379,0.0164637507127459,-0.000844758352120112,0.0360491643353923,0.0430753868914437,-1.49480606206389,17.7045132091305,0.192389903431777,0.191302259018294,0.94245,0.9638,1e+10,1.05e+10,0.000606161589733547,0.000604947986614513,1.68550016710501e-05,1.94600867494283e-05,0.000736464510346561,0.000590673852476982,0,0,0.952380952380952
1.6,"paired",20,20,0.103507084692163,0.12131778746464,0.102157431065161,0.0178107027724768,-0.00134965362700264,0.032249108985994,0.0388995128821986,-1.41029262819976,18.9208543289409,0.181350476147173,0.180864358323828,0.94283,0.96416,1e+10,1.05e+10,0.000570710958161436,0.000571930254936682,1.12008879037461e-05,1.30913050495081e-05,0.000734177029741465,0.000587839216112705,0,0,0.952380952380952
1.8,"paired",20,20,0.225537809680109,0.243384846693837,0.223074612835742,0.0178470370137283,-0.00246319684436649,0.0298317592573828,0.0363260268580446,-1.9901687095503,19.3462220277265,0.174665499272765,0.174480027980846,0.94343,0.96586,1e+10,1.05e+10,0.000549452653139948,0.000551702068155219,8.32763814032231e-06,1.0446791405754e-05,0.000730546611107053,0.000574233927942262,0,0,0.952380952380952
2,"paired",20,20,0.333914686287828,0.353267359469264,0.332207339806829,0.019352673181436,-0.00170734648099907,0.0281478083693141,0.0345478621678619,-3.15856684174901,18.8605677924401,0.170676046151604,0.170494861454385,0.94062,0.9636,1e+10,1.05e+10,0.000536246905179139,0.000539127753033341,6.72603475944537e-06,9.2777742824894e-06,0.000747355441540369,0.000592241842493419,0,0,0.952380952380952
2.5,"paired",20,20,0.561652450629241,0.581205190300686,0.559049112966485,0.0195527396714451,-0.00260333766275611,0.0256984493843038,0.0320019452314474,-3.12036336496533,20.6429531709624,0.162906212779536,0.162888532842769,0.94217,0.96557,1e+10,1.05e+10,0.000511433144187716,0.000515035552426276,5.15590145149506e-06,8.46693740185933e-06,0.000738144234550403,0.000576581087965951,0,0,0.952380952380952
3,"paired",20,20,0.746452048089074,0.766975352813669,0.74427071633196,0.0205233047245944,-0.00218133175711455,0.0244125748924289,0.0306771961218538,-4.10952519244713,20.4973631356387,0.159634507291221,0.15957228697513,0.94102,0.96543,1e+10,1.05e+10,0.00050062181837688,0.00050456725171527,4.8855976531722e-06,8.53474730386132e-06,0.00074499234626941,0.000577710265617636,0,0,0.952380952380952
4,"paired",20,20,1.03658596433312,1.05748397758623,1.03425038803167,0.0208980132531096,-0.00233557630144943,0.0231704485991918,0.0294029889355675,-4.41674031996777,21.2938763255318,0.15577899822474,0.155712325257918,0.93904,0.96475,1e+10,1.05e+10,0.000488166033599765,0.00049235267574905,4.95260723389996e-06,8.76553321146354e-06,0.000756596843768199,0.000583158962033509,0,0,0.952380952380952
5,"paired",20,20,1.26086031145536,1.28110074039715,1.25761324950979,0.0202404289417919,-0.00324706194556912,0.0226185159885104,0.028848904637103,-3.04057814333255,23.6674022394983,0.152731423546074,0.15276821204282,0.94081,0.96735,1e+10,1.05e+10,0.00047872165137042,0.000482988783282246,5.07554225579271e-06,8.91999076385616e-06,0.000746234171691433,0.000561996241090632,0,0,0.952380952380952
0.2,"paired",100,100,-2.30258509299405,-2.26917911170498,-2.44988233861511,0.0334059812890657,-0.147297245621067,1.76442723154956,0.277261295858373,147.380286397764,-61.1267738617799,0.540466915071914,0.792771314555207,0.899541100142417,0.825581536888489,1e+10,18962725000,0.00188204005600067,0.00246332285048774,0.0151127327086325,0.00029084396219979,0.00104880077793293,0.00132392840475374,0.17847,0,0.527350367629125
0.3,"paired",100,100,-1.67620360874636,-1.72363214706697,-1.70653651209113,-0.0474285383206112,-0.0303329033447721,0.229144403111504,0.136211551493063,43.1423670932151,-14.9111056547666,0.342278791218036,0.407490029442653,0.947457388364558,0.93068440222969,1e+10,10933880000,0.00107525041359392,0.00128502797777618,0.00376975154912824,0.00026010657085843,0.000707738897667733,0.00080566425975286,0.00614,0,0.914588416920617
0.4,"paired",100,100,-1.32963001846639,-1.34569127127695,-1.32618075047642,-0.0160612528105641,0.00344926798996426,0.0461819173704465,0.0542613506587776,16.7232012387377,37.1436898478211,0.20932708732477,0.198993221464163,0.956939569395694,0.957159571595716,1e+10,10314855000,0.00066000558225491,0.000629180424099676,0.000304408948207282,0.000112086955957215,0.000641923998514604,0.000640355652382198,1e-05,0,0.969475576728902
0.5,"paired",100,100,-1.08141157530944,-1.08853443268757,-1.08087720608352,-0.00712285737812612,0.000534369225928311,0.0256004046038651,0.0276882346301235,7.65135199535296,16.4308118726896,0.158846250820603,0.154210557169564,0.95374,0.96171,1e+10,10062970000,0.0005018131935194,0.000487656110395017,2.69534089505243e-05,3.44846450828718e-05,0.000664228969557938,0.000606826794892909,0,0,0.993742404081499
0.6,"paired",100,100,-0.885978420965938,-0.888795262504491,-0.885886170620395,-0.00281684153855366,9.22503455424994e-05,0.0178097694430118,0.0185674533999841,3.10996680230922,7.49659111544534,0.13329206523526,0.131424629283056,0.9513,0.95755,1e+10,10002575000,0.000421414494869409,0.000415603144815295,1.28468345786514e-05,1.43281600449431e-05,0.000680649028501474,0.000637557820907249,0,0,0.999742566289181
0.7,"paired",100,100,-0.724084882418989,-0.725035680223663,-0.724408153974778,-0.000950797804673331,-0.000323271555788929,0.0137134659966448,0.0141453548270052,1.91271152899013,5.12232766774579,0.116920515298981,0.11600025758159,0.95025,0.95548,1e+10,10000010000,0.000369724756781441,0.000366825432806867,7.51845225388404e-06,7.97047233886911e-06,0.000687567723937068,0.000652211389044994,0,0,0.999999000001
0.8,"paired",100,100,-0.585591490751473,-0.585134649260359,-0.585814765749798,0.000456841491113691,-0.000223274998325529,0.0112584310390742,0.0115718761642997,1.18326288900894,4.00029844191165,0.105992902421898,0.105483224535362,0.94908,0.95354,1e+10,1e+10,0.000335177550018794,0.000333568165063357,4.90277715186735e-06,5.09146360430844e-06,0.000695177341402897,0.000665593482540206,0,0,1
0.9,"paired",100,100,-0.464434757040508,-0.463167569194018,-0.464684306596804,0.00126718784648966,-0.000249549556296524,0.00965028150058548,0.00991021172552675,0.889409151565346,3.60686426552936,0.0981079871005669,0.0978017090398858,0.94987,0.95393,1e+10,1e+10,0.000310220366909762,0.00030927669922285,3.42927405598129e-06,3.52043394106527e-06,0.000690050600318556,0.000662929521895051,0,0,1
1,"paired",100,100,-0.356674943938733,-0.353943338581593,-0.356024367852524,0.00273160535714001,0.000650576086208943,0.00854168851319241,0.00877363059703536,1.06835084802164,3.81277355438183,0.0921466255711998,0.0919333272920318,0.94929,0.95348,1e+10,1e+10,0.000291266609355921,0.000290712881237127,2.50617456090489e-06,2.55394836534386e-06,0.000693819111152179,0.000666002174170625,0,0,1
1.2,"paired",100,100,-0.171245154473388,-0.168783804029718,-0.17156517163621,0.00246135044367018,-0.000320017162822234,0.00714881286489679,0.00735581281875597,0.0509887121623365,2.94805014577157,0.0846182065687662,0.0845292883810475,0.94919,0.95305,1e+10,1e+10,0.000267474375958701,0.000267304501176432,1.50171062644385e-06,1.51752361355002e-06,0.000694466297958368,0.000668922248845111,0,0,1
1.4,"paired",100,100,-0.0152296037423545,-0.012011520382178,-0.0151985411490501,0.00321808336017649,3.10625933044369e-05,0.00632860423624546,0.00652553135966352,-0.700133735886432,2.38977934592619,0.0798909901033494,0.0798320898481585,0.94868,0.95254,1e+10,1e+10,0.000252433713318171,0.00025245247744661,9.80338778622929e-07,9.90025031042451e-07,0.000697755384070951,0.000672365588054594,0,0,1
1.6,"paired",100,100,0.11950845023525,0.123336003514527,0.119893146098781,0.0038275532792771,0.000384695863531001,0.00580344914841066,0.00599557768534399,-0.463191077717762,2.83206679052554,0.0764182819905334,0.0763580053661158,0.94887,0.95343,1e+10,1e+10,0.000241353721949716,0.000241463357409304,6.91534215410497e-07,7.0336575272498e-07,0.000696532289990924,0.000666342517778957,0,0,1
1.8,"paired",100,100,0.238117089498186,0.241466172102044,0.237845438458772,0.00334908260385811,-0.000271651039413567,0.00544989074794108,0.00563987251845651,-0.473073000121649,2.99640972529636,0.0740216204100594,0.0739987452135358,0.94873,0.95322,1e+10,1e+10,0.000233838376111142,0.000234004172117575,5.2672284537805e-07,5.4545256443427e-07,0.00069743377535075,0.000667769657891103,0,0,1
2,"paired",100,100,0.3440673193682,0.347015637816838,0.343273725165648,0.00294831844863747,-0.000793594202551762,0.00519926442623272,0.00538779544228166,-1.17059204063885,2.41307041055028,0.0725253913181383,0.0725356786104823,0.94765,0.95197,1e+10,1e+10,0.000229156983683624,0.000229365374200199,4.37119937757965e-07,4.63744386723891e-07,0.000704339956981002,0.000676188724395786,0,0,1
2.5,"paired",100,100,0.568114576119708,0.571500959199757,0.567573580158671,0.00338638308004946,-0.000540995961036961,0.00481527031710483,0.00500221309380005,-0.291871469271732,3.5790876211051,0.0694973877464535,0.069495397266027,0.94827,0.95303,1e+10,1e+10,0.000219510079447187,0.000219758182059091,3.63090065301432e-07,4.02779807130357e-07,0.000700385658762371,0.000669057688843047,0,0,1
