"theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","Var_MC_SAFEpt","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","delta_fail_prop","safe_fail_prop","delta_cap_rate","delta_cap_n","maxVar","boot_keep","boot_tried","boot_accept_prop","SAFE_ok_rate","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe"
1.8,"indep",100,100,0.238117089498186,0.242043604216135,0.242563850950481,0.00392651471794916,0.004446761452295,0.00889593518513028,0.00902087708061278,0.00909932744260188,-2.2352449535923,-0.862155609675175,0.0958074967564617,0.0953986502793949,0.94,0.944,0,0,0,0,20,1e+06,2500000,0.4,1,0.00428532915021351,0.0042659881487416,5.6339014411247e-05,5.98411217709877e-05,0.0106207344378814,0.0102824121683582
2,"indep",100,100,0.3440673193682,0.338184330033068,0.338276515236792,-0.00588298933513243,-0.0057908041314082,0.00775827365248696,0.00784974128221302,0.00775343404900525,0.0624188385574875,1.24212358806517,0.0885957935867315,0.0881558880245419,0.95,0.956,0,0,0,0,20,1e+06,2500000,0.4,1,0.00395733890612451,0.0039378760897228,4.28349336240504e-05,4.57515648015944e-05,0.00974679434480897,0.00917213170424412
2.5,"indep",100,100,0.568114576119708,0.562870187517725,0.561942087461423,-0.00524438860198262,-0.00617248865828457,0.00584025293248794,0.00588872104683434,0.00570909327897487,2.2973815123339,3.14634494624555,0.0759058622332707,0.0757348975615177,0.952,0.952,0,0,0,0,20,1e+06,2500000,0.4,1,0.00338989312071562,0.00337908072675835,2.30301961957048e-05,2.42238246140172e-05,0.00955991631762538,0.00955991631762538
3,"indep",100,100,0.750926350877081,0.749645853588244,0.748316939227957,-0.00128049728883761,-0.0026094116491242,0.00479824637342427,0.00483912551724031,0.00466460086422292,2.86510063972232,3.74147023716378,0.0683853760733592,0.0682794309558088,0.946,0.95,0,0,0,0,20,1e+06,2500000,0.4,1,0.00306081314833725,0.00305437419587808,1.4020412009609e-05,1.58747386348508e-05,0.0101078187557949,0.00974679434480897
4,"indep",100,100,1.03909537988909,1.04454126029544,1.04273319816861,0.00544588040635108,0.00363781827952159,0.00378154381370473,0.00381937101525817,0.00386906645388884,-2.26211261107027,-1.28442969959138,0.062324895637068,0.0622459801337876,0.948,0.948,0,0,0,0,20,1e+06,2500000,0.4,1,0.00277937400240283,0.00278174997218975,7.05045655086659e-06,8.92944844454088e-06,0.00992935043192656,0.00992935043192656
5,"indep",100,100,1.26246416206874,1.26531271311177,1.26315557567025,0.00284855104302761,0.000691413601502155,0.00333163390330489,0.00337747847796718,0.00330146704016318,0.913741157331849,2.30235337440312,0.0574335162667287,0.0574050708461473,0.95,0.948,0,0,0,0,20,1e+06,2500000,0.4,1,0.00256791305349936,0.00256961749689061,4.16665912053933e-06,6.59200581357595e-06,0.00974679434480897,0.00992935043192656
0.2,"indep",3,7,NA,-0.70462423436325,-0.827656285341634,NA,NA,6.27238060497391,0.494455849776694,1.72069486862012,264.526024884582,-71.2641759562395,NA,NA,NA,NA,0.642,0,0.189944134078212,34,20,1e+06,3196658,0.312826708393579,1,NA,NA,0.571002903739976,0.00294012015649795,NA,NA
0.3,"indep",3,7,NA,-0.584271958658438,-0.760458115031618,NA,NA,4.66180531718786,0.490573650922522,1.21024727501031,285.194448559956,-59.4650067757151,NA,NA,NA,NA,0.62,0,0.115789473684211,22,20,1e+06,3233139,0.30929694021816,1,NA,NA,0.484364058886304,0.00287142888116749,NA,NA
0.4,"indep",3,7,NA,-0.623579423598068,-0.800937280466706,NA,NA,5.08940189522503,0.489047052900754,1.68523312128147,201.999873545981,-70.9804509106208,NA,NA,NA,NA,0.612,0,0.144329896907217,28,20,1e+06,3224171,0.310157246622465,1,NA,NA,0.506912885965367,0.00318727659840843,NA,NA
0.5,"indep",3,7,NA,-0.526456063933621,-0.764139585428214,NA,NA,4.37437177393896,0.477131517041683,1.3785737897379,217.311398671713,-65.3894829139035,NA,NA,NA,NA,0.548,0,0.110619469026549,25,20,1e+06,3266951,0.30609580615075,1,NA,NA,0.434697200099268,0.00355518745048546,NA,NA
0.6,"indep",3,7,NA,-0.50542381242827,-0.749441216637898,NA,NA,4.27605924828845,0.477592902212002,1.56192623157932,173.768322846129,-69.4228259596428,NA,NA,NA,NA,0.552,0,0.102678571428571,23,20,1e+06,3173744,0.315085274678739,1,NA,NA,0.432906030384318,0.00380167053456438,NA,NA
0.7,"indep",3,7,-2.48777198714249,-0.428717833138127,-0.712489580504205,2.05905415400437,1.77528240663829,4.04433887802322,0.465052974119056,1.45798735823446,177.391902966887,-68.1030859772195,2.19042359798941,1.98874300070163,0.460966542750929,0.275092936802974,0.462,0,0.111524163568773,30,20,1e+06,2972506,0.33641647821737,1,0.0456402026197575,0.0401268304764876,0.39554408793766,0.00446279449905757,0.0303924998828178,0.0272273105924361
0.8,"indep",3,7,-1.25109907344903,-0.350020674224386,-0.638659106596431,0.901078399224644,0.612439966852599,3.42933843013048,0.446616804060816,1.10552218248998,210.200779726241,-59.6012806314844,1.1274910766799,1.02807878514725,0.661184210526316,0.608552631578947,0.392,0,0.0756578947368421,23,20,1e+06,2914407,0.343122974931092,1,0.0389335494835915,0.0369656525694141,0.333512934444944,0.0048509645583875,0.0271460263083248,0.027992969405004
0.9,"indep",3,7,-0.895165958618435,-0.404640848108969,-0.706277059125271,0.490525110509466,0.188888899493164,3.85124370668104,0.44289192524098,1.4672952808263,162.472302406114,-69.8157602611816,0.894897882948675,1.01071127164648,0.762048192771084,0.680722891566265,0.336,0,0.11144578313253,37,20,1e+06,2877587,0.34751338534682,1,0.0411403660487785,0.0444484853765293,0.353189112732325,0.00490501200591537,0.0233704287886055,0.0255858604391062
1,"indep",3,7,-0.669887172742499,-0.294226787060334,-0.579789269524893,0.375660385682165,0.0900979032176056,2.79567176247626,0.430980073641243,1.03510830693757,170.084950892474,-58.3637701723869,0.753430185842308,0.864649586095017,0.822535211267606,0.780281690140845,0.29,0,0.0591549295774648,21,20,1e+06,2780643,0.359629049827684,1,0.0347117394772333,0.038496317773319,0.274480809482323,0.00503400639171404,0.0202777222859424,0.0219757980945487
1.2,"indep",3,7,-0.365004386932052,-0.177737391430165,-0.443158509465907,0.187266995501887,-0.0781541225338555,2.51486092547059,0.405548968212914,0.940926072742355,167.275081254892,-56.8989551930547,0.663044093938114,0.877907230154885,0.86318407960199,0.813432835820896,0.196,0,0.0597014925373135,24,20,1e+06,2687693,0.372066303703585,1,0.0317627796615034,0.0391444843763787,0.259995766296211,0.00540287709344431,0.0171398494338795,0.019429670176238
1.4,"indep",3,7,-0.14926719864041,-0.105581637008189,-0.358554386464231,0.0436855616322218,-0.20928718782382,2.12122922822264,0.383701266167303,0.9392456031345,125.843934871088,-59.1479305426829,0.656263164810663,0.926313206687362,0.876168224299065,0.827102803738318,0.144,0,0.0560747663551403,24,20,1e+06,2620821,0.381559824192495,1,0.0316883578231401,0.0403952176254375,0.229719582769079,0.00587498990980307,0.0159216442221772,0.0182789749366557
1.6,"indep",3,7,0.0205252699151788,0.0429918978654594,-0.163766938399685,0.0224666279502806,-0.184292208314864,1.68619572921695,0.350264370335032,0.80982249750249,108.217940896581,-56.748006950257,0.636946430510523,0.888429845550895,0.875,0.833333333333333,0.0879999999999999,0,0.043859649122807,20,20,1e+06,2562516,0.390241465809384,1,0.0298419280955261,0.0389064952879492,0.201649404686399,0.00606423353478395,0.0154873321182298,0.0174522461788206
1.8,"indep",3,7,0.161731404866309,0.117489205379596,-0.0630464250012019,-0.0442421994867134,-0.224777829867511,1.26494244309422,0.328300240870498,0.785342319204111,61.0689265257162,-58.1965427250619,0.634731685583717,0.897191821428449,0.908119658119658,0.861111111111111,0.064,0,0.0256410256410256,12,20,1e+06,2560000,0.390625,1,0.0293004425304599,0.0388829003954518,0.156805076318663,0.00602999489732254,0.0133524178047047,0.0159860225694184
2,"indep",3,7,0.283197737460401,0.259042013836601,0.136510046212498,-0.0241557236237995,-0.146687691247903,0.753261810623154,0.304527679673337,0.421919996145583,78.5319059311052,-27.8233592967089,0.522554453293787,0.667979099370438,0.906054279749478,0.897703549060543,0.0420000000000001,0,0.012526096033403,6,20,1e+06,2540800,0.393576826196474,1,0.0238755340220843,0.0291729277978196,0.108120538258067,0.00593858482466312,0.0133305433500117,0.0138461489008099
2.5,"indep",3,7,0.530092455767112,0.561542832933082,0.498833745886906,0.03145037716597,-0.0312587098802066,0.318034723856095,0.226894548989958,0.237263695464004,34.0427254300878,-4.37030471677011,0.445282578252841,0.495735775341725,0.913306451612903,0.931451612903226,0.00799999999999999,0,0.00201612903225806,1,20,1e+06,2505000,0.399201596806387,1,0.0199639801031463,0.0221480196308317,0.0535546758082307,0.00520069857139633,0.0126345801287794,0.0113458733548318
3,"indep",3,7,0.724858093778693,0.755245443612285,0.70845814570577,0.030387349833592,-0.0163999480729231,0.151884493198254,0.17940754187142,0.132996551363442,14.2018282738749,34.8963864342235,0.370165493287467,0.364690987765683,0.928,0.954,0,0,0,0,20,1e+06,2500000,0.4,1,0.0165149535319363,0.0163092949794553,0.0050719025808753,0.00396942758927434,0.0115599307956406,0.00936845771725528
4,"indep",3,7,1.02461388154167,1.07553023404454,1.02043401058278,0.0509163525028744,-0.00417987095888894,0.102524050645521,0.128936138229081,0.0921071045781171,11.3096010509911,39.9850085611238,0.318829675264228,0.303216690982198,0.938,0.976,0,0,0,0,20,1e+06,2500000,0.4,1,0.0140895992621696,0.0135725535237933,0.00149556330647176,0.00224551734409671,0.0107848041243223,0.00684455988358638
5,"indep",3,7,1.25324864119018,1.30284557276566,1.23743389784729,0.0495969315754807,-0.015814743342889,0.085896079004618,0.109150350632137,0.0868655326028687,-1.11603943382566,25.6543848423168,0.304542857611746,0.294859131865819,0.934,0.968,0,0,0,0,20,1e+06,2500000,0.4,1,0.0134512030215407,0.01318070806921,0.000739966610968102,0.00130894971783356,0.0111035129576184,0.00787095928079926
0.2,"indep",6,14,NA,-1.0464408185779,-1.19072028738151,NA,NA,5.61985287273875,0.451427394050491,1.38415365069892,306.013658230865,-67.3860345040056,NA,NA,NA,NA,0.656,0,0.145348837209302,25,20,1e+06,3415064,0.292820280966916,1,NA,NA,0.534527827175191,0.0025809564593292,NA,NA
0.3,"indep",6,14,NA,-0.977899083534966,-1.18131644391653,NA,NA,4.91451013860333,0.438295385453259,1.24002528225735,296.323382185961,-64.6543186074896,NA,NA,NA,NA,0.564,0,0.137614678899083,30,20,1e+06,3247493,0.307929840033527,1,NA,NA,0.471954505271981,0.0029335667219044,NA,NA
0.4,"indep",6,14,NA,-0.90232460616951,-1.13753076878746,NA,NA,4.64550363768273,0.432419828948591,1.05864570708076,338.815706388952,-59.1534895899214,NA,NA,NA,NA,0.504,0,0.125,31,20,1e+06,3155941,0.316862704340797,1,NA,NA,0.427131766894983,0.00326526121378593,NA,NA
0.5,"indep",6,14,-2.56198198970163,-0.837907776828558,-1.08820536837637,1.72407421287307,1.47377662132526,4.26729594421316,0.423027753800067,0.96395526572749,342.686097159567,-56.1154164679197,1.82476756926805,1.64344125368877,0.5,0.322222222222222,0.46,0,0.107407407407407,29,20,1e+06,3092065,0.323408466510245,1,0.036447486813402,0.0325558445682728,0.403756699507697,0.00345284190733503,0.0304290309725092,0.0284406504671404
0.6,"indep",6,14,-1.39883117989595,-0.77388271336978,-1.05075111396595,0.624948466526169,0.348080065929995,3.63904628086115,0.40220192164346,1.42086100031712,156.11557218116,-71.6930845766269,0.953363070795714,1.0059333965538,0.737179487179487,0.644230769230769,0.376,0,0.0993589743589743,31,20,1e+06,2936484,0.340543316428763,1,0.040825113596171,0.0422499069974295,0.345239896827708,0.00429652269464635,0.0249194787149965,0.0271036404267348
0.7,"indep",6,14,-1.03592568620658,-0.645979854912444,-0.903448185549093,0.389945831294136,0.132477500657488,2.66354026460989,0.392970365762834,0.857951836697358,210.4533553845,-54.1966869287729,0.701833308956441,0.77752706907013,0.836795252225519,0.780415430267062,0.326,0,0.0593471810089021,20,20,1e+06,2885000,0.346620450606586,1,0.0318344042242464,0.03429794173894,0.280900259532079,0.00430465949614071,0.0201308006240101,0.0225501213237433
0.8,"indep",6,14,-0.802343654837751,-0.640847426922444,-0.90275646627376,0.161496227915307,-0.100412811436009,2.90787459222055,0.376470317470352,1.02280014376915,184.305258454957,-63.19219157684,0.665337870534165,0.87587406207666,0.866485013623978,0.784741144414169,0.266,0,0.0599455040871935,22,20,1e+06,2805000,0.35650623885918,1,0.0337377158513075,0.0389509902199495,0.28533209929809,0.0047020421497954,0.0177546658709225,0.0214541193924113
0.9,"indep",6,14,-0.625964991095738,-0.535404517915469,-0.772301919599995,0.090560473180269,-0.146336928504257,2.33711765682748,0.3561044794177,0.854080681404334,173.641320745558,-58.3055222801468,0.619424256077228,0.856178401694031,0.86977886977887,0.796068796068796,0.186,0,0.0589680589680589,24,20,1e+06,2740000,0.364963503649635,1,0.0304111890266602,0.0377638203844185,0.243767008704881,0.00507244485215691,0.0166819936665427,0.0199719255040666
1,"indep",6,14,-0.482540448021794,-0.47417877392595,-0.686560585777134,0.0083616740958436,-0.20402013775534,1.77503702933137,0.345495953066842,0.866039088550412,104.96038259687,-60.1061940927934,0.610964055172406,0.88147880847908,0.910411622276029,0.845036319612591,0.174,0,0.0338983050847458,14,20,1e+06,2665000,0.375234521575985,1,0.030097219459959,0.0383889145965836,0.197999013075506,0.00519331876641281,0.0140530213807991,0.0178064614158862
1.2,"indep",6,14,-0.254619790305178,-0.260363119282248,-0.37771941289509,-0.00574332897706981,-0.123099622589912,1.06647302845785,0.294761989573469,0.48029665652239,122.044649692066,-38.629181450542,0.507482234029508,0.698687759407059,0.924242424242424,0.880952380952381,0.076,0,0.0151515151515152,7,20,1e+06,2555000,0.391389432485323,1,0.0236342903218856,0.0307882765362256,0.142398880227416,0.0054170508602806,0.0123107637302086,0.0150666113649747
1.4,"indep",6,14,-0.0748580413796963,-0.0527404577764523,-0.0970024399915166,0.022117583603244,-0.0221443986118203,0.499339377015338,0.233705099110355,0.297443534172008,67.8770319904065,-21.4287512549506,0.456532962743435,0.554398064222407,0.89161554192229,0.875255623721881,0.022,0,0.00204498977505114,1,20,1e+06,2515000,0.397614314115308,1,0.020642009060332,0.0247984597436749,0.071014483909513,0.00539758020870737,0.0140578171694017,0.0149425085610256
1.6,"indep",6,14,0.0746203431648513,0.0328786479953657,-0.00287721481448657,-0.0417416951694856,-0.0774975579793379,0.442592344447063,0.21937768839974,0.27140878635025,63.0722241526488,-19.1707492783096,0.441131233349464,0.54172378635414,0.918200408997955,0.907975460122699,0.022,0,0.00408997955010225,2,20,1e+06,2510000,0.398406374501992,1,0.0198794726857613,0.0240014524113421,0.0709870470402439,0.00515617818516361,0.0123933831803217,0.0130717716701473
1.8,"indep",6,14,0.203049913633128,0.181725640394003,0.17766409978444,-0.0213242732391249,-0.0253858138486878,0.18419750446206,0.176969281921761,0.139015612245829,32.5013079367902,27.3017318434825,0.360080792747654,0.382362852995748,0.937625754527163,0.945674044265594,0.006,0,0,0,20,1e+06,2500000,0.4,1,0.0161397283747056,0.0170791457060555,0.0105423722111354,0.0045710037340361,0.0108477388694855,0.0101670796983923
2,"indep",6,14,0.315889117091827,0.325317365133522,0.317555353711218,0.00942824804169545,0.00166623661939191,0.190382562909459,0.142538684376484,0.161729525038914,17.7166400900832,-11.866009411585,0.368397273843248,0.413275800880588,0.917505030181087,0.92354124748491,0.006,0,0.00201207243460764,1,20,1e+06,2510000,0.398406374501992,1,0.0165361078226828,0.0185006153420395,0.0493710414653859,0.00405670179778091,0.012340699197659,0.0119196515011685
2.5,"indep",6,14,0.55029722493605,0.559781863671722,0.55471581700973,0.00948463873567185,0.00441859207368001,0.082440034369794,0.0951200185808257,0.0785806729393993,4.9113367015462,21.0475999030721,0.291542082878343,0.280076838652242,0.924,0.942,0,0,0,0,20,1e+06,2500000,0.4,1,0.0130443076995644,0.0125364008343224,0.00293258305088743,0.00245586064423773,0.0118510759005248,0.0104533248299285
3,"indep",6,14,0.738633069662809,0.749555278814784,0.735319138098043,0.0109222091519755,-0.003313931564766,0.0613117790919384,0.0704845152631772,0.0554250696846999,10.6210230149039,27.1708193857886,0.244569318048524,0.23521309846126,0.93,0.968,0,0,0,0,20,1e+06,2500000,0.4,1,0.0109375029736462,0.0105285392799476,0.00111231740241668,0.00148619332309417,0.0114105214604767,0.00787095928079926
4,"indep",6,14,1.03222437854685,1.05129746966987,1.02856237392161,0.0190730911230232,-0.00366200462524024,0.0446809090835488,0.049997095359721,0.0482259414608172,-7.35088267825454,3.67261653220983,0.223926007290347,0.21941490344954,0.93,0.944,0,0,0,0,20,1e+06,2500000,0.4,1,0.00998787581012176,0.00982099195201963,0.000408895573974946,0.0005251195205795,0.0114105214604767,0.0102824121683582
5,"indep",6,14,1.25807959664605,1.28214158233445,1.25677919391585,0.0240619856884012,-0.00130040273019993,0.0385017654788039,0.0430452375067109,0.0366939850035027,4.92663981611328,17.3087019646462,0.194723373435591,0.191369506663827,0.946,0.964,0,0,0,0,20,1e+06,2500000,0.4,1,0.00865020682816752,0.00856667788626404,0.000236157215376242,0.000329639393872618,0.0101078187557949,0.0083311463797007
0.2,"indep",12,28,NA,-1.30932391922379,-1.51117352853713,NA,NA,5.0193030946246,0.423572525447657,1.31913525813947,280.49950250772,-67.8901369033929,NA,NA,NA,NA,0.592,0,0.137254901960784,28,20,1e+06,3330000,0.3003003003003,1,NA,NA,0.488079682854562,0.00291691253871813,NA,NA
0.3,"indep",12,28,NA,-1.19768602335903,-1.4478262951658,NA,NA,3.94003326960485,0.409415301374946,1.073519606868,267.020149832187,-61.8623359316728,NA,NA,NA,NA,0.48,0,0.115384615384615,30,20,1e+06,3180000,0.314465408805031,1,NA,NA,0.393060714385511,0.00344011747863795,NA,NA
0.4,"indep",12,28,-1.94424625400898,-1.15777024717734,-1.41385135280696,0.786476006831637,0.53039490120202,3.76109624659804,0.400087207683397,1.1686707893149,221.826837890155,-65.7656192538244,1.017303120802,0.98325077735557,0.705479452054795,0.616438356164384,0.416,0,0.0958904109589042,28,20,1e+06,3065299,0.326232449102029,1,0.0378258411949012,0.0370631087195121,0.359783035644008,0.00364148539111479,0.0266752537048225,0.0284558122486773
0.5,"indep",12,28,-1.36303435330244,-1.09101655131802,-1.35299384482861,0.272017801984426,0.010040508473838,3.18721201173121,0.378697797797025,1.22515356196169,160.147961095417,-69.0897688620631,0.721241406681197,0.929228976260224,0.855113636363636,0.769886363636364,0.296,0,0.0795454545454545,28,20,1e+06,2885000,0.346620450606586,1,0.0356540628786949,0.0415955735686314,0.303046475306333,0.00412633013768671,0.0187609290321513,0.0224343328812582
0.6,"indep",12,28,-1.058151567492,-0.919473330488278,-1.15584205073147,0.138678237003719,-0.0976904832394712,2.45335316525515,0.351991707452415,0.919955687994409,166.681667092433,-61.7381889099691,0.627186579482344,0.849864280515757,0.883597883597884,0.80952380952381,0.244,0,0.0608465608465608,23,20,1e+06,2780000,0.359712230215827,1,0.0315022357029144,0.0377929668887548,0.26456721477986,0.00462705923410115,0.0164953628002931,0.0201971114374715
0.7,"indep",12,28,-0.842414379200356,-0.806066946050661,-0.97035797678882,0.0363474331496949,-0.127943597588464,1.71761515142497,0.32175733173676,0.691544335975834,148.373829712777,-53.4726387017933,0.556415556372629,0.800561721928759,0.89908256880734,0.848623853211009,0.128,0,0.0321100917431193,14,20,1e+06,2635000,0.379506641366224,1,0.0266211019693366,0.0353774241173899,0.197102980028925,0.00487122717958214,0.0144257910658812,0.0171649718645502
0.8,"indep",12,28,-0.672621910644767,-0.695287352637301,-0.827460565208746,-0.0226654419925348,-0.154838654563979,1.23872815414696,0.294649472739496,0.574617386858714,115.574429607634,-48.7224926571977,0.53557543362053,0.756839435440913,0.900221729490022,0.853658536585366,0.0980000000000001,0,0.0221729490022173,10,20,1e+06,2595000,0.385356454720617,1,0.0252246494452947,0.0331641608866756,0.153046909564472,0.00523756125860771,0.0141125164402023,0.0166432263510098
0.9,"indep",12,28,-0.531415775693636,-0.610790013796205,-0.695535267549231,-0.079374238102569,-0.164119491855595,1.14361179525041,0.268461473285783,0.592156200191825,93.126711310284,-54.6637402092866,0.544438146750789,0.781606325791336,0.939330543933054,0.880753138075314,0.044,0,0.0292887029288703,14,20,1e+06,2530000,0.395256916996047,1,0.0246617633220576,0.0342094585740852,0.161147858283021,0.00509356819559817,0.010918936103044,0.0148230178242487
1,"indep",12,28,-0.409949443099545,-0.451685897173991,-0.480444459469499,-0.0417364540744464,-0.0704950163699549,0.55132966303237,0.235190473999694,0.27843865112238,98.0075901136473,-15.5323899711311,0.424329795778431,0.545560201362031,0.950617283950617,0.919753086419753,0.028,0,0.00823045267489713,4,20,1e+06,2530000,0.395256916996047,1,0.01917439465229,0.0242178814829333,0.0908978230986085,0.00499828031557209,0.00982815969831032,0.0123234316643451
1.2,"indep",12,28,-0.207397101698341,-0.247660131818584,-0.240645513107603,-0.0402630301202426,-0.0332484114092613,0.386175733733339,0.173652522716004,0.284854602583918,35.5694204096888,-39.0381896094356,0.425103873786336,0.535614097574253,0.925851703406814,0.911823647294589,0.002,0,0.0100200400801603,5,20,1e+06,2500000,0.4,1,0.0189637252492406,0.0239311388808463,0.0892160934330242,0.00445764156087115,0.0117292712911362,0.0126934950542136
1.4,"indep",12,28,-0.0414320722515917,-0.0632999054432603,-0.038510151512403,-0.0218678331916685,0.00292192073918871,0.110896396474423,0.125369925251326,0.0803865692730662,37.9538864231382,55.9587955861824,0.291117033065478,0.283256657036205,0.952,0.956,0,0,0,0,20,1e+06,2500000,0.4,1,0.0129953687459179,0.0126796347954558,0.00427017519362215,0.00343259156731284,0.00955991631762538,0.00917213170424412
1.6,"indep",12,28,0.0996205513262785,0.0838641800112122,0.101853835878545,-0.0157563713150662,0.00223328455226687,0.0857136935803132,0.0951647833584062,0.0647233023411174,32.4309645520992,47.0332630075798,0.262012534173866,0.254163025037724,0.956,0.962,0,0,0,0,20,1e+06,2500000,0.4,1,0.0117080641947661,0.0113774603792865,0.00645292881352733,0.0026856123921413,0.00917213170424412,0.0085505555375075
1.8,"indep",12,28,0.22249551249365,0.191764215323146,0.204046269009503,-0.0307312971705042,-0.0184492434841469,0.0654249520305836,0.0752534411546644,0.054754196044588,19.4884716731227,37.4386742769143,0.246460733342101,0.234488938412105,0.952,0.96,0,0,0,0,20,1e+06,2500000,0.4,1,0.0109469920149711,0.0104646257500771,0.00212275605680356,0.00211814613228737,0.00955991631762538,0.00876356092008266
2,"indep",12,28,0.331466700981724,0.327301704823022,0.33392342467547,-0.00416499615870219,0.00245672369374583,0.050644058335537,0.05750307615718,0.0445229390283642,13.7482372924062,29.1538191594822,0.221586122518904,0.210807800239021,0.946,0.95,0,0,0,0,20,1e+06,2500000,0.4,1,0.00991780473196182,0.00943641235092704,0.000968942162505322,0.00134018319672358,0.0101078187557949,0.00974679434480897
2.5,"indep",12,28,0.560101460630239,0.560317214391834,0.557700941316511,0.000215753761595883,-0.00240051931372709,0.0353223624382542,0.0380043649859658,0.0335660726433789,5.23233627459179,13.2225547794683,0.18773586906023,0.183042899318897,0.954,0.962,0,0,0,0,20,1e+06,2500000,0.4,1,0.00840420616875159,0.00819342085375564,0.000453445759769513,0.000555911013214809,0.00936845771725528,0.0085505555375075
3,"indep",12,28,0.745380810400251,0.748761208271993,0.742436712879102,0.00338039787174194,-0.00294409752114899,0.0280734747543658,0.0295778966528593,0.023294303975507,20.516478122222,26.9748032993785,0.154991696984873,0.152500436319933,0.962,0.964,0,0,0,0,20,1e+06,2500000,0.4,1,0.0069367308264106,0.00682558480652128,0.00028032775833306,0.000317434495681637,0.0085505555375075,0.0083311463797007
4,"indep",12,28,1.03598662353616,1.04095297670636,1.03091675197682,0.00496635317020955,-0.0050698715593378,0.021264918155816,0.0223943385573362,0.0217730636232648,-2.333826218676,2.85341073181615,0.148707868310423,0.147496512140615,0.938,0.946,0,0,0,0,20,1e+06,2500000,0.4,1,0.0066533649680469,0.00659894895013817,0.000132216991326206,0.000151903432457315,0.0107848041243223,0.0101078187557949
5,"indep",12,28,1.2604776827778,1.26967580264016,1.25813652662857,0.00919811986236607,-0.00234115614923214,0.0182159402977569,0.0193502392533804,0.017921296046593,1.64410124355887,7.97343675966478,0.134669277503199,0.133756997822973,0.948,0.954,0,0,0,0,20,1e+06,2500000,0.4,1,0.0060145463106629,0.00598686830431286,7.5716647903446e-05,0.000103581006359825,0.00992935043192656,0.00936845771725528
0.2,"indep",40,160,-2.71592437958628,-1.89331729301872,-2.14703198944081,0.822607086567555,0.568892390145467,4.25756526493727,0.391738956770522,1.23353321364174,245.152057346534,-68.2425286617132,1.05192717603469,1.03287611933693,0.739130434782609,0.59866220735786,0.402,0,0.117056856187291,35,20,1e+06,3095000,0.323101777059774,1,0.0379804066764149,0.0385923281007854,0.379261961133494,0.00337673204249038,0.0253943239622677,0.0283472122840767
0.3,"indep",40,160,-1.76380565325891,-1.66686767454611,-1.917180018033,0.0969379787127937,-0.15337436477409,3.18444346912366,0.345225068604723,1.15153693532669,176.538543526634,-70.0204953906421,0.67885214771275,0.95304452068893,0.855643044619423,0.73490813648294,0.238,0,0.0918635170603674,35,20,1e+06,2810000,0.355871886120996,1,0.0344675005864522,0.04210803365496,0.306197916048612,0.00465070268340109,0.0180053961592057,0.0226126905241383
0.4,"indep",40,160,-1.37151495999912,-1.39368718420976,-1.52501084922203,-0.0221722242106419,-0.153495889222908,1.42967813382075,0.289002016115692,0.754993286840676,89.3630259685281,-61.7212469100167,0.571760727994325,0.856036253979144,0.917594654788419,0.841870824053452,0.102,0,0.0267260579064588,12,20,1e+06,2615000,0.382409177820268,1,0.0269928364566976,0.0377003553540848,0.174551932580256,0.00503915748130105,0.0129771689436086,0.0172189063012612
0.5,"indep",40,160,-1.10648646715218,-1.19430366581335,-1.22386656846838,-0.0878171986611718,-0.117380101316204,0.748559050805982,0.232420808966935,0.433668871592736,72.610740553443,-46.4059276116999,0.489258387824276,0.671329895260372,0.951020408163265,0.889795918367347,0.02,0,0.0102040816326531,5,20,1e+06,2515000,0.397614314115308,1,0.0217657124063434,0.0295899071539835,0.111664836398515,0.00493483799667823,0.00974999648563428,0.0141464022991177
0.6,"indep",40,160,-0.902802438025054,-0.951742579213246,-0.936723557712696,-0.0489401411881922,-0.0339211196876417,0.292622409425812,0.172653911050305,0.191586702107441,52.736283994132,-9.88210081852032,0.386731743287916,0.453843306124235,0.929292929292929,0.911111111111111,0.00999999999999999,0,0,0,20,1e+06,2525000,0.396039603960396,1,0.0172599970355146,0.0202599887115222,0.0523664550363781,0.00465993144268449,0.0115213969462966,0.0127910680895179
0.7,"indep",40,160,-0.736198530086651,-0.760269053463754,-0.72457211286289,-0.0240705233771025,0.0116264172237608,0.122457117618683,0.122533655069106,0.101437391761136,20.7218713854992,20.7973242822012,0.315274898585292,0.318386071546911,0.934,0.92,0,0,0,0,20,1e+06,2500000,0.4,1,0.0140724486421593,0.0142434119340231,0.0102088956321619,0.00369631317143383,0.0111035129576184,0.0121326007104825
0.8,"indep",40,160,-0.594747392572641,-0.610973859961402,-0.580328032711182,-0.0162264673887612,0.0144193598614591,0.0727355679830055,0.0853678635662582,0.0596884384427399,21.8587215223967,43.0224442010709,0.25603539524089,0.244493311779011,0.946,0.946,0,0,0,0,20,1e+06,2500000,0.4,1,0.0114386772582899,0.0109259725830463,0.00287854033573301,0.00270505453219828,0.0101078187557949,0.0101078187557949
