"theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","Var_MC_SAFEpt","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","delta_fail_prop","safe_fail_prop","delta_cap_rate","delta_cap_n","maxVar","boot_keep","boot_tried","boot_accept_prop","SAFE_ok_rate","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe"
"1.2","indep","100","100","-0.171245154473388","-0.175847731883776","-0.170582303076508","-0.00460257741038783","0.000662851396880437","0.0176895152428677","0.0183138226168688","0.016992920567832","4.09932284597569","7.77324912315138","0.132744356589485","0.130357930370962","0.95058","0.95484","0","0","0","0","20","1e+10","10000880501","0.999911957652138","1","0.000419524212508678","0.000412224702896758","1.38798110748993e-05","1.52275306658969e-05","0.00068540253574086","0.000656662580021125"
"1.4","indep","100","100","-0.0152296037423545","-0.018020369184107","-0.0150261474973837","-0.00279076544175248","0.000203456244970743","0.0134092250193649","0.0137262066743894","0.0129286968523824","3.71675639446956","6.16852441597855","0.115106431636691","0.113704041088509","0.95178","0.95521","0","0","0","0","20","1e+10","10000005021","0.999999497900252","1","0.000363893317480933","0.000359564971213581","8.39511540609524e-06","8.88743875143822e-06","0.000677457242931242","0.00065409369283001"
"1.6","indep","100","100","0.11950845023525","0.118225093801801","0.119830331357919","-0.00128335643344876","0.00032188112266969","0.0107352675342293","0.010925677387859","0.0105099080802146","2.14425713616806","3.95597472852396","0.103430484718472","0.102517835465791","0.94931","0.9523","0","0","0","0","20","1e+10","1e+10","1","1","0.000327052367803904","0.000324189883867689","5.60988587652384e-06","5.84358826618209e-06","0.000693689584035972","0.000673978560489872"
"1.8","indep","100","100","0.238117089498186","0.237362520486792","0.238049092135916","-0.000754569011393896","-6.7997362269423e-05","0.00895363121516226","0.00908238965906891","0.0088237157917404","1.47234369837104","2.9315752392054","0.0945735030487392","0.0939341906774299","0.94971","0.95239","0","0","0","0","20","1e+10","1e+10","1","1","0.000299059651929048","0.00029704740011891","3.97612360468559e-06","4.10019224359116e-06","0.000691092728221039","0.000673374248839381"
"2","indep","100","100","0.3440673193682","0.344167176656948","0.344210941861071","9.98572887480065e-05","0.000143622492870643","0.00769274722232012","0.00778850590553081","0.00751000178379958","2.43336078714067","3.70844281731082","0.0871252346626966","0.0866599521763208","0.95134","0.95382","0","0","0","0","20","1e+10","1e+10","1","1","0.000275515379829808","0.000274043824666778","2.91770417751695e-06","2.99023753672549e-06","0.000680383747601308","0.000663682210097574"
"2.5","indep","100","100","0.568114576119708","0.568959454428383","0.568045639732841","0.000844878308674746","-6.89363868666693e-05","0.00580030775098785","0.00586070836189838","0.00578900801911856","0.195192886794615","1.23856008737644","0.0763431117547415","0.0760851817456185","0.9492","0.95145","0","0","0","0","20","1e+10","1e+10","1","1","0.00024140453950148","0.000240603574768094","1.60398016969731e-06","1.63290933473962e-06","0.000694401612901352","0.000679653569842754"
"3","indep","100","100","0.750926350877081","0.752133516406289","0.750708902526569","0.00120716552920808","-0.000217448350512517","0.00478760876774679","0.00483637159533842","0.00479217584074492","-0.0953027006919016","0.922248182500462","0.0693945373585191","0.0692255386600325","0.94973","0.95207","0","0","0","0","20","1e+10","1e+10","1","1","0.000219412686700543","0.000218910388989306","1.00262941621374e-06","1.02093794011603e-06","0.000690962568450709","0.000675519911623632"
"4","indep","100","100","1.03909537988909","1.04111754391692","1.03919272630595","0.00202216402782729","9.73464168620986e-05","0.00379004464273598","0.00383109873931936","0.00380531930279932","-0.401402848168464","0.677457907436763","0.0617973985548555","0.0616870385569868","0.94902","0.95108","0","0","0","0","20","1e+10","1e+10","1","1","0.000195316857169752","0.000195072276420801","4.95534994122821e-07","5.12647155481688e-07","0.000695564803594892","0.00068210580997379"
"5","indep","100","100","1.26246416206874","1.26440748622998","1.26225501596702","0.00194332416123721","-0.000209146101718405","0.00333316108195656","0.00337235124502586","0.00333881256300958","-0.169266197079432","1.00450927937252","0.0578609371740247","0.0577825485503695","0.9491","0.95109","0","0","0","0","20","1e+10","1e+10","1","1","0.000182870035361473","0.000182724179106367","2.95632606023629e-07","3.2032424876416e-07","0.000695048127830008","0.00068203967553215"
"0.2","indep","3","7",NA,"-0.666998003695959","-0.816038262848203",NA,NA,"5.70102120100518","0.49187421709322","1.46908482871959","288.066168103719","-66.5183243691976",NA,NA,NA,NA,"0.63481","0","0.165311207864399","6037","20","1e+10","22713850830","0.440260001478578","1",NA,NA,"0.0382419193186121","0.000211637524685996",NA,NA
"0.3","indep","3","7",NA,"-0.630311628083531","-0.804730084016766",NA,NA,"5.43820863526436","0.488265269462626","1.48577440752747","266.018462002875","-67.1373213195154",NA,NA,NA,NA,"0.61195","0","0.157350856848344","6106","20","1e+10","22247362982","0.449491474926302","1",NA,NA,"0.0366550099448276","0.000225304579168292",NA,NA
"0.4","indep","3","7",NA,"-0.592947997698528","-0.794410383439011",NA,NA,"5.1660223853748","0.483966864620183","1.46197539950732","253.359050167035","-66.8963742629817",NA,NA,NA,NA,"0.58246","0","0.146405134837381","6113","20","1e+10","21759827076","0.45956247561496","1",NA,NA,"0.0346171046282954","0.000239951758688606",NA,NA
"0.5","indep","3","7",NA,"-0.546061743196897","-0.777259461436553",NA,NA,"4.81616653243407","0.477825607282472","1.41431950617454","240.528891202305","-66.2151582300594",NA,NA,NA,NA,"0.54156","0","0.134717738417241","6176","20","1e+10","21102327263","0.473881381677442","1",NA,NA,"0.0322259701353979","0.000258576901246769",NA,NA
"0.6","indep","3","7",NA,"-0.496247325501986","-0.750703887848372",NA,NA,"4.45069283822726","0.470858207309253","1.38086918226377","222.310968728469","-65.9013168403587",NA,NA,NA,NA,"0.50166","0","0.122225789621544","6091","20","1e+10","20361435358","0.491124511812523","1",NA,NA,"0.0299352757900535","0.000277534736129797",NA,NA
"0.7","indep","3","7","-2.48777198714249","-0.448408133647398","-0.722721975330573","2.0393638534951","1.76505001181192","4.13855110347861","0.46273315396528","1.33844800302041","209.205220833333","-65.4276331302335","2.15969214983438","1.96637634043159","0.45901850184651","0.284142061844305","0.45573","0","0.11136017050361","6061","20","1e+10","19578440763","0.510765904243934","1","0.00304688812864414","0.00274087920279363","0.0278279926060112","0.000297448007686463","0.00213598945006089","0.00193318754299232"
"0.8","indep","3","7","-1.25109907344903","-0.394197214909932","-0.682937919521157","0.856901858539099","0.568161153927874","3.76599836973916","0.453233250818118","1.27325574025157","195.777058031961","-64.4035965053989","1.10847780475969","1.04668572694248","0.688160303676705","0.633622789189916","0.40463","0","0.098123855753565","5842","20","1e+10","18689084035","0.535071701816552","1","0.00288182735863399","0.00277984107759575","0.0254848343084477","0.000317176980996212","0.00189852812067163","0.00197463189156755"
"0.9","indep","3","7","-0.895165958618435","-0.340058942190571","-0.635559914693495","0.555107016427864","0.259606043924939","3.4130856466391","0.443481185848893","1.21908215624164","179.97174998947","-63.6217146171577","0.889693085990003","0.924869878455922","0.760536008149831","0.715038006425829","0.36195","0","0.0875166522999765","5584","20","1e+10","17934413033","0.55758724757814","1","0.00275254137810193","0.00280712820156375","0.0235651822561678","0.000335286030922384","0.00168947839686255","0.0017870252005364"
"1","indep","3","7","-0.669887172742499","-0.285715437529863","-0.580981969921215","0.384171735212636","0.0889052028212834","3.08530393992035","0.431760278087915","1.14296166585836","169.939406725709","-62.2244305312144","0.784699430858476","0.896717083285912","0.803522720677848","0.754207532934827","0.31076","0","0.0763884858684928","5265","20","1e+10","17015969389","0.587683238691327","1","0.00260625864230268","0.00282171110218896","0.0215530678930823","0.000354421611712084","0.00151345673983541","0.00164000238774307"
"1.2","indep","3","7","-0.365004386932052","-0.171520216707959","-0.450838281493682","0.193484170224093","-0.08583389456163","2.49405846826787","0.406130803147963","1.01565217511154","145.562263281124","-60.0128062440903","0.693419893724805","0.898988014285691","0.847057006025027","0.793475462176219","0.22324","0","0.058267675987435","4526","20","1e+10","15466448639","0.646560838458037","1","0.00238921249281754","0.00282987632339952","0.0182859301322651","0.000386150805002846","0.00129145026785289","0.00145247662997793"
"1.4","indep","3","7","-0.14926719864041","-0.0572865893880431","-0.30004678979059","0.0919806092523674","-0.150779591150179","1.93573506347644","0.378998116186543","0.869787186839353","122.552722409092","-56.4263394631333","0.644984863582549","0.883808601481561","0.874258112285073","0.823098710731369","0.14913","0","0.0420040664261285","3574","20","1e+10","14076640552","0.710396771378751","1","0.00218856149062753","0.00275388950913577","0.0152275686516676","0.000408473985420326","0.00113665382469783","0.00130815695331151"
"1.6","indep","3","7","0.0205252699151788","0.055173126566757","-0.144849926647527","0.0346478566515782","-0.165375196562706","1.49331931376642","0.350389382759102","0.738975888418166","102.079572171561","-52.584463410689","0.612822468665432","0.847841815351281","0.890011260515334","0.846249806804884","0.09418","0","0.0296968492636506","2690","20","1e+10","12990199611","0.769811111411412","1","0.00203292280494968","0.00262962678560482","0.01272718610249","0.000420693905017016","0.00103956323144098","0.00119849485400557"
"1.8","indep","3","7","0.161731404866309","0.168084864755609","0.0114360545618602","0.00635345988929922","-0.150295350304449","1.1199779344303","0.322184484881253","0.610141432248396","83.5603804683673","-47.1951144681341","0.580638426514862","0.78751075384184","0.902543898667683","0.871015229501599","0.05578","0","0.0201012475906039","1898","20","1e+10","12158465047","0.822472241466649","1","0.00188949381720595","0.00244456636440518","0.0105146134896652","0.00042266729867955","0.000965166160058363","0.00109080091693173"
"2","indep","3","7","0.283197737460401","0.282602984891522","0.165049593097025","-0.000594752568878809","-0.118148144363376","0.801018077156581","0.294091531982379","0.485849133622758","64.8697140167257","-39.4685486440058","0.543732019951265","0.708700439959441","0.909494891173226","0.892967243708049","0.03011","0","0.01250657291033","1213","20","1e+10","11515841437","0.868369024939015","1","0.00174592525568821","0.00220975612365782","0.00832823033041514","0.000415467565444437","0.000921245625437189","0.000992692813864609"
"2.5","indep","3","7","0.530092455767112","0.544679312822674","0.483337718445999","0.0145868570555621","-0.0467547373211133","0.334590055178853","0.230850577971048","0.258745814332318","29.3122580715934","-10.7809420736921","0.454962694112399","0.51478885484873","0.917870852342384","0.931979419981108","0.00486","0","0.00257250236147678","256","20","1e+10","10663115192","0.937812245290429","1","0.00144149302801719","0.00162118533134364","0.00397832668129002","0.000365722463595523","0.000870356857833606","0.000798143966558561"
"3","indep","3","7","0.724858093778693","0.753060091459538","0.704256614126115","0.0282019976808445","-0.0206014796525785","0.177684568807825","0.185035429294315","0.157918548663473","12.5165918200492","17.1714348063249","0.393601841274532","0.39897129068174","0.923455604250465","0.950751435832783","0.00058","0","0.000470272758199756","47","20","1e+10","10343066856","0.966831225131162","1","0.00124184558391257","0.00125998117992672","0.00166791302589009","0.000298008072748719","0.000840989729574255","0.000684472908727043"
"4","indep","3","7","1.02461388154167","1.07159524214132","1.0152745492581","0.0469813605996479","-0.00933933228356887","0.10469493131941","0.132019532435659","0.102484951409635","2.15639455293533","28.8184563877815","0.334656422604214","0.320308553112342","0.927659276592766","0.963459634596346","1e-05","0","0","0","20","1e+10","10130305214","0.987137089036575","1","0.00104780660784245","0.00101247899327903","0.00016688056019469","0.000174845407886741","0.000819196034086435","0.000593342389813951"
"5","indep","3","7","1.25324864119018","1.30735545696013","1.2433444413761","0.0541068157699502","-0.00990419981408386","0.0870145864538374","0.110064346117986","0.0907844329558991","-4.1525252505493","21.2370254837114","0.312924403008074","0.301465782943151","0.92627","0.96359","0","0","0","0","20","1e+10","10053409797","0.99468739481644","1","0.000974654217843645","0.000952808653171764","6.45794615145412e-05","0.0001083515381908","0.000826401156218939","0.000592320115309281"
"0.2","indep","6","14",NA,"-1.05576183949555","-1.20696794881053",NA,NA,"5.84054227714669","0.447214107918745","1.41546372560349","312.623945884347","-68.4051170065786",NA,NA,NA,NA,"0.63035","0","0.168537806032734","6230","20","1e+10","22654335609","0.44141660883788","1",NA,NA,"0.0381756823184176","0.000180531749464678",NA,NA
"0.3","indep","6","14",NA,"-0.988989425011566","-1.18247316446041",NA,NA,"5.306140869003","0.440841018443369","1.40043580891001","278.89211595731","-68.5211549405834",NA,NA,NA,NA,"0.58714","0","0.149639102843579","6178","20","1e+10","21913929892","0.456330747122206","1",NA,NA,"0.0350220977764325","0.000203546588060792",NA,NA
"0.4","indep","6","14",NA,"-0.921023051878078","-1.1501898076217",NA,NA,"4.78873905196617","0.432540085051782","1.32866947648459","260.41612581003","-67.4456219016785",NA,NA,NA,NA,"0.5292","0","0.133135089209856","6268","20","1e+10","20910854073","0.478220543507687","1",NA,NA,"0.0316550901090375","0.000227004322687177",NA,NA
"0.5","indep","6","14","-2.56198198970163","-0.838468352864902","-1.09744516538778","1.72351363683673","1.46453682431384","4.16961207807212","0.420472131591673","1.24685687325866","234.409840254948","-66.2774340335655","1.85064665966218","1.68220627580197","0.519307417088408","0.327697755037725","0.46057","0","0.11208127097121","6046","20","1e+10","19765084979","0.505942676726399","1","0.002902369338392","0.00261716773276606","0.0279299647841555","0.000258433232919537","0.00215118829124072","0.00202093090760889"
"0.6","indep","6","14","-1.39883117989595","-0.766892463431513","-1.03816635659031","0.631938716464436","0.360664823305643","3.67968303814369","0.407568302856267","1.17667390567814","212.719014196463","-65.3626802728001","0.917221427634777","0.923567952343913","0.751421248069403","0.67035260096612","0.39138","0","0.0959712135651145","5841","20","1e+10","18579116519","0.538238725709775","1","0.00269473673152771","0.00268869090243822","0.0249072187803745","0.000284484511782523","0.00175186496540345","0.00190547548743891"
"0.7","indep","6","14","-1.03592568620658","-0.690317227595725","-0.96082841837538","0.345608458610855","0.0750972678312003","3.18699419627538","0.391886661243755","1.0936606425305","191.406133890064","-64.1674349424323","0.739522042592003","0.869137880031017","0.817126291314713","0.743311651999882","0.32046","0","0.0796862583512376","5415","20","1e+10","17351213359","0.576328570982216","1","0.0025080555243942","0.00273819019163137","0.0220564266395504","0.000310713291097085","0.00148290290331025","0.00167564121871303"
"0.8","indep","6","14","-0.802343654837751","-0.613286844064636","-0.870803862322227","0.189056810773115","-0.0684602074844759","2.73367081184592","0.37485487070977","1.01888537464402","168.300132662225","-63.2093187282488","0.669639976240815","0.879781112057303","0.855223740243689","0.779282365426725","0.25561","0","0.0662690256451591","4933","20","1e+10","16222630677","0.616422835426915","1","0.00235454420143671","0.00277369013857163","0.0196148540591204","0.000333764263304972","0.00128969876855968","0.00152007730772127"
"0.9","indep","6","14","-0.625964991095738","-0.525791040879018","-0.757473122654996","0.10017395021672","-0.131508131559258","2.27137667194499","0.355476141145948","0.904098381444082","151.231140168287","-60.6816969876487","0.628797036307469","0.873002828072941","0.877458603401301","0.804804618006743","0.19619","0","0.052487528147199","4219","20","1e+10","15121373957","0.661315567516323","1","0.00218954655466411","0.00272918851973828","0.0171783175497319","0.000353694256703994","0.0011565862600307","0.00139798752768116"
"1","indep","6","14","-0.482540448021794","-0.448626081765169","-0.649863910279681","0.0339143662566241","-0.167323462257888","1.91990200416022","0.336272093846745","0.819841126139437","134.179762754874","-58.9832611313095","0.605536821489051","0.866542025866771","0.894153485647335","0.821066198008202","0.1465","0","0.0420738137082601","3591","20","1e+10","14177540433","0.705340961449403","1","0.00206946993387694","0.00268868958904338","0.0152490445269829","0.000367935922561754","0.0010530343899908","0.0013119990448962"
"1.2","indep","6","14","-0.254619790305178","-0.279617335327659","-0.410114789063708","-0.0249975450224811","-0.15549499875853","1.26475918960265","0.29346883224096","0.622284643136605","103.24448040814","-52.8400972966745","0.55979039372579","0.792726493331229","0.910894933241302","0.853465197040616","0.07278","0","0.0246004184551671","2281","20","1e+10","12648612667","0.790600539622011","1","0.00183655079940089","0.00245813474206912","0.0116063837013928","0.000384871988773207","0.0009356080455642","0.00116137348074631"
"1.4","indep","6","14","-0.0748580413796963","-0.114517460632439","-0.182122033249128","-0.0396594192527431","-0.107263991869432","0.753499528031967","0.251350640008958","0.43375426330362","73.7157629974765","-42.0522952109829","0.503229596562535","0.672636016593851","0.920898296334538","0.884677336086732","0.0315","0","0.0119359834796076","1156","20","1e+10","11615148739","0.860944635725857","1","0.00161200246432725","0.00209985250969691","0.00817525778894862","0.000378852043814964","0.000867259250492687","0.00102636059815831"
"1.6","indep","6","14","0.0746203431648513","0.0377090585069821","0.0101527383044166","-0.0369112846578692","-0.0644676048604347","0.441729885839747","0.212172690847951","0.292804887867993","50.8615136366486","-27.5378589500851","0.446796568480606","0.552578291247895","0.928063089055588","0.909840961318472","0.01219","0","0.00526417023516668","520","20","1e+10","10999148154","0.909161315039052","1","0.00141673368906347","0.00173548179990192","0.00552287646512796","0.000356010600221767","0.000822106218586211","0.000911277546381795"
"1.8","indep","6","14","0.203049913633128","0.177635018753557","0.171157706085104","-0.025414894879571","-0.0318922075480237","0.260190986636657","0.176946831767555","0.191160924316432","36.110969104731","-7.43566845562416","0.393300958316803","0.443353154054713","0.93274501536052","0.929040419251852","0.00394","0","0.00213842539606048","213","20","1e+10","10630464987","0.940692623721446","1","0.00124358593104172","0.00139838071274097","0.00350559862670095","0.000320660838753593","0.00079359871759538","0.000813542180187967"
"2","indep","6","14","0.315889117091827","0.305053977022441","0.306047717380984","-0.0108351400693856","-0.00984139971084247","0.157452155598612","0.146256328931782","0.127012397263163","23.9659741815433","15.1512230957634","0.346812034268496","0.358905110895423","0.933676380782669","0.939923314879516","0.00111","0","0.000420466718057043","42","20","1e+10","10417601551","0.959913848791816","1","0.00109679495933198","0.00113453652498152","0.00176601678167306","0.000275857776252572","0.00078736020764302","0.000751865849575621"
"2.5","indep","6","14","0.55029722493605","0.554810856660364","0.550088570329421","0.00451363172431363","-0.000208654606629","0.083508097355299","0.0961287713117745","0.0730660676374066","14.2912162314679","31.5641780379061","0.281727041923524","0.270306086711852","0.93988","0.95458","0","0","5e-05","5","20","1e+10","10198700689","0.980517058490175","1","0.000890789238737785","0.000854786918696154","0.000520355927569779","0.000170961961669481","0.000751701972858925","0.000658460504510331"
"3","indep","6","14","0.738633069662809","0.751465593592815","0.737949792082166","0.0128325239300067","-0.000683277580642683","0.0613920558655595","0.0705330227315215","0.0571431293755657","7.43558593381939","23.4322017402171","0.248839591278229","0.239046072572892","0.93918","0.95857","0","0","0","0","20","1e+10","10101487310","0.989953230956442","1","0.000785856768679654","0.000755930746666424","7.92034838137252e-05","9.89063011443338e-05","0.000755783881807491","0.0006301869175094"
"4","indep","6","14","1.03222437854685","1.05342422831434","1.03117524841622","0.0211998497674923","-0.00104913013062591","0.0450394227835409","0.0503198343881143","0.0447561427409922","0.632941145505006","12.4311241013767","0.216501480867753","0.211558020064463","0.93996","0.96022","0","0","0","0","20","1e+10","10013452485","0.99865655876231","1","0.000681351024267112","0.000669000319439328","3.04054320746672e-05","3.93213846459136e-05","0.000751233641419232","0.000618041678206252"
"5","indep","6","14","1.25807959664605","1.28075645110588","1.25508254262516","0.0226768544598259","-0.00299705402088923","0.0384377242294356","0.0430299500767248","0.0389392759029404","-1.28803543947492","10.5052651312284","0.200662285439527","0.197352144257379","0.94096","0.96036","0","0","0","0","20","1e+10","10000620663","0.999937937551987","1","0.000630487990248251","0.000624013428564966","1.73069870661282e-05","2.39532402403578e-05","0.00074534742503077","0.000616998139381311"
"0.2","indep","12","28",NA,"-1.38050773717285","-1.55889211404949",NA,NA,"5.5826186427799","0.427390797276846","1.39922479329974","298.97939698557","-69.4551726553568",NA,NA,NA,NA,"0.59742","0","0.159918525510458","6438","20","1e+10","22070247347","0.453098682709566","1",NA,NA,"0.0361402470705046","0.000181600868004789",NA,NA
"0.3","indep","12","28",NA,"-1.27466131536043","-1.5059124093331",NA,NA,"4.73615615844669","0.415210261610168","1.28415406667597","268.815259893716","-67.666631879698",NA,NA,NA,NA,"0.51587","0","0.129407390576911","6265","20","1e+10","20728373151","0.48243052781581","1",NA,NA,"0.030930070100143","0.000217454537550479",NA,NA
"0.4","indep","12","28","-1.94424625400898","-1.16599283279192","-1.42613322566614","0.778253421217053","0.518113028342836","3.9218546303444","0.398300177939369","1.19754300413044","227.49175744149","-66.7402192183835","1.01989055952964","0.985784912956575","0.722955688704998","0.60887255996017","0.41753","0","0.102288529881367","5958","20","1e+10","19036710172","0.52530084818481","1","0.00273124727321397","0.00265205169227977","0.0261334725394816","0.000255714736247982","0.00185435840533586","0.00202202053957681"
"0.5","indep","12","28","-1.36303435330244","-1.05445625799275","-1.31528469892583","0.308578095309695","0.0477496543766098","3.19185662578561","0.376805877752924","1.07886347623363","195.853617820909","-65.0738127618914","0.712998300885668","0.863597829194439","0.831994850865259","0.748292154883632","0.31639","0","0.0803528327555185","5493","20","1e+10","17346109192","0.576498158135196","1","0.00245839022670164","0.00272677211439171","0.0220262189201968","0.000293698933918778","0.00142993867317638","0.00165989175741141"
"0.6","indep","12","28","-1.058151567492","-0.938128608141362","-1.17192720307446","0.120022959350635","-0.113775635582459","2.51126639765078","0.352282126958129","0.934717708214055","168.665756044037","-62.3113883622439","0.628277663407251","0.865921654328206","0.877846576336174","0.796160522293324","0.22802","0","0.0587709526153527","4537","20","1e+10","15767396524","0.634220112672293","1","0.00221961956928687","0.00271455850003303","0.0184042895552957","0.000324159452293481","0.00117858010895641","0.00144991133157822"
"0.7","indep","12","28","-0.842414379200356","-0.821324213839201","-1.01059034022526","0.0210901653611545","-0.168175961024904","1.93901849819065","0.324187287350882","0.809677180245234","139.480443008578","-59.9609208138121","0.593039463579487","0.860021136988391","0.901609954591024","0.823034734917733","0.15215","0","0.0431680132098838","3660","20","1e+10","14328647089","0.697902595959456","1","0.00203540970033843","0.00266713388453469","0.0154264136873855","0.000347999663337018","0.00102288171980888","0.00131067068340783"
"0.8","indep","12","28","-0.672621910644767","-0.700667964907962","-0.836100591722471","-0.0280460542631952","-0.163478681077704","1.42269954824465","0.294292229183547","0.652211516370742","118.134686759492","-54.8777932010234","0.556227120764605","0.804483063528791","0.914110632659821","0.848227890029811","0.0943","0","0.0290824776416032","2634","20","1e+10","13148440794","0.760546452364396","1","0.00184590608763029","0.00249093140226104","0.0125694356360809","0.000362535988081672","0.000931058347732181","0.00119223008331074"
"0.9","indep","12","28","-0.531415775693636","-0.581311958732028","-0.665702212185624","-0.0498961830383919","-0.134286436491988","1.0157575159181","0.263411105313991","0.522217090518303","94.5086697392372","-49.5590799120431","0.521171552198267","0.73464503022633","0.923519154557464","0.869210039630119","0.05375","0","0.0187476882430647","1774","20","1e+10","12234111321","0.817386709800072","1","0.00168647742266938","0.00228402208870105","0.0101250163212244","0.000366452696834313","0.000863965394647578","0.00109609103285236"
"1","indep","12","28","-0.409949443099545","-0.467125226373507","-0.510624158539552","-0.0571757832739629","-0.100674715440008","0.698004045443844","0.233278096389005","0.395249527011364","76.5983252963577","-40.9795381279993","0.480642671875268","0.644418902415332","0.929230991198961","0.888204134633221","0.02966","0","0.0110167570130058","1069","20","1e+10","11585573807","0.863142401626927","1","0.00153203204726113","0.00201281985012321","0.00785688580303575","0.000360762676114658","0.000823230461581861","0.0010115964555549"
"1.2","indep","12","28","-0.207397101698341","-0.252141665818097","-0.246164690687181","-0.0447445641197554","-0.0387675889888397","0.313592401095653","0.176626959391991","0.214315466642305","46.3228044194506","-17.5855283992247","0.398175217266201","0.471923963057928","0.936201063315611","0.918891976800387","0.00688","0","0.0033027227323989","328","20","1e+10","10792954120","0.926530390921369","1","0.00125549783341353","0.00148731810002912","0.00436931674228173","0.000322947308217042","0.000775515390936743","0.0008662899460484"
"1.4","indep","12","28","-0.0414320722515917","-0.0683476853750077","-0.0483391308862201","-0.0269156131234159","-0.0069070586346284","0.146915095137082","0.130060952318219","0.114138242311001","28.716801803178","13.9503725349406","0.325933326761551","0.340807780967787","0.940385481852315","0.937271589486859","0.00125","0","0.000640801001251565","64","20","1e+10","10436401094","0.958184714244943","1","0.00102781900724257","0.00107751286369665","0.00197322639878514","0.000261671763775435","0.000749204850907159","0.000767249248639765"
"1.6","indep","12","28","0.0996205513262785","0.0815501910179323","0.0996264852874299","-0.0180703603083462","5.93396115144973e-06","0.0874595360140717","0.0966323482721084","0.0719381410856047","21.5760300366907","34.3270020796314","0.277094814126984","0.268638406581642","0.945684025242777","0.948924381681985","0.00011","0","8.00088009681065e-05","8","20","1e+10","10279477537","0.972812087385371","1","0.000874437955461963","0.000849513479167123","0.000754567299638553","0.000198284531731615","0.000716738449488031","0.000696220018937332"
"1.8","indep","12","28","0.22249551249365","0.213067855740429","0.224851542170547","-0.00942765675322077","0.00235602967689663","0.0633718681652021","0.0729737134335327","0.0546643209067693","15.9291236294395","33.4942284529436","0.245926999518058","0.233814723957664","0.94512","0.9507","0","0","9.99999999999999e-06","1","20","1e+10","10192666498","0.981097537328647","1","0.000777121691231312","0.000739353237003594","0.000265938302072303","0.000141848835175895","0.000720195706735329","0.000684613102416248"
"2","indep","12","28","0.331466700981724","0.32813604113884","0.334187396096443","-0.00333065984288389","0.00272069511471901","0.0506698094430353","0.0573520180790934","0.0447410761156616","13.251208603135","28.1864967459229","0.221728499382432","0.211603051255309","0.946509465094651","0.953829538295383","1e-05","0","0","0","20","1e+10","10127757990","0.987385363065928","1","0.000701094980810307","0.000669095634477","7.84378761387634e-05","9.73774824263562e-05","0.000711546230957114","0.000663620302300232"
"2.5","indep","12","28","0.560101460630239","0.563467929887981","0.560981573462839","0.00336646925774253","0.000880112832599922","0.0351775044099281","0.037795329726171","0.0331890465221492","5.99130766366505","13.8789259912836","0.187134750755406","0.182179826628203","0.94659","0.95825","0","0","0","0","20","1e+10","10027588420","0.997248748268828","1","0.000591679236659052","0.000576099353602738","3.3297582556218e-05","4.09039997542613e-05","0.000711037072873138","0.000632510375408973"
"3","indep","12","28","0.745380810400251","0.751524366944293","0.745068843055597","0.00614355654404186","-0.000311967344654218","0.0278762559479316","0.0294805928656977","0.027245462526898","2.31522375665589","8.20367918728866","0.167863935972039","0.165061465508752","0.94505","0.95613","0","0","0","0","20","1e+10","10002673065","0.99973276493367","1","0.00053047939753968","0.000521971862526114","1.94369157874126e-05","2.20369974531323e-05","0.000720628180825591","0.000647652863036982"
"4","indep","12","28","1.03598662353616","1.04458311080253","1.03464965192289","0.00859648726637352","-0.00133697161326474","0.0211527028734954","0.0223001337583831","0.0211119490057322","0.19303697518458","5.62802019050095","0.146737874869913","0.145304939280593","0.94615","0.95555","0","0","0","0","20","1e+10","1e+10","1","1","0.000463231247987508","0.000459477409735584","9.23185517184548e-06","1.04246444332764e-05","0.000713793930346847","0.000651722314333336"
"5","indep","12","28","1.2604776827778","1.27184284337762","1.26041502484217","0.0113651605998211","-6.26579356322043e-05","0.0181760097183797","0.0192229884809172","0.0183629022630945","-1.01777236537623","4.68382505934963","0.136655765882494","0.135509123530812","0.94452","0.9541","0","0","0","0","20","1e+10","1e+10","1","1","0.000430648545006722","0.000428519570884394","5.42669321678308e-06","6.58799509524127e-06","0.000723892047200409","0.000661764232941008"
"0.2","indep","40","160","-2.71592437958628","-1.8598830506409","-2.11400639292291","0.856041328945384","0.601917986663366","4.02430959629011","0.390698082659115","1.17164736465747","243.474471729523","-66.6539528492572","1.07363745053613","1.01724081894885","0.708468683605204","0.575828343663851","0.43049","0","0.10644238029183","6062","20","1e+10","19364158937","0.516417988126122","1","0.0027153212688689","0.00259322260107053","0.0267184102374897","0.000241647783146083","0.00190437406645664","0.00207093593683165"
"0.3","indep","40","160","-1.76380565325891","-1.63898805336257","-1.86910275983842","0.124817599896338","-0.105297106579511","2.60534038709516","0.346348674930865","0.950688929207","174.04762031555","-63.5686643348455","0.626115014708459","0.866392089080231","0.880005244526026","0.794637472138455","0.2373","0","0.0628818670512652","4796","20","1e+10","16017590858","0.624313611744271","1","0.00222164257702971","0.00271947635937226","0.0189439047924946","0.000308005014129185","0.00117664889023522","0.00146274373954088"
